Date,Open,High,Low,Close,Adj Close,Volume
2012-06-18,11853.5,11853.5,11853.5,11853.5,11853.5,0
2012-06-19,11622.599609375,11930.400390625,11622.599609375,11930.400390625,11930.400390625,2221
2012-06-20,11853.5,11853.5,11853.5,11853.5,11853.5,1299
2012-06-21,11853.5,11853.5,11853.5,11853.5,11853.5,25
2012-06-22,11391.7001953125,11930.400390625,11391.7001953125,11930.400390625,11930.400390625,610
2012-06-25,11853.5,11853.5,11853.5,11853.5,11853.5,1299
2012-06-26,11314.7001953125,11314.7001953125,11314.7001953125,11314.7001953125,11314.7001953125,12
2012-06-27,11699.5,11699.5,11699.5,11699.5,11699.5,142
2012-06-28,11853.5,11853.5,11853.5,11853.5,11853.5,402
2012-06-29,11853.5,11853.5,11853.5,11853.5,11853.5,0
2012-07-02,12392.2998046875,12392.2998046875,11930.400390625,11930.400390625,11930.400390625,25
2012-07-03,11930.400390625,11930.400390625,11930.400390625,11930.400390625,11930.400390625,0
2012-07-05,11776.5,11776.5,11776.5,11776.5,11776.5,0
2012-07-06,11237.7001953125,11545.599609375,11237.7001953125,11545.599609375,11545.599609375,4547
2012-07-09,11237.7001953125,11853.5,11237.7001953125,11853.5,11853.5,2663
2012-07-10,11545.599609375,11545.599609375,11391.7001953125,11391.7001953125,11391.7001953125,662
2012-07-11,11545.599609375,11853.5,11545.599609375,11853.5,11853.5,1364
2012-07-12,11853.5,11853.5,11853.5,11853.5,11853.5,0
2012-07-13,11468.599609375,11853.5,11314.7001953125,11853.5,11853.5,2
2012-07-16,11853.5,11853.5,11622.599609375,11622.599609375,11622.599609375,3442
2012-07-17,11622.599609375,11622.599609375,11622.599609375,11622.599609375,11622.599609375,0
2012-07-18,11622.599609375,11776.5,11622.599609375,11622.599609375,11622.599609375,935
2012-07-19,11468.599609375,11776.5,11468.599609375,11776.5,11776.5,1065
2012-07-20,11237.7001953125,11776.5,11237.7001953125,11776.5,11776.5,3040
2012-07-23,11776.5,11776.5,11776.5,11776.5,11776.5,0
2012-07-24,11853.5,11853.5,11391.7001953125,11699.5,11699.5,1325
2012-07-25,11853.5,11853.5,11853.5,11853.5,11853.5,12
2012-07-26,11776.5,11776.5,11776.5,11776.5,11776.5,12
2012-07-27,11853.5,11853.5,11545.599609375,11776.5,11776.5,2806
2012-07-30,11853.5,11853.5,11545.599609375,11776.5,11776.5,2806
2012-07-31,11545.599609375,11776.5,11391.7001953125,11776.5,11776.5,2884
2012-08-01,11930.400390625,11930.400390625,11930.400390625,11930.400390625,11930.400390625,12
2012-08-02,11930.400390625,11930.400390625,11930.400390625,11930.400390625,11930.400390625,0
2012-08-03,11545.599609375,11930.400390625,11545.599609375,11622.599609375,11622.599609375,610
