date,close,open,high,low,volume,s
2018-10-03,5765.04,5816.42,5846.57,5758.37,23177500,ok
2018-10-04,5750.74,5765.04,5771.28,5732.73,29947400,ok
2018-10-07,5648.49,5750.74,5750.6,5626.31,32343500,ok
2018-10-08,5678.99,5648.49,5679.54,5645.56,18909900,ok
2018-10-09,5641.35,5678.99,5694.44,5624.29,24538600,ok
2018-10-10,5636.26,5641.35,5649.78,5610.41,11281600,ok
2018-10-11,5685.69,5636.26,5685.69,5608.22,14986100,ok
2018-10-14,5773.3,5685.69,5776.22,5681.5,11429100,ok
2018-10-14,5773.3,5685.69,5776.22,5681.5,11429100,ok
2018-10-14,5773.3,5685.69,5776.22,5681.5,11429100,ok
2018-10-15,5784.85,5773.3,5787.07,5734.93,19898700,ok
2018-10-21,5782.97,5784.85,5815.91,5778.62,3005920,ok
2018-10-22,5754.22,5782.97,5793.88,5746.11,6913580,ok
2018-10-23,5682.75,5754.22,5774.57,5676.58,12176900,ok
2018-10-24,5746.43,5682.75,5748.45,5662.42,17509400,ok
2018-10-25,5706.19,5746.43,5764.36,5703.27,11642700,ok
2018-10-28,5626.46,5706.19,5708.09,5625.0,18846700,ok
2018-10-29,5550.79,5626.46,5621.28,5549.75,16018400,ok
2018-10-30,5573.78,5550.79,5579.61,5547.75,13556900,ok
2018-10-31,5603.81,5573.78,5607.38,5567.34,10585400,ok
2018-11-01,5611.66,5603.81,5626.17,5587.12,14466600,ok
2018-11-04,5546.27,5611.66,5606.98,5543.72,6966530,ok
2018-11-05,5633.72,5546.27,5636.29,5543.71,7843110,ok
2018-11-06,5618.05,5618.05,5618.05,5618.05,2561190,ok
2018-11-11,5574.99,5620.47,5625.82,5574.99,7194720,ok
2018-11-12,5487.31,5572.55,5606.43,5477.84,18823800,ok
2018-11-13,5567.1,5488.5,5572.32,5485.58,22044400,ok
2018-11-14,5567.1,5562.96,5620.46,5556.45,18678400,ok
2018-11-15,5574.51,5601.28,5601.28,5564.35,23358100,ok
2018-11-18,5550.3,5568.15,5568.15,5526.3,24624200,ok
2018-11-19,5550.89,5584.4,5584.4,5535.68,24393600,ok
2018-11-20,5488.86,5553.78,5553.78,5475.54,20443600,ok
2018-11-21,5481.54,5485.77,5486.81,5462.65,24687100,ok
2018-11-22,5482.15,5478.96,5497.73,5462.22,25966400,ok
2018-11-25,5386.87,5488.04,5488.04,5385.39,27493100,ok
2018-11-26,5298.76,5380.51,5391.21,5294.78,50751500,ok
2018-11-27,5271.51,5294.89,5330.59,5270.65,31585200,ok
2018-11-28,5249.08,5271.51,5279.25,5238.33,43533000,ok
2018-11-29,5131.25,5252.55,5254.7,5143.01,47739200,ok
2018-12-02,4991.85,5133.33,5141.32,4979.1,84579504,ok
2018-12-03,5083.94,4990.28,5109.2,4969.5,61508400,ok
2018-12-04,5099.06,5082.21,5119.17,5043.64,36960200,ok
2018-12-05,4913.07,5094.67,5094.67,4901.47,54442100,ok
2018-12-06,4948.66,4907.18,4981.6,4855.54,46390500,ok
2018-12-09,4988.55,4943.77,4989.72,4920.8,23867100,ok
2018-12-10,5060.6,4992.02,5082.96,4992.02,50270000,ok
2018-12-11,5031.71,5071.89,5076.15,5027.84,33072700,ok
2018-12-12,5021.02,5037.6,5041.05,4999.38,25328700,ok
2018-12-13,5086.8,5030.41,5148.07,5024.76,83608304,ok
2018-12-16,5254.0,5083.13,5254.0,5076.21,48099400,ok
2018-12-17,5470.72,5253.32,5470.72,5235.59,58387900,ok
2018-12-18,5278.4,5472.81,5519.43,5276.3,128585000,ok
2018-12-19,5296.09,5274.73,5402.2,5233.41,83528000,ok
2018-12-20,5326.58,5292.79,5362.85,5292.79,64814800,ok
2018-12-23,5644.6,5331.28,5644.6,5331.28,141055008,ok
2018-12-24,5624.13,5648.63,5767.44,5582.1,237052000,ok
2018-12-25,5599.77,5606.52,5621.99,5568.81,65002100,ok
2018-12-26,5844.82,5587.95,5844.82,5581.6,223626000,ok
2018-12-27,5796.15,5850.57,6027.26,5758.69,458116992,ok
2018-12-30,5825.96,5801.38,5910.68,5745.82,139412992,ok
2018-12-31,5708.31,5829.99,5833.04,5703.73,135383008,ok
2019-01-01,5675.45,5665.37,5738.25,5656.37,58793700,ok
2019-01-02,5668.55,5675.45,5675.45,5646.18,53367900,ok
2019-01-03,5683.57,5671.42,5720.97,5663.71,63472400,ok
2019-01-06,5604.49,5678.24,5678.24,5600.98,53335000,ok
2019-01-07,5687.37,5599.54,5687.37,5599.54,75364000,ok
2019-01-08,5649.24,5685.29,5722.93,5667.38,62830900,ok
2019-01-09,5655.54,5685.29,5649.24,5686.74,45382900,ok
2019-01-10,5677.71,5655.54,5690.25,5650.0,42980500,ok
2019-01-13,5606.44,5674.22,5674.22,5606.44,43650100,ok
2019-01-14,5625.69,5606.44,5625.69,5585.77,36195800,ok
2019-01-15,5858.61,5619.62,5858.61,5619.62,122806000,ok
2019-01-16,5746.43,5858.61,5896.96,5746.43,98849800,ok
2019-01-17,5684.07,5749.25,5750.29,5684.07,40440800,ok
2019-01-20,5646.4,5681.65,5681.65,5631.42,16508300,ok
2019-01-21,5602.15,5621.13,5625.99,5602.15,48006000,ok
2019-01-22,5607.82,5607.29,5639.33,5577.32,29997900,ok
2019-01-23,5665.89,5600.16,5665.89,5586.65,38608800,ok
2019-01-24,5683.16,5669.61,5685.36,5648.29,45747400,ok
2019-01-27,5580.8,5676.58,5681.33,5579.1,57828500,ok
2019-01-28,5661.81,5592.87,5661.81,5592.87,26067300,ok
2019-01-29,5601.57,5665.84,5667.78,5594.96,41789200,ok
2019-01-30,5593.13,5608.5,5633.06,5593.13,26811100,ok
2019-01-31,5582.02,5591.21,5591.21,5569.13,37486700,ok
2019-02-03,5545.71,5582.38,5583.12,5537.85,42450200,ok
2019-02-04,5525.46,5546.4,5546.92,5505.9,60833500,ok
2019-02-05,5537.89,5526.33,5553.1,5513.57,29871500,ok
2019-02-06,5510.35,5545.31,5550.83,5503.1,45729700,ok
2019-02-07,5487.87,5507.79,5510.85,5484.64,57387500,ok
2019-02-10,5377.79,5503.62,5503.62,5373.48,44974800,ok
2019-02-11,5388.0,5382.0,5458.15,5363.2,45586300,ok
2019-02-12,5402.45,5394.14,5411.94,5375.74,27074700,ok
2019-02-13,5375.73,5405.46,5407.53,5369.34,48260000,ok
2019-02-14,5305.56,5371.58,5371.58,5299.63,43597300,ok
2019-02-17,5296.51,5307.29,5365.45,5275.75,28368900,ok
2019-02-18,5283.63,5302.37,5302.37,5263.96,27757500,ok
2019-02-19,5430.95,5286.7,5430.95,5286.7,44595400,ok
2019-02-20,5332.1,5477.31,5488.02,5335.93,25842930,ok
2019-02-21,5342.14,5329.13,5359.56,5322.58,19113976,ok
2019-02-24,5272.94,5340.05,5340.05,5271.19,41799600,ok
2019-02-25,5345.11,5275.01,5345.11,5245.66,33802500,ok
2019-02-26,5300.09,5344.76,5349.51,5289.34,27794700,ok
2019-02-27,5317.12,5297.68,5348.68,5285.73,48612600,ok
2019-03-03,5289.4,5315.16,5325.54,5289.4,60685900,ok
2019-03-05,5292.42,5286.99,5296.97,5270.92,65631800,ok
2019-03-06,5359.98,5289.3,5359.98,5276.1,46740800,ok
2019-03-07,5465.21,5355.49,5465.21,5352.57,74741800,ok
2019-03-10,5463.51,5443.13,5468.04,5395.54,27849200,ok
2019-03-11,5540.55,5462.22,5544.74,5423.34,95942304,ok
2019-03-12,5570.47,5546.51,5599.08,5521.63,90252400,ok
2019-03-13,5481.42,5533.45,5561.02,5478.53,88921296,ok
2019-03-14,5503.49,5477.77,5503.49,5438.24,39404768,ok
2019-03-17,5507.49,5504.34,5565.9,5504.34,64625800,ok
2019-03-18,5447.03,5509.13,5509.13,5445.9,53394600,ok
2019-03-19,5424.64,5447.42,5453.29,5414.16,29474600,ok
2019-03-21,5377.53,5450.95,5454.59,5377.53,61637700,ok
2019-03-24,5322.84,5377.17,5377.17,5314.59,35380000,ok
2019-03-25,5365.59,5323.53,5368.51,5314.26,34436600,ok
2019-03-26,5389.77,5360.72,5389.77,5348.95,34900300,ok
2019-03-27,5370.35,5399.87,5399.87,5360.36,11970300,ok
2019-03-28,5385.14,5362.26,5388.44,5335.8,39069300,ok
2019-03-31,5331.38,5377.19,5380.34,5323.89,30512700,ok
2019-04-01,5370.19,5340.49,5374.14,5325.75,33688100,ok
2019-04-02,5363.43,5367.08,5387.8,5361.37,42843900,ok
2019-04-03,5356.81,5362.73,5400.41,5343.47,61897200,ok
2019-04-04,5357.86,5359.93,5361.71,5340.21,37838900,ok
2019-04-07,5338.65,5362.46,5366.01,5324.2,35595900,ok
2019-04-08,5492.35,5340.52,5546.04,5334.12,150288000,ok
2019-04-09,5405.78,5499.25,5518.75,5398.91,123228000,ok
2019-04-10,5430.01,5399.57,5430.63,5366.23,39917500,ok
2019-04-11,5435.73,5435.23,5437.89,5401.96,53587000,ok
2019-04-15,5442.67,5440.23,5448.45,5413.51,67823904,ok
2019-04-16,5491.59,5444.81,5506.64,5442.83,113964000,ok
2019-04-17,5482.21,5495.07,5535.83,5463.39,101125000,ok
2019-04-18,5468.89,5489.16,5503.99,5441.21,66611300,ok
2019-04-21,5461.67,5471.42,5491.31,5434.54,104938000,ok
2019-04-22,5526.52,5468.46,5563.84,5437.51,160968000,ok
2019-04-23,5542.93,5531.27,5578.71,5524.49,72916096,ok
2019-04-24,5556.63,5538.89,5577.33,5538.89,65316400,ok
2019-04-25,5631.47,5569.91,5660.93,5569.91,144704000,ok
2019-04-28,6094.26,5663.74,6125.64,5663.74,406856992,ok
2019-04-29,5991.83,6099.59,6152.93,5925.96,424892992,ok
2019-04-30,5786.52,5998.57,5998.57,5743.51,264908000,ok
2019-05-02,5824.07,5779.78,5849.9,5746.08,95656496,ok
2019-05-05,5799.34,5830.18,5886.95,5756.14,85398800,ok
2019-05-06,5804.0,5803.04,5810.25,5727.17,89013104,ok
2019-05-07,5809.23,5809.43,5820.74,5778.92,62990700,ok
2019-05-08,5794.58,5813.87,5829.26,5778.96,52611500,ok
2019-05-09,5844.79,5791.47,5888.68,5791.47,157160992,ok
2019-05-12,5920.82,5902.73,5933.08,5888.85,228879008,ok
2019-05-13,5895.18,5930.93,5948.3,5881.27,133729000,ok
2019-05-14,6041.01,6032.16,6057.92,6024.56,133306000,ok
2019-05-15,6002.52,6039.23,6214.65,5997.23,132632000,ok
2019-05-16,6029.8,6010.61,6080.64,5879.23,112289000,ok
2019-05-19,5970.77,6034.55,6041.23,5923.91,116603000,ok
2019-05-20,5851.52,5964.37,5964.37,5844.14,94927000,ok
2019-05-21,5879.58,5869.38,5939.4,5857.02,80156400,ok
2019-05-22,5890.52,5894.97,5966.75,5882.83,73810400,ok
2019-05-23,5894.23,5898.61,5965.41,5872.86,69952096,ok
2019-05-26,5859.15,5900.34,5914.11,5851.0,70650600,ok
2019-05-27,5843.26,5862.29,5901.97,5843.26,57630300,ok
2019-05-28,5809.79,5846.58,5882.15,5802.76,59907500,ok
2019-05-29,5820.62,5809.62,5943.0,5809.62,86919600,ok
2019-05-30,5813.83,5830.89,5991.82,5812.41,124720000,ok
2019-06-02,5771.0,5811.08,5836.05,5769.67,180451008,ok
2019-06-03,5703.35,5771.0,5775.23,5703.35,73957504,ok
2019-06-04,5648.33,5700.46,5714.17,5633.07,69435200,ok
2019-06-06,5637.02,5644.85,5667.59,5631.38,47199100,ok
2019-06-10,5512.64,5638.57,5682.39,5509.11,75571000,ok
2019-06-11,5464.33,5512.27,5519.77,5444.2,62580800,ok
2019-06-12,5402.99,5462.65,5462.65,5379.89,67018400,ok
2019-06-13,5379.19,5398.04,5430.04,5356.77,73174800,ok
2019-06-16,5268.16,5352.78,5372.41,5246.34,55097900,ok
2019-06-17,5305.43,5266.38,5319.53,5228.42,39023400,ok
2019-06-18,5277.08,5316.24,5318.59,5269.16,25858600,ok
2019-06-19,5246.8,5286.85,5288.16,5227.41,34146800,ok
2019-06-20,5239.14,5260.7,5280.46,5239.14,33989400,ok
2019-06-23,5153.87,5202.02,5205.07,5146.36,55596100,ok
2019-06-24,5151.64,5157.01,5176.26,5135.26,32518600,ok
2019-06-25,5156.96,5149.75,5185.2,5137.81,32905900,ok
2019-06-26,5152.05,5159.65,5183.76,5140.75,43296700,ok
2019-06-27,5050.71,5168.56,5171.11,5050.71,49426000,ok
2019-06-30,4990.73,5058.55,5059.82,4990.73,36792000,ok
2019-07-01,4982.91,4995.35,4997.62,4971.41,40227600,ok
2019-07-02,5094.99,4990.03,5094.99,4980.64,35561200,ok
2019-07-03,5188.4,5120.21,5197.33,5091.95,53611400,ok
2019-07-04,5125.96,5190.09,5212.49,5120.56,67824200,ok
2019-07-07,5164.27,5120.96,5164.27,5107.79,28376600,ok
2019-07-08,5101.06,5163.65,5174.63,5101.06,31917700,ok
2019-07-09,5064.0,5090.66,5105.3,5064.0,49329300,ok
2019-07-10,5047.25,5070.11,5083.75,5039.01,39622600,ok
2019-07-11,5044.26,5045.47,5071.11,5038.9,55343000,ok
2019-07-14,5044.13,5047.22,5056.52,5043.17,35005200,ok
2019-07-15,5059.79,5036.63,5065.04,5036.63,40821200,ok
2019-07-16,5070.25,5105.12,5160.4,5063.61,30662900,ok
2019-07-17,5125.27,5070.86,5137.32,5070.86,48618200,ok
2019-07-18,5104.26,5122.74,5140.98,5096.49,65994700,ok
2019-07-21,5091.21,5108.32,5111.33,5084.66,30465200,ok
2019-07-22,5069.38,5087.15,5092.54,5057.98,51899600,ok
2019-07-23,5107.44,5070.74,5137.5,5070.74,40003300,ok
2019-07-24,5175.88,5112.57,5186.74,5108.37,71317104,ok
2019-07-25,5091.52,5170.68,5176.55,5083.21,44794200,ok
2019-07-28,4991.85,5090.94,5090.94,4976.61,62877800,ok
2019-07-29,4993.2,4997.96,5009.91,4985.24,63113000,ok
2019-07-30,5016.02,5000.19,5053.56,5000.19,33812700,ok
2019-07-31,5069.98,5015.43,5097.99,5015.43,33266300,ok
2019-08-01,5073.53,5080.45,5162.88,5071.64,41396800,ok
2019-08-04,5048.97,5076.47,5083.63,5033.2,29150500,ok
2019-08-05,5052.46,5045.44,5073.06,5043.14,33864100,ok
2019-08-06,5011.49,5047.7,5050.42,5004.79,26533700,ok
2019-08-07,5033.52,5012.1,5039.04,4984.58,35869600,ok
2019-08-08,4958.09,5038.67,5038.67,4957.43,30255500,ok
2019-08-11,4925.9,4955.63,4957.6,4910.91,32152800,ok
2019-08-12,4891.58,4927.62,4933.76,4885.15,31802500,ok
2019-08-13,4887.07,4888.22,4904.79,4875.66,29256400,ok
2019-08-14,4876.71,4887.65,4894.14,4868.1,19056200,ok
2019-08-15,4894.03,4885.76,4911.69,4884.04,17268800,ok
2019-08-18,4862.45,4895.18,4927.59,4862.45,22617100,ok
2019-08-19,4832.68,4861.78,4877.36,4817.71,28002800,ok
2019-08-20,4807.08,4841.81,4841.81,4777.51,19854900,ok
2019-08-21,4801.18,4810.1,4810.1,4765.01,18147300,ok
2019-08-22,4759.17,4801.79,4826.51,4759.17,16173600,ok
2019-08-25,4727.85,4755.41,4755.41,4719.22,36684900,ok
2019-08-26,4699.49,4730.99,4738.52,4672.4,27287200,ok
2019-08-27,4686.62,4694.57,4711.67,4680.49,18342900,ok
2019-08-28,4649.34,4684.16,4689.32,4634.8,19240600,ok
2019-08-29,4638.62,4646.03,4670.4,4631.3,32443300,ok
2019-09-01,4558.55,4634.96,4640.24,4558.55,40290600,ok
2019-09-02,4487.29,4561.12,4561.12,4474.25,49253700,ok
2019-09-03,4610.82,4485.44,4615.34,4445.06,49876100,ok
2019-09-04,4636.02,4615.49,4654.34,4573.66,45783100,ok
2019-09-05,4636.14,4639.52,4663.11,4607.43,44221400,ok
2019-09-08,4533.85,4636.14,4639.16,4517.09,31363800,ok
2019-09-09,4467.77,4533.85,4540.91,4451.95,27309200,ok
2019-09-10,4490.59,4467.77,4505.81,4438.44,31068300,ok
2019-09-11,4441.56,4490.59,4498.44,4431.33,26499200,ok
2019-09-12,4407.31,4442.18,4442.18,4397.79,29935400,ok
2019-09-15,4349.05,4407.31,4407.31,4341.53,33526000,ok
2019-09-16,4271.62,4350.78,4353.92,4251.6,47579000,ok
2019-09-17,4360.19,4271.62,4365.86,4268.48,54979900,ok
2019-09-18,4501.61,4364.5,4501.61,4364.5,59479600,ok
2019-09-19,4397.96,4503.89,4515.55,4392.53,45940200,ok
2019-09-22,4273.67,4395.08,4403.92,4273.67,23457900,ok
2019-09-23,4282.03,4273.67,4327.3,4263.31,17757800,ok
2019-09-24,4249.51,4284.54,4298.4,4237.28,19794600,ok
2019-09-25,4227.07,4241.66,4251.93,4220.6,14991600,ok
2019-09-26,4213.44,4224.56,4233.35,4204.62,28974800,ok
2019-09-29,4149.47,4212.21,4212.21,4135.4,30076900,ok
2019-09-30,4215.97,4149.47,4215.97,4137.72,16837800,ok
2019-10-01,4265.09,4215.97,4272.29,4208.51,19426300,ok
2019-10-02,4216.27,4265.09,4280.46,4216.27,29032500,ok
2019-10-03,4256.07,4216.27,4296.47,4215.14,20762800,ok
2019-10-10,4263.49,4256.07,4277.49,4256.07,3576320,ok
2019-10-14,4213.96,4271.94,4271.94,4209.37,20725700,ok
2019-10-15,4217.41,4213.96,4217.41,4192.08,17195400,ok
2019-10-16,4206.53,4214.96,4214.96,4181.66,22211700,ok
2019-10-17,4243.39,4215.81,4243.39,4192.46,17896900,ok
2019-10-20,4226.66,4239.37,4240.59,4208.22,15648100,ok
2019-10-21,4235.25,4226.66,4246.3,4203.47,22009900,ok
2019-10-22,4217.55,4235.25,4235.25,4193.64,14099200,ok
2019-10-23,4227.32,4217.55,4237.4,4202.67,17127900,ok
2019-10-24,4219.18,4227.32,4251.97,4200.15,35038000,ok
2019-10-31,4179.2,4219.18,4225.36,4165.83,13361400,ok
2019-11-03,4146.95,4179.2,4179.2,4141.72,19333600,ok
2019-11-04,4161.33,4146.95,4162.7,4128.12,18969300,ok
2019-11-05,4133.0,4168.12,4176.38,4133.0,11019600,ok
2019-11-06,4128.62,4133.0,4140.74,4115.46,14730300,ok
2019-11-07,4140.76,4129.76,4143.51,4125.11,15661600,ok
2019-11-10,4143.59,4140.76,4143.59,4127.0,14661300,ok
2019-11-11,4211.12,4124.41,4240.13,4121.53,19081200,ok
2019-11-12,4155.23,4211.12,4211.12,4155.23,14732900,ok
2019-11-13,4150.09,4155.23,4164.39,4142.26,19821900,ok
2019-11-14,4158.85,4150.09,4192.29,4138.09,23098400,ok
2019-11-17,4132.21,4158.85,4158.85,4124.35,16821500,ok
2019-11-18,4150.71,4132.21,4150.71,4117.3,21077000,ok
2019-11-19,4111.0,4150.71,4150.71,4108.45,10430000,ok
2019-11-20,4086.75,4114.27,4145.38,4081.96,34110100,ok
2019-11-21,4061.59,4086.75,4091.26,4055.58,28201600,ok
2019-11-24,4004.44,4057.91,4059.75,3990.58,34983000,ok
2019-11-25,3985.52,4000.76,4010.0,3978.62,19355000,ok
2019-11-26,3972.2,3985.52,3985.52,3961.59,21563800,ok
2019-11-27,3998.88,3972.2,4020.67,3957.52,18457200,ok
2019-11-28,3970.3,3998.88,3998.88,3970.3,19662400,ok
2019-12-01,3950.91,3970.3,3970.3,3939.52,25403500,ok
2019-12-02,3947.21,3950.91,3968.6,3936.49,24703400,ok
2019-12-03,3966.85,3944.3,3983.67,3941.38,28648800,ok
2019-12-04,4068.5,3966.85,4129.83,3966.85,66453100,ok
2019-12-05,4140.5,4070.91,4157.58,4065.91,87842500,ok
2019-12-08,4106.2,4140.5,4140.5,4071.33,38992900,ok
2019-12-09,4262.54,4106.2,4328.53,4099.06,78410700,ok
2019-12-10,4259.58,4262.54,4333.79,4237.07,60538500,ok
2019-12-11,4372.71,4261.53,4396.3,4241.57,63328500,ok
2019-12-12,4704.75,4372.71,4732.04,4372.71,242414000,ok
2019-12-15,4671.23,4704.75,4898.47,4671.23,164691000,ok
2019-12-16,4499.14,4668.1,4672.12,4464.67,78687300,ok
2019-12-17,4537.89,4499.14,4542.01,4473.69,55667100,ok
2019-12-18,4500.16,4537.89,4556.51,4475.22,37376800,ok
2019-12-19,4463.94,4500.16,4500.16,4432.27,49174400,ok
2019-12-22,4439.74,4463.94,4476.52,4416.01,39147600,ok
2019-12-22,4439.74,4463.94,4476.52,4416.01,39147600,ok
2019-12-23,4598.54,4439.74,4604.2,4439.74,72740100,ok
2019-12-24,4538.99,4598.54,4656.99,4538.99,78218400,ok
2019-12-25,4555.22,4538.99,4600.01,4532.8,76106600,ok
2019-12-26,4530.55,4555.22,4569.07,4516.95,64083800,ok
2019-12-29,4520.07,4530.55,4536.62,4499.24,89389200,ok
2019-12-30,4581.97,4518.84,4582.08,4499.58,210904000,ok
2019-12-31,4568.22,4581.97,4600.7,4542.71,134550000,ok
2020-01-01,4540.4,4563.93,4577.0,4518.59,58813800,ok
2020-01-02,4524.18,4529.01,4532.37,4515.19,68111700,ok
2020-01-05,4583.47,4529.09,4605.08,4529.09,97351100,ok
2020-01-06,4584.26,4583.47,4611.52,4564.4,117711000,ok
2020-01-07,4670.82,4584.26,4695.97,4573.0,121025000,ok
2020-01-08,4608.89,4672.05,4692.04,4593.37,82069400,ok
2020-01-09,4704.29,4608.89,4711.72,4595.12,92614900,ok
2020-01-12,5088.5,4710.31,5102.02,4710.31,344373000,ok
2020-01-13,5127.51,5093.77,5259.49,5089.46,356865000,ok
2020-01-14,5078.72,5143.31,5166.81,5022.31,160263000,ok
2020-01-15,5102.35,5078.72,5139.55,5067.75,117051000,ok
2020-01-16,5228.06,5106.45,5218.58,5106.45,239578000,ok
2020-01-19,5565.08,5233.17,5675.59,5233.17,507131000,ok
2020-01-20,5448.77,5576.34,5687.54,5403.84,530936000,ok
2020-01-21,5529.94,5448.77,5621.88,5390.87,375588000,ok
2020-01-22,5506.89,5529.94,5571.32,5463.02,381448000,ok
2020-01-23,5440.27,5506.89,5559.54,5433.89,558409000,ok
2020-01-26,5288.53,5435.71,5461.41,5288.53,271613000,ok
2020-01-27,5438.29,5288.53,5443.3,5273.17,282107000,ok
2020-01-28,5579.62,5438.29,5629.21,5438.29,494600000,ok
2020-01-29,5676.81,5598.43,5711.83,5598.43,362899000,ok
2020-01-30,5901.45,5676.81,6025.82,5674.58,897424000,ok
2020-02-02,6002.96,5901.45,6031.77,5888.11,667848000,ok
2020-02-03,6062.24,5995.44,6098.62,5936.54,450563000,ok
2020-02-04,6091.02,6089.04,6195.22,6048.06,565580000,ok
2020-02-05,6117.5,6095.84,6132.64,6055.48,335684000,ok
2020-02-06,6029.03,6120.78,6141.38,5995.73,372382000,ok
2020-02-09,5897.52,6029.03,6048.02,5881.05,292874000,ok
2020-02-10,5969.93,5889.58,6021.69,5856.25,217938000,ok
2020-02-11,6063.4,5974.9,6128.42,5974.9,319880000,ok
2020-02-12,6144.37,6065.15,6169.23,6060.72,339452000,ok
2020-02-13,6200.29,6152.58,6275.11,6152.58,529614000,ok
2020-02-16,6617.08,6205.49,6617.08,6205.49,785612000,ok
2020-02-17,6798.9,6605.4,6888.7,6605.4,895279000,ok
2020-02-18,6787.75,6788.67,6922.75,6598.16,533055000,ok
2020-02-19,6734.97,6800.89,6829.57,6664.38,294406000,ok
2020-02-20,7108.98,6734.97,7108.98,6734.97,855993000,ok
2020-02-23,7248.83,7122.38,7387.4,7122.38,833270000,ok
2020-02-24,7027.95,7262.58,7263.47,6996.04,737495000,ok
2020-02-25,7335.05,7027.95,7351.58,7027.23,973790000,ok
2020-02-26,7568.55,7352.91,7682.9,7352.91,1222430000,ok
2020-02-27,7355.16,7568.55,7568.55,7380.57,1083720000,ok
2020-03-01,7032.8,7403.22,7414.22,7031.3,925959000,ok
2020-03-02,6508.07,7095.79,7095.79,6508.07,478936000,ok
2020-03-03,6673.25,6545.65,6845.43,6226.05,1006200000,ok
2020-03-04,6266.3,6673.25,6677.27,6207.32,792729000,ok
2020-03-05,6240.68,6266.3,6449.03,6152.94,743798000,ok
2020-03-10,5878.49,6240.68,6240.68,5877.3,202189000,ok
2020-03-11,6324.14,5899.15,6324.14,5871.19,535911000,ok
2020-03-12,6007.14,6328.91,6345.34,5965.39,526247000,ok
