date,close,open,high,low,volume,s,RSI
2018-03-04,195.59,211.39,211.39,195.59,212080,ok,28.55283706402915
2018-03-05,202.44,195.59,202.44,196.69,188760,ok,39.43350298738658
2018-03-06,205.39,202.44,205.39,205.39,18030,ok,43.14499376817613
2018-03-07,208.43,205.39,208.43,208.43,55170,ok,41.0891089108911
2018-03-11,208.43,208.43,208.43,208.43,0,ok,40.757575757575765
2018-03-12,208.43,208.43,208.43,208.43,0,ok,31.93235513553843
2018-03-13,208.43,208.43,208.43,208.43,0,ok,31.93235513553843
2018-03-14,208.43,208.43,208.43,208.43,0,ok,34.54398708635999
2018-03-15,208.43,208.43,208.43,208.43,0,ok,34.54398708635999
2018-03-18,208.43,208.43,208.43,208.43,0,ok,34.54398708635999
2018-03-19,209.79,208.43,209.79,209.79,371000,ok,36.85439916947833
2018-03-20,209.79,209.79,209.79,209.79,0,ok,38.98956617243272
2018-03-21,209.79,209.79,209.79,209.79,0,ok,38.98956617243272
2018-03-22,209.79,209.79,209.79,209.79,0,ok,47.33333333333334
2018-03-26,209.79,209.79,209.79,209.79,0,ok,100.0
2018-03-27,206.66,209.79,206.66,206.66,18180,ok,70.13358778625955
2018-03-28,202.1,206.66,205.14,202.1,107640,ok,36.39371381306869
2018-03-29,199.06,202.1,204.97,199.06,2188610,ok,11.248966087675669
2018-04-01,199.06,202.1,199.06,199.06,0,ok,11.248966087675669
2018-04-02,199.06,199.06,199.06,199.06,0,ok,11.248966087675669
2018-04-03,201.76,199.06,201.76,198.8,286695,ok,27.45098039215675
2018-04-04,201.76,201.76,201.76,201.76,1601600,ok,27.45098039215675
2018-04-05,201.76,201.76,204.72,201.76,177750,ok,27.45098039215675
2018-04-08,209.36,201.76,209.36,204.63,272180,ok,52.07682000893258
2018-04-09,209.36,209.36,209.36,209.36,18500,ok,48.97765097479797
2018-04-10,209.36,209.36,209.36,209.36,0,ok,48.97765097479797
2018-04-11,209.36,209.36,209.36,209.36,0,ok,48.97765097479797
2018-04-12,209.36,209.36,209.36,209.36,0,ok,48.97765097479797
2018-04-15,209.36,209.36,209.36,209.36,0,ok,48.97765097479797
2018-04-16,209.36,209.36,209.36,209.36,0,ok,57.54189944134083
2018-04-17,203.79,209.36,206.83,200.24,1429860,ok,54.46853516657852
2018-04-18,208.18,203.79,208.18,205.14,321050,ok,72.50740375123391
2018-04-19,205.98,208.18,205.98,205.14,271130,ok,65.40516473731071
2018-04-22,205.98,205.98,205.98,205.98,0,ok,65.40516473731071
2018-04-23,199.99,205.98,202.94,199.99,227370,ok,46.56310679611655
2018-04-24,202.86,199.99,202.86,202.86,17730,ok,51.92173305380856
2018-04-25,202.69,202.86,205.73,202.69,556370,ok,51.61514414727337
2018-04-26,202.69,202.69,202.69,202.69,0,ok,34.261444077395
2018-04-29,203.45,202.69,203.45,203.45,17800,ok,36.537585421412274
2018-05-02,203.45,203.45,203.45,203.45,0,ok,36.537585421412274
2018-05-03,203.45,203.45,203.45,203.45,0,ok,36.537585421412274
2018-05-06,203.45,203.45,203.45,203.45,0,ok,36.537585421412274
2018-05-07,203.45,203.45,203.45,203.45,0,ok,36.537585421412274
2018-05-08,203.45,203.45,203.45,203.45,0,ok,36.537585421412274
2018-05-09,203.45,203.45,203.45,203.45,0,ok,48.96214896214895
2018-05-10,197.62,203.45,200.49,197.62,86910,ok,20.370370370370352
2018-05-14,195.0,197.62,195.42,195.0,336300,ok,19.90131578947367
2018-05-15,200.49,195.0,200.49,197.71,69470,ok,38.43236409608095
2018-05-16,206.32,200.49,206.32,203.37,84908,ok,63.428086550700016
2018-05-17,201.34,206.32,203.37,200.49,614850,ok,47.04049844236758
2018-05-20,201.34,201.34,201.34,201.34,0,ok,47.353978831830666
2018-05-21,201.34,201.34,201.34,201.34,0,ok,47.353978831830666
2018-05-22,201.34,201.34,201.34,201.34,0,ok,45.737373737373765
2018-05-23,201.34,201.34,201.34,201.34,0,ok,45.737373737373765
2018-05-24,204.3,201.34,204.3,204.3,17900,ok,51.53374233128838
2018-05-27,205.14,204.3,205.14,205.14,2500,ok,52.95971978984238
2018-05-28,207.67,205.14,207.67,207.67,54600,ok,56.7889317889318
2018-05-29,207.67,207.67,207.67,207.67,0,ok,56.7889317889318
2018-05-30,202.94,207.67,205.98,202.94,195480,ok,49.28790840547334
2018-05-31,205.9,207.67,205.9,205.9,17990,ok,62.56830601092898
2018-06-03,205.9,205.9,205.9,205.9,0,ok,67.97493403693935
2018-06-04,203.03,205.9,203.03,203.03,88250,ok,54.58483754512634
2018-06-06,203.03,203.03,203.03,203.03,0,ok,42.4782807498857
2018-06-07,203.03,203.03,203.03,203.03,0,ok,55.00296033155713
2018-06-10,203.03,203.03,203.03,203.03,0,ok,55.00296033155713
2018-06-11,200.07,203.03,200.07,200.07,34600,ok,46.80100755667504
2018-06-12,200.07,200.07,200.07,200.07,0,ok,46.80100755667504
2018-06-13,200.41,200.07,200.41,197.54,445560,ok,47.696879643387796
2018-06-14,200.41,200.07,200.41,200.41,0,ok,38.711549622750965
2018-06-17,200.41,200.41,200.41,200.41,0,ok,35.570469798657754
2018-06-18,200.41,200.41,200.41,200.41,0,ok,23.809523809523867
2018-06-19,200.41,200.41,200.41,200.41,0,ok,23.809523809523867
2018-06-20,200.41,200.41,200.41,200.41,255,ok,36.14457831325304
2018-06-21,197.54,200.41,198.38,197.54,136400,ok,3.761061946902686
2018-06-24,197.54,197.54,0.0,0.0,0,ok,3.761061946902686
2018-06-25,197.54,197.54,0.0,0.0,0,ok,5.510534846029202
2018-06-26,197.54,197.54,0.0,0.0,0,ok,5.510534846029202
2018-06-27,197.54,197.54,0.0,0.0,0,ok,5.510534846029202
2018-06-28,197.54,197.54,197.54,197.54,170000,ok,5.510534846029202
2018-07-01,197.54,197.54,0.0,0.0,0,ok,10.591900311526558
2018-07-02,197.54,197.54,0.0,0.0,0,ok,10.591900311526558
2018-07-03,197.54,197.54,0.0,0.0,0,ok,0.0
2018-07-04,197.54,197.54,0.0,0.0,0,ok,0.0
2018-07-05,197.54,197.54,197.54,197.54,170000,ok,0.0
2018-07-08,194.75,197.54,194.75,194.75,83350,ok,0.0
2018-07-09,195.0,194.75,195.0,195.0,835000,ok,4.230118443316428
2018-07-10,195.0,195.0,0.0,0.0,0,ok,4.230118443316428
2018-07-11,195.0,195.0,0.0,0.0,0,ok,8.223684210526343
2018-07-12,194.16,195.0,194.16,194.16,830000,ok,6.443298969072174
2018-07-15,194.33,195.0,194.75,194.33,44959,ok,10.370370370370736
2018-07-16,196.27,194.33,196.44,195.38,497330,ok,39.39899833055109
2018-07-17,199.06,196.27,199.06,199.06,84650,ok,58.65603644646931
2018-07-18,196.27,199.06,196.27,196.27,78020,ok,44.511668107173804
2018-07-19,196.27,196.27,0.0,0.0,0,ok,44.511668107173804
2018-07-22,196.27,196.27,0.0,0.0,0,ok,44.511668107173804
2018-07-23,196.27,196.27,0.0,0.0,0,ok,44.511668107173804
2018-07-24,196.69,196.27,196.69,196.69,149850,ok,46.45537948290244
2018-07-25,196.69,196.27,0.0,0.0,0,ok,46.45537948290244
2018-07-26,196.69,196.69,0.0,0.0,0,ok,60.54347826086956
2018-07-29,196.69,196.69,0.0,0.0,0,ok,59.44134078212291
2018-07-30,196.69,196.69,0.0,0.0,0,ok,59.44134078212291
2018-07-31,196.69,196.69,0.0,0.0,0,ok,59.44134078212291
2018-08-01,196.69,196.69,0.0,0.0,0,ok,65.59802712700375
2018-08-02,196.69,196.69,0.0,0.0,0,ok,64.86146095717879
2018-08-05,196.69,196.69,0.0,0.0,0,ok,53.49999999999991
2018-08-06,198.8,196.69,198.8,197.75,54215,ok,47.5563909774437
2018-08-07,198.8,198.8,0.0,0.0,0,ok,100.0
2018-08-08,198.8,198.8,0.0,0.0,0,ok,100.0
2018-08-09,200.91,198.8,200.91,199.86,497790,ok,100.0
2018-08-12,203.02,200.91,203.02,201.97,55050,ok,100.0
2018-08-13,203.02,203.02,0.0,0.0,0,ok,100.0
2018-08-14,208.09,203.02,208.09,205.81,581872,ok,100.0
2018-08-15,208.09,208.09,0.0,0.0,0,ok,100.0
2018-08-16,204.38,208.09,207.25,204.38,84390,ok,75.44672402382525
2018-08-19,204.38,204.38,0.0,0.0,0,ok,75.44672402382525
2018-08-20,204.38,204.38,0.0,0.0,0,ok,75.44672402382525
2018-08-21,207.33,204.38,207.33,207.33,3040,ok,79.45736434108525
2018-08-22,207.33,207.33,0.0,0.0,0,ok,79.45736434108525
2018-08-23,207.33,207.33,0.0,0.0,0,ok,79.45736434108525
2018-08-26,207.33,207.33,0.0,0.0,0,ok,76.73981191222568
2018-08-28,207.33,207.33,0.0,0.0,0,ok,76.73981191222568
2018-08-29,207.33,207.33,0.0,0.0,0,ok,76.73981191222568
2018-08-30,207.33,207.33,0.0,0.0,0,ok,73.19364161849711
2018-09-02,207.33,207.33,0.0,0.0,0,ok,68.37169650468881
2018-09-03,207.33,207.33,0.0,0.0,0,ok,68.37169650468881
2018-09-04,207.33,207.33,0.0,0.0,0,ok,44.29429429429438
2018-09-05,204.54,207.33,207.33,204.54,148980,ok,31.216931216931243
2018-09-06,208.3,207.33,208.3,207.71,239005,ok,70.63157894736838
2018-09-09,207.88,208.3,207.88,207.88,33000,ok,67.64112903225794
2018-09-10,207.88,207.88,0.0,0.0,0,ok,67.64112903225794
2018-09-11,208.72,207.88,208.72,208.72,232400,ok,58.89884763124184
2018-09-12,208.72,208.72,0.0,0.0,0,ok,58.89884763124184
2018-09-13,208.72,208.72,0.0,0.0,0,ok,58.89884763124184
2018-09-17,211.89,208.72,211.89,211.89,3340,ok,70.76502732240417
2018-09-18,211.89,211.89,211.89,211.89,166000,ok,70.76502732240417
2018-09-20,211.89,211.89,211.89,211.89,33200,ok,70.76502732240417
2018-09-23,221.6,211.89,222.45,215.27,2581650,ok,84.48525857902355
2018-09-25,224.39,221.6,224.39,221.6,51330,ok,86.3287904599658
2018-09-26,224.39,224.39,0.0,0.0,0,ok,86.3287904599658
2018-09-27,224.39,224.39,0.0,0.0,0,ok,86.3287904599658
2018-09-30,226.25,224.39,226.25,223.29,73074,ok,98.13747228381368
2018-10-01,226.25,226.25,226.25,226.25,25800,ok,97.76476849387964
2018-10-02,227.94,226.25,227.94,224.98,5067880,ok,100.0
2018-10-03,232.16,227.94,235.96,230.81,2420790,ok,100.0
2018-10-04,233.85,232.16,233.85,233.85,524900,ok,100.0
2018-10-07,233.85,233.85,0.0,0.0,0,ok,100.0
2018-10-08,233.85,233.85,0.0,0.0,0,ok,100.0
2018-10-09,233.85,233.85,0.0,0.0,0,ok,100.0
2018-10-10,233.85,233.85,0.0,0.0,0,ok,100.0
2018-10-11,233.85,233.85,0.0,0.0,0,ok,100.0
2018-10-14,233.85,233.85,0.0,0.0,0,ok,100.0
2018-10-15,233.85,233.85,0.0,0.0,0,ok,100.0
2018-10-21,233.85,233.85,0.0,0.0,0,ok,100.0
2018-10-22,232.16,233.85,232.16,232.16,44750,ok,84.8430493273543
2018-10-23,232.16,232.16,0.0,0.0,0,ok,81.80839612486545
2018-10-24,232.16,232.16,0.0,0.0,0,ok,81.80839612486545
2018-10-25,232.16,232.16,0.0,0.0,0,ok,77.76315789473685
2018-10-28,232.16,232.16,0.0,0.0,0,ok,50.0
2018-10-29,232.16,232.16,0.0,0.0,0,ok,0.0
2018-10-30,232.16,232.16,0.0,0.0,0,ok,0.0
2018-10-31,232.16,232.16,0.0,0.0,0,ok,0.0
2018-11-01,232.16,232.16,0.0,0.0,0,ok,0.0
2018-11-04,232.16,232.16,0.0,0.0,0,ok,0.0
2018-11-05,232.16,232.16,0.0,0.0,0,ok,0.0
2018-11-06,232.16,232.16,0.0,0.0,0,ok,0.0
2018-11-11,232.16,232.16,0.0,0.0,0,ok,0.0
2018-11-12,232.16,232.16,0.0,0.0,0,ok,0.0
2018-11-13,232.16,232.16,0.0,0.0,0,ok,
2018-11-14,232.16,232.16,0.0,0.0,0,ok,
2018-11-15,232.16,232.16,0.0,0.0,0,ok,
2018-11-18,240.82,232.16,240.82,240.82,36000,ok,100.0
2018-11-19,240.82,240.82,0.0,0.0,0,ok,100.0
2018-11-20,240.82,240.82,0.0,0.0,0,ok,100.0
2018-11-21,240.82,240.82,0.0,0.0,0,ok,100.0
2018-11-29,237.35,240.31,240.31,237.35,1906670,ok,71.39323990107172
2018-12-02,240.31,240.31,240.31,240.31,1865760,ok,77.0046388336647
2018-12-03,239.13,239.13,239.13,239.13,649700,ok,71.419791026429
2018-12-04,238.62,238.62,238.62,238.62,478980,ok,69.2491060786651
2018-12-09,240.82,240.82,240.82,240.82,53950,ok,72.81348788198103
2018-12-17,237.77,237.77,237.77,237.77,17640,ok,62.73263731275539
2018-12-20,237.44,238.2,238.2,237.44,40597,ok,61.80679785330949
2018-12-24,226.03,234.48,234.48,226.03,485202,ok,40.923896949955584
2018-12-26,239.72,228.74,239.72,228.74,156540,ok,57.96460176991151
2018-12-27,236.76,236.76,236.76,236.76,17520,ok,54.5616818722729
2018-12-30,233.8,233.8,233.8,233.8,17170,ok,42.15116279069769
2019-01-02,236.59,233.8,236.59,233.8,33250,ok,45.5483056198695
2019-01-10,243.56,236.59,243.56,236.59,86500,ok,52.51468428781205
2019-01-15,251.07,251.07,251.07,251.07,17640,ok,58.267462493950646
2019-01-16,252.93,251.07,259.1,252.93,570111,ok,62.90162305399141
2019-01-17,249.81,249.98,249.98,244.15,2155730,ok,57.84605219689461
2019-01-20,252.68,252.68,252.68,252.68,19613,ok,60.8870319781456
2019-01-21,249.72,249.72,249.72,249.72,17480,ok,58.580705009276436
2019-01-23,252.59,246.93,252.59,246.93,2266110,ok,59.00535577658761
2019-01-30,254.49,254.49,254.49,254.49,179710,ok,63.021806853582554
2019-01-31,253.9,251.79,253.9,251.79,789150,ok,62.76760781880237
2019-02-03,256.77,256.77,256.77,256.77,88700,ok,77.48569384835479
2019-02-04,251.96,253.82,253.82,251.96,51950,ok,63.010204081632665
2019-02-06,251.79,251.79,251.79,251.79,171500,ok,66.98305084745763
2019-02-07,251.2,251.2,251.2,251.2,375760,ok,70.77363896848135
2019-02-12,254.07,254.07,254.07,254.07,365820,ok,70.82936129647281
2019-02-13,251.37,252.55,252.55,251.37,366136,ok,60.360838418678696
2019-02-17,247.23,248.49,248.49,247.23,250650,ok,44.40559440559441
2019-02-18,242.5,244.61,244.61,242.5,243250,ok,35.97741328314062
2019-02-21,245.2,245.2,245.2,245.2,32740,ok,43.73130269241227
2019-03-05,242.5,242.5,242.5,242.5,32100,ok,36.09289617486336
2019-03-11,245.23,245.23,245.23,245.23,81850,ok,43.827330217211966
2019-03-12,250.56,247.94,250.56,247.94,99880,ok,47.38604172031934
2019-03-19,247.68,247.68,247.68,247.68,33320,ok,41.44687264506404
2019-03-21,244.9,244.9,244.9,244.9,32660,ok,39.28571428571426
2019-04-22,247.6,247.6,247.6,247.6,16650,ok,39.038967248386335
2019-04-23,244.81,250.39,250.39,244.81,82590,ok,41.019844260236106
2019-04-29,250.3,247.52,250.3,244.81,66330,ok,48.34921338355863
2019-04-30,245.49,247.6,247.6,245.49,115290,ok,44.214792299898704
2019-05-06,255.84,252.67,255.84,252.67,601384,ok,51.55727608657401
2019-05-08,258.54,258.54,258.54,258.54,16720,ok,56.30828787612178
2019-05-13,253.05,255.75,255.75,253.05,64600,ok,55.001718803712635
2019-05-14,252.88,247.73,252.88,247.73,156550,ok,59.679224170085774
2019-05-15,263.44,254.15,266.39,254.15,561170,ok,64.83409238776838
2019-05-19,254.99,260.57,260.57,254.99,49890,ok,59.2890078833854
2019-05-21,257.69,257.69,257.69,257.69,16620,ok,59.27083333333334
2019-05-23,257.61,254.91,257.61,254.91,67781,ok,55.69007263922519
2019-05-29,254.82,254.82,254.82,254.82,16280,ok,55.77109602327836
2019-06-03,252.2,252.2,252.2,252.2,15970,ok,55.9157212317666
2019-06-04,249.67,249.67,249.67,249.67,15670,ok,51.682106289614815
2019-06-06,244.52,247.05,247.05,244.52,7852300,ok,49.77304742526218
2019-06-11,252.2,247.05,252.2,247.05,46990,ok,51.43765133171911
2019-06-12,263.9,258.01,263.9,258.01,1455600,ok,62.61477319446347
2019-06-25,261.28,261.28,261.28,261.28,15670,ok,54.169221336603286
2019-06-26,263.81,263.81,263.81,263.81,31940,ok,54.0494851698171
2019-07-02,261.19,261.19,261.19,261.19,15660,ok,56.5434083601286
2019-07-07,259.84,259.84,259.84,259.84,47486,ok,55.49069106973808
2019-07-25,257.22,257.22,257.22,257.22,15190,ok,44.390331890331915
2019-07-28,254.69,254.69,254.69,254.69,14890,ok,49.69709208400645
2019-07-30,251.39,252.24,252.24,251.39,97320,ok,43.715083798882674
2019-07-31,254.61,253.77,254.61,253.6,345710,ok,47.18362748779572
2019-08-01,254.61,253.77,254.61,253.77,116500,ok,49.791955617198354
2019-08-06,252.92,253.77,253.77,252.92,144500,ok,50.726685506661276
2019-08-07,259.87,261.9,261.9,259.87,293640,ok,59.451445515196454
2019-08-08,257.84,262.07,262.07,257.84,628460,ok,63.0999213217938
2019-08-11,271.61,265.38,271.61,265.38,481595,ok,67.04725101001227
2019-08-12,265.36,268.23,268.23,265.36,160870,ok,51.41802641802644
2019-08-14,263.59,263.59,263.59,263.59,52400,ok,52.2812561722299
2019-08-15,270.26,265.78,270.26,265.78,119866,ok,55.88825999634834
2019-08-20,276.85,272.54,279.38,272.12,481481,ok,63.329928498467794
2019-08-21,283.95,279.3,283.95,279.3,179754,ok,68.69282059233986
2019-08-22,279.13,284.28,284.28,279.13,61280,ok,66.42675063727688
2019-08-25,277.1,277.1,277.1,277.1,29400,ok,66.92853905423777
2019-08-29,282.13,282.13,282.13,282.13,14420,ok,72.62956419316839
2019-09-09,277.4,279.76,279.76,277.4,28000,ok,66.41221374045796
2019-09-10,277.31,277.31,277.31,277.31,186975,ok,66.32623705408513
2019-09-11,276.89,276.89,276.89,276.89,13800,ok,67.56043956043953
2019-09-16,283.23,280.06,283.23,280.06,12420,ok,67.26788882318152
2019-09-17,285.51,285.51,285.51,285.51,14070,ok,70.37855354249521
2019-09-18,285.51,285.51,285.51,285.51,28140,ok,62.841832963784164
2019-09-19,287.87,285.51,287.87,285.51,56560,ok,72.40692813059923
2019-09-23,296.05,296.05,296.05,296.05,6580,ok,78.65466101694919
2019-09-24,299.69,297.32,299.69,297.32,29280,ok,77.44823726916623
2019-09-25,297.32,297.32,297.32,297.32,60900,ok,70.72281838428832
2019-09-26,292.51,294.87,294.87,292.51,99190,ok,59.08704883227177
2019-10-14,290.23,290.23,290.23,290.23,13660,ok,62.45511669658892
2019-10-15,290.23,290.23,290.23,290.23,13660,ok,65.43616270867622
2019-11-05,290.23,290.23,290.23,290.23,26320000,ok,60.80000000000003
2019-11-06,307.38,293.66,307.38,293.66,34850,ok,80.02804487179492
2019-11-07,326.39,311.08,326.39,311.08,2610120,ok,85.64787914003486
2019-11-13,343.02,330.35,343.02,330.35,20508300,ok,88.87713109935333
2019-11-14,365.45,351.99,365.45,351.99,45460,ok,90.64662843583153
2019-11-17,392.55,375.22,392.55,375.22,63880,ok,92.4896792632582
2019-11-18,424.38,419.73,424.38,419.73,197620,ok,94.00468977755246
2019-11-19,452.02,454.47,454.47,449.74,659892,ok,94.83257770251817
2019-11-20,485.01,465.22,485.01,465.22,906291,ok,95.4492976717337
2019-11-21,521.18,499.53,521.18,498.74,12043000,ok,96.06505553013602
2019-11-24,481.32,529.1,545.2,481.32,7113890,ok,83.10543360921196
2019-11-25,477.1,488.45,488.45,454.92,2311570,ok,83.28224730446074
2019-11-26,496.11,483.96,498.48,483.96,69890,ok,85.0088423343763
2019-11-27,469.98,488.72,488.72,460.48,1122920,ok,78.07102476809197
2019-11-28,449.89,476.84,476.84,449.36,1020740,ok,73.46147064009875
2019-12-01,436.95,443.29,443.29,436.95,1618260,ok,69.27838119327481
2019-12-02,450.94,431.15,450.94,425.34,8887210,ok,68.8124943358608
2019-12-03,432.99,445.66,445.66,432.99,529790,ok,63.535429517075386
2019-12-04,435.58,426.92,440.6,426.92,1317740,ok,61.22044094588974
2019-12-05,451.95,441.65,457.49,436.9,5405400,ok,59.841606468288155
2019-12-08,460.92,445.35,460.92,445.35,2044210,ok,56.550265309049195
2019-12-09,477.55,465.41,494.97,465.41,3488280,ok,54.764659773804645
2019-12-10,501.31,482.83,501.31,477.55,4478680,ok,53.15061079325809
2019-12-11,530.87,514.5,530.87,509.22,8929980,ok,51.92208513508154
2019-12-12,511.86,538.79,538.79,511.86,4869310,ok,56.60409999135024
2019-12-15,527.79,519.52,542.75,519.52,6647610,ok,60.43304655662124
2019-12-16,524.09,535.7,535.7,520.4,3833300,ok,56.146208593269485
2019-12-17,539.93,530.43,563.95,517.76,9518520,ok,66.09303823678277
2019-12-18,560.12,545.74,571.2,532.01,11665700,ok,75.34838798693835
2019-12-19,565.88,568.56,568.56,555.32,4249980,ok,80.66111771700359
2019-12-22,555.42,563.18,563.18,548.56,3720320,ok,75.27089783281735
2019-12-22,555.42,563.18,563.18,548.56,3720320,ok,82.42835196270595
2019-12-23,570.99,547.76,590.5,547.24,4242870,ok,83.55885997521686
2019-12-24,572.58,555.16,594.22,555.16,18728600,ok,82.25918596566297
2019-12-25,570.33,575.2,579.98,568.1,1040860,ok,80.34951456310681
2019-12-26,606.05,561.88,607.43,561.88,13676900,ok,82.23136349954851
2019-12-29,653.93,615.29,656.04,610.17,13225500,ok,84.14928846325965
2019-12-30,669.09,663.96,682.44,653.66,24750400,ok,83.05749545585002
2019-12-31,682.88,658.8,697.09,658.8,18140900,ok,91.94956828885401
2020-01-01,686.72,685.92,700.65,670.93,12380600,ok,91.4419817470665
2020-01-02,682.77,687.24,687.24,670.18,2193710,ok,91.32291666666663
2020-01-05,689.11,679.72,700.31,671.81,6356940,ok,90.8712328767123
2020-01-06,676.85,678.55,688.85,667.88,2866080,ok,83.43357965286128
2020-01-07,677.87,702.72,702.72,651.47,1847860,ok,82.97120650061824
2020-01-08,670.29,687.9,687.9,670.29,2614060,ok,84.40251572327041
2020-01-09,674.54,680.32,680.32,667.15,1548250,ok,84.78971962616819
2020-01-12,686.13,682.72,694.21,658.83,17134100,ok,84.42770003588085
2020-01-13,711.25,698.54,732.37,684.59,14880200,ok,86.34862385321098
2020-01-14,776.32,701.48,777.51,701.48,21282000,ok,90.61797531253694
2020-01-15,839.79,779.53,851.93,779.53,18469500,ok,91.543438077634
2020-01-16,868.38,843.34,908.02,843.34,13910900,ok,90.92088692134486
2020-01-19,860.4,882.11,899.68,834.22,12430700,ok,87.53384343731604
2020-01-20,805.81,843.56,852.71,795.84,17620000,ok,70.78978521900893
2020-01-21,814.02,808.94,834.81,791.66,10598300,ok,71.2152523165122
2020-01-22,802.89,824.84,824.84,798.4,5185290,ok,69.55078125
2020-01-23,791.23,804.83,813.28,779.09,9074450,ok,66.33815435812107
2020-01-26,774.51,779.09,803.9,771.17,6376830,ok,65.40475739794307
2020-01-27,809.09,771.55,809.09,771.55,4111650,ok,68.7168368802419
2020-01-28,785.54,812.05,818.13,785.54,5996090,ok,65.72262694060188
2020-01-29,801.84,785.54,801.84,780.89,4035360,ok,66.81371513102283
2020-01-30,786.53,804.54,804.54,786.53,6558600,ok,63.13173590038714
2020-02-02,785.91,783.66,797.84,783.66,7039130,ok,60.433786125552
2020-02-03,783.53,788.55,790.34,782.48,4675020,ok,51.221661188112094
2020-02-04,775.81,785.22,785.22,774.29,3182330,ok,36.63407704520767
2020-02-05,803.86,788.22,816.53,786.11,8155660,ok,36.490787269681775
2020-02-06,802.66,807.82,835.27,800.82,8547440,ok,37.55710714593571
2020-02-09,797.03,789.73,810.05,788.84,3085120,ok,47.60187916530101
2020-02-10,805.44,808.11,808.11,794.91,202790,ok,47.65906362545021
2020-02-11,794.77,818.11,820.9,794.77,3161080,ok,47.778993435448584
2020-02-12,808.22,790.54,829.3,790.29,7828640,ok,54.60209112086244
2020-02-13,832.11,821.15,858.05,817.14,12625100,ok,65.0187734668335
2020-02-16,843.13,835.24,883.76,832.03,25309100,ok,60.11890606420923
2020-02-17,885.1,856.07,887.74,856.07,16762600,ok,76.67452577430066
2020-02-18,888.05,896.72,896.72,869.1,12529900,ok,74.87735903503196
2020-02-19,896.34,873.53,896.34,873.53,5938250,ok,83.02556390977439
2020-02-20,886.49,899.38,911.3,886.49,8230360,ok,78.65853658536581
2020-02-23,959.59,900.48,968.36,885.7,20627600,ok,85.75548334687241
2020-02-24,944.18,943.76,948.14,925.42,7207440,ok,83.15806057741536
2020-02-25,991.27,935.47,997.55,935.47,7720800,ok,84.3329791521635
2020-02-26,992.22,994.56,1007.63,986.25,10168900,ok,84.75869150652775
2020-02-27,943.79,988.84,992.06,930.59,7366970,ok,73.25979459870669
2020-03-01,920.87,959.36,962.57,920.87,7996770,ok,67.48992393708897
2020-03-02,896.11,917.57,917.57,896.11,1550790,ok,64.72622645896303
2020-03-03,876.66,881.59,897.94,868.12,4612630,ok,59.774908592321744
2020-03-04,873.69,862.4,876.39,808.99,7923620,ok,56.31607728764127
2020-03-05,855.97,859.44,884.09,822.22,2441520,ok,51.911510748526176
2020-03-10,788.66,841.98,841.98,788.66,1903760,ok,36.65005537098561
2020-03-11,854.14,801.33,854.14,790.25,4769300,ok,45.99863120383264
2020-03-12,842.05,840.67,853.61,803.67,13747100,ok,43.65073795990924
2020-03-15,798.26,814.86,814.86,778.2,31657100,ok,40.440331982577426
2020-03-16,800.74,801.05,811.99,785.43,9823760,ok,29.678904950748375
2020-03-17,751.27,787.81,787.81,744.04,3580940,ok,27.299898802099293
2020-03-18,775.64,739.39,775.64,729.79,3438280,ok,23.193018225216946
2020-03-19,774.28,762.97,782.39,737.52,4363070,ok,22.933432687531052
2020-03-22,763.72,761.88,761.62,763.73,191570,ok,25.314616291503313
2020-05-13,751.05,751.05,751.05,751.05,23520,ok,26.04660347551342
2020-06-29,790.39,738.65,790.39,726.5,1605760,ok,35.67712567062267
2020-06-30,856.12,786.7,856.12,786.7,890683,ok,47.52732700919729
2020-07-01,889.6,870.37,889.6,870.37,172310,ok,51.78423236514522
2020-07-05,814.37,874.55,874.55,814.37,19270000,ok,45.86776859504131
2020-07-06,828.85,814.37,834.1,814.37,6330000,ok,54.46030231061195
2020-07-07,863.46,839.67,873.35,839.67,6313450,ok,51.110422723156844
2020-07-08,878.77,848.94,878.77,848.94,3737910,ok,54.34165720771851
2020-07-09,860.23,864.25,864.25,849.73,3515010,ok,57.79242008902749
2020-07-12,861.28,845.97,876.06,845.97,5779830,ok,57.64008076728924
2020-07-13,877.71,863.98,877.71,852.63,358410,ok,67.408304879392
2020-07-14,863.14,878.77,891.7,863.14,1030790,ok,62.38114104595879
2020-07-15,876.05,877.39,879.5,876.05,1780950,ok,63.944534268723785
2020-07-16,889.96,861.53,889.96,861.31,2963220,ok,67.14006408515722
2020-07-20,852.11,889.96,889.96,852.11,1890780,ok,62.84312728751525
2020-07-21,873.95,878.17,878.17,853.1,1868910,ok,61.11347555460979
2020-07-22,866.01,859.43,876.57,859.43,2844450,ok,51.55429828697155
2020-07-23,873.95,876.83,877.1,873.95,2089650,ok,47.32579200984245
2020-07-26,882.46,866.03,884.32,866.03,963700,ok,65.07149497543051
2020-07-27,875.39,882.46,882.46,859.76,5434470,ok,60.65086049066274
2020-07-28,858.07,874.54,874.54,857.14,1403300,ok,48.66047020229634
2020-07-29,846.83,854.38,858.07,849.1,5654180,ok,41.89833603896106
2020-07-30,850.52,847.67,850.52,846.48,562340,ok,47.336369122730005
2020-08-02,833.82,837.32,841.39,833.82,1595390,ok,43.062853678253866
2020-08-03,843.26,835.34,849.59,835.34,3576950,ok,40.97836903577227
2020-08-06,832.04,841.28,841.28,832.04,358870,ok,41.71020364644418
