,adjclose,open,high,low,volume,other,RSI,stoch,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,macd,macddiff,volatility_atr,volatility_bbm,volatility_bbl,volatility_bbh,volatility_bbw,volatility_kch,volatility_kcl,volatility_kcw,WilliamR
40,1389.16,1386.33,1392.66,1378.59,27514600.0,ok,9.731756053523497,2.2452577691866864,0.0,0.0,0.0,-67.25775631864826,-43.631185463575264,54.71495068366901,1787.475,1576.6769639085787,1998.273036091421,23.586124123853054,1757.1850000000002,1706.5369999999998,2.9244841243032993,-97.75474223081332
41,1751.2,1681.73,1751.2,1681.17,41084200.0,ok,49.4200074986078,79.52745822039147,0.8418776529518238,0.2806258843172746,0.09354196143909153,-50.43627227689262,-21.4477611374557,85.4474556153021,1781.8530000000003,1573.4967230031214,1990.2092769968792,23.386472059915032,1752.265,1690.2449999999997,3.6031848854469812,-20.472541779608534
42,1742.94,1751.2,1766.17,1731.83,74621200.0,ok,48.8918401743983,77.764497470813,0.8306740284261478,0.5575172271259906,0.27938103714775503,-38.47904201896563,-7.592424703622964,80.33671005377191,1776.821,1569.8141066944868,1983.827893305513,23.30081570462226,1746.248,1682.0880000000002,3.7429236807594033,-22.235502529187
43,1716.26,1742.94,1745.02,1712.3,50646500.0,ok,47.139399869664985,72.07009156297357,0.8613423625816947,0.8446313479865554,0.5609248198099402,-32.22665956857236,-1.0720338025837535,75.57503904839471,1770.1245,1564.3833851517513,1975.8656148482485,23.245948502294453,1740.0503333333334,1672.3623333333333,3.967163799454508,-27.929908437026423
44,1724.54,1716.26,1725.29,1705.97,41762000.0,ok,47.76514351856808,74.6579481203332,0.8881222486712487,0.8600462132263637,0.7540649294463032,-26.18830479870644,3.973056773825732,69.94953514355524,1762.613,1561.7917635632123,1963.4342364367878,22.78676447260831,1732.2303333333336,1665.8603333333333,3.9063113089390007,-25.342051879666805
45,1745.14,1724.54,1752.43,1722.61,28624900.0,ok,49.370923120709,80.62600356333724,0.9987632516900696,0.9160759543143376,0.8735845051757524,-19.078126073892463,8.86658839891177,65.93658162919974,1757.1485,1560.7185765896393,1953.5784234103608,22.357805661884665,1728.75,1660.3700000000001,4.035265791709935,-19.37399643666276
46,1747.99,1745.14,1753.72,1740.12,49410300.0,ok,49.6017589576937,85.19372693726936,1.0,0.9622951667871061,0.9128057781092692,-13.374715447505196,11.65599922023923,60.70292346627978,1752.1,1560.2311105989295,1943.9688894010703,21.901591165010036,1725.8370000000002,1661.4809999999998,3.799820388874056,-14.806273062730632
47,1765.94,1747.99,1769.35,1747.76,41413000.0,ok,51.11356429708874,90.36720791340053,1.0,0.9995877505633565,0.9593196238882667,-7.106932410805257,14.339025805551337,56.79163111965179,1748.9805000000001,1560.1661675487792,1937.794832451221,21.59135936063563,1728.331666666667,1665.5196666666666,3.701517469730083,-9.632792086599467
48,1741.97,1765.94,1765.94,1739.49,47036800.0,ok,48.9997696283424,86.66348676365371,0.9489197123454596,0.9829732374484865,0.9816187182663164,-5.261503832079143,12.947563507421961,53.75746800768661,1743.9345,1560.1002424226915,1927.7687575773086,21.082702082825765,1730.177666666667,1668.7976666666666,3.611676695506097,-13.336513236346303
49,1715.67,1741.97,1744.33,1711.62,51281900.0,ok,46.71694041460508,84.33958015362677,0.8937546697668213,0.9475581273707604,0.9767063717942012,-6.777960522538251,9.144885453570282,51.65272120691795,1737.444,1559.3316574293622,1915.5563425706378,20.502800961715923,1732.0776666666668,1673.1476666666665,3.4611512737874786,-15.660419846373234
50,1697.97,1715.67,1719.43,1693.47,33859400.0,ok,45.191013728400584,81.73303306377319,0.856880334135493,0.8998515720825914,0.9434609789672795,-9.625684641311636,5.037729067837519,49.08344908622616,1730.6915000000001,1557.4104954697855,1903.9725045302148,20.024482067452766,1764.9486666666667,1703.6406666666667,3.535039412756463,-18.26696693622681
51,1701.98,1697.97,1706.46,1687.28,29166200.0,ok,45.62434454050998,82.7592384072065,0.867351863304999,0.8726622890691044,0.9066906628408188,-10.911254781665775,3.001727141986704,46.09310417760355,1724.2415,1556.8700271290227,1891.6129728709775,19.413924658579138,1756.9353333333333,1705.7973333333332,2.953621022625877,-17.240761592793504
52,1689.81,1701.98,1702.87,1688.34,50106400.0,ok,44.47509181214243,79.64479475893133,0.8395799321800159,0.854604043206836,0.8757059681195106,-12.882852538412408,0.8241035081920582,42.93679375984319,1718.1945,1555.0770373572764,1881.3119626427238,18.987077731039612,1749.6236666666668,1702.4476666666665,2.7331996036389583,-20.355205241068678
53,1676.52,1689.81,1689.81,1675.35,56288400.0,ok,43.19548556518535,76.24373016685436,0.808657981176194,0.8385299255537365,0.855265419276559,-15.40450401126418,-1.3580383717277709,40.08911438385887,1711.864,1552.6422971577042,1871.0857028422959,18.602143960302435,1743.4009999999998,1699.877,2.52805611397046,-23.756269833145648
54,1667.31,1676.52,1677.79,1664.61,35202900.0,ok,42.287475648441365,2.577811724269663,0.0,0.5494126377854033,0.7475155355153253,-17.790843202093356,-2.995502050045557,37.39820294547299,1706.1255,1549.183524802157,1863.0674751978431,18.39747136981928,1737.9173333333333,1695.6213333333333,2.463697316743002,-97.42218827573033
55,1664.69,1667.31,1671.99,1660.15,22640700.0,ok,42.01689141073448,4.157509157509131,0.0,0.2695526603920647,0.5524984079104015,-19.292488983355724,-3.597718265046339,34.84238265092568,1700.4235,1546.183979088528,1854.6630209114721,18.141306669952755,1728.6743333333332,1689.974333333333,2.2640524823356154,-95.84249084249088
56,1687.12,1664.69,1687.12,1664.69,35981200.0,ok,45.2469592389759,24.697802197802055,0.35508233269405315,0.11836077756468442,0.3124420252473842,-17.36208386957742,-1.3338505210144262,33.601144385833095,1697.4765,1544.5910881027216,1850.3619118972783,18.013258139040904,1722.7939999999999,1682.328,2.3767724034557287,-75.30219780219794
57,1681.67,1687.12,1691.34,1679.62,26356400.0,ok,44.59687964715548,19.706959706959722,0.28361888666912394,0.21290040645439237,0.20027128147038054,-16.204344929938998,-0.14088926510080313,31.41302994724979,1695.443,1542.8528986041347,1848.0331013958653,18.000027296212885,1714.1263333333332,1675.6343333333334,2.271074791710943,-80.29304029304028
58,1678.09,1681.67,1685.49,1671.51,21591600.0,ok,44.1481744583225,16.4285714285713,0.2342925896329762,0.2909979363320511,0.20741970678370936,-15.401603319079186,0.5294818766072069,29.669726952524815,1693.3849999999998,1541.0246762276986,1845.745323772301,17.994764778511822,1705.802333333333,1669.804333333333,2.132831431782142,-83.57142857142871
59,1686.13,1678.09,1686.13,1672.98,22153700.0,ok,45.474988592422,23.79120879120885,0.3801496684436068,0.29935371491523566,0.2677506859005598,-13.573001629618602,1.8864668528542339,28.017754257272344,1693.605,1541.2999316010776,1845.9100683989225,17.985902072670125,1699.6336666666666,1667.5476666666666,1.9058076666299735,-76.20879120879115
60,1698.54,1686.13,1700.87,1686.22,32898200.0,ok,47.54631772709035,35.1556776556776,0.6078515063073718,0.40743125479465164,0.3325943020139795,-10.594758446050264,3.89176802913806,26.68997883154509,1709.0739999999998,1648.1872752071488,1769.960724792851,7.125112756130052,1697.6613333333335,1667.8373333333334,1.7723376506067097,-64.8443223443224
61,1695.11,1686.13,1701.92,1691.76,26822600.0,ok,47.0147065536021,33.04660175820004,0.7157242310577906,0.5679084686029231,0.42489781277093686,-8.655238258742656,4.665030573156534,25.03698094839059,1706.2694999999999,1648.3056228091114,1764.2333771908884,6.794222974845243,1696.5283333333332,1668.5083333333332,1.665360753869942,-66.95339824179996
62,1677.73,1686.13,1702.24,1677.14,32972000.0,ok,44.31117868834922,20.883820384889475,0.4149232029421052,0.5794996467690893,0.5182797900555547,-9.031736937671894,3.430825515381837,25.04328285355152,1703.009,1646.34116859628,1759.67683140372,6.6550243015415536,1696.7883333333332,1666.6543333333332,1.7918545363441118,-79.11617961511052
63,1670.18,1677.73,1677.93,1668.48,27868200.0,ok,43.15036256287215,16.91970310391359,0.20498892421893652,0.4452121194062775,0.5308734115927632,-9.907915359211529,2.0437176750737613,23.483954568196374,1700.705,1642.6495067198596,1758.7604932801403,6.827226741867679,1695.4509999999998,1666.3190000000002,1.733134628484376,-83.08029689608641
64,1654.27,1670.18,1675.48,1654.27,30539500.0,ok,40.72898965856197,0.0,0.0,0.20663737572034727,0.41044971396523805,-12.036806234369351,-0.06813856006724706,23.25655911137674,1697.1915000000001,1636.8700115319555,1757.5129884680448,7.108389179187459,1695.3976666666665,1664.659666666667,1.8296116375791764,-100.0
65,1661.72,1654.27,1666.45,1644.84,37521700.0,ok,42.360055744483425,29.088402550405164,0.23925298438418033,0.14808063620103898,0.2666433771092213,-12.383649154617615,-0.3319851842524084,23.091903200239077,1693.0205,1635.046999683041,1750.9940003169593,6.848529042260172,1695.5806666666667,1662.8886666666665,1.9468392743996212,-70.91159744959484
66,1648.98,1661.72,1665.28,1646.25,34326800.0,ok,40.316843024117475,7.212543554007132,0.0,0.07975099479472682,0.1448230022387044,-13.733228231465318,-1.3452514088800882,22.685712880215167,1688.0700000000002,1632.8750647250993,1743.264935274901,6.539413090085233,1692.6266666666666,1660.6146666666668,1.9093167963653705,-92.78745644599287
67,1642.28,1648.98,1649.34,1639.38,26399700.0,ok,39.24475909386386,4.613426662424225,0.0,0.07975099479472682,0.10252754193016424,-15.071622945546096,-2.1469168983686906,21.413141592193632,1681.887,1636.059493369151,1727.714506630849,5.449534556227503,1688.3963333333334,1656.7363333333335,1.8928995142992746,-95.38657333757577
68,1662.83,1642.28,1662.83,1635.73,28238100.0,ok,44.15027838756981,40.74575251841815,0.5909154546077536,0.19697181820258458,0.1188246025973461,-13.341460699835125,-0.33340372212617453,21.98182743297426,1677.9299999999998,1640.6718540450474,1715.1881459549522,4.440965469948377,1687.2516666666666,1652.9676666666667,2.052799327149966,-59.25424748158185
69,1725.74,1662.83,1726.66,1663.67,85308304.0,ok,55.891559504248136,98.98823270647745,1.0,0.530305151535918,0.2690093215110765,-4.82588036453285,6.54574129054088,26.16664468967685,1678.4334999999999,1638.9435887440786,1717.923411255921,4.705567573087793,1694.5966666666668,1650.3446666666666,2.6459058973032423,-1.0117672935225692
70,1695.42,1725.74,1742.15,1693.8,60040900.0,ok,50.39288638103459,56.089080999812076,0.6696858863170204,0.753533780308258,0.49360358334892024,-2.188296913841441,7.346659792985831,28.384980220709178,1678.306,1639.0534671390428,1717.5585328609573,4.677637196191543,1699.4913333333334,1648.4993333333332,3.0461255766145214,-43.910919000187924
71,1657.91,1695.42,1700.25,1654.72,32974600.0,ok,44.55315714977662,20.841947002443195,0.3188839852132411,0.6628566238434206,0.6488985185625322,-4.478528184626839,4.045142817760347,30.09948219863826,1676.1025000000002,1637.470293293671,1714.7347067063295,4.609766611090822,1700.498,1642.432,3.473958473554638,-79.1580529975568
72,1654.01,1657.91,1658.58,1647.98,16511800.0,ok,43.98246062853856,17.177222326630297,0.284601329857918,0.4243904004627266,0.613593601538135,-6.384650342586383,1.7112165278406426,28.14953397877442,1674.3125,1635.0739017197282,1713.5510982802718,4.687129586653847,1695.83,1640.664,3.3068244690384536,-82.82277767336971
73,1649.53,1654.01,1657.67,1647.45,35663800.0,ok,43.296378040043095,12.967487314414532,0.24338724837788242,0.2822908544830139,0.4565126262630537,-8.042595282840011,0.0426172700696128,26.35658058089698,1672.9630000000002,1632.2906157079456,1713.6353842920548,4.862317252928442,1693.8423333333333,1638.5223333333336,3.320164839902458,-87.03251268558546
74,1636.63,1649.53,1651.4,1634.96,25906900.0,ok,41.298681832889244,1.557981154958552,0.12338243316380153,0.21712367046653405,0.3079349751374249,-10.423579555538026,-1.8706936021027225,25.364922522807287,1671.429,1627.8118437882458,1715.0461562117544,5.2191455588905376,1691.3309999999997,1636.965,3.266896934647625,-98.44201884504145
75,1606.47,1636.63,1637.19,1604.04,45226400.0,ok,37.00026061398127,1.7594670914488897,0.0,0.12225656051389472,0.2072236951544809,-15.163430915538129,-5.28843596968226,26.14343027052657,1668.518,1616.5236527687807,1720.5123472312193,6.232398719248975,1688.3080000000002,1631.634,3.414156030436689,-98.24053290855112
76,1607.45,1606.47,1632.55,1604.43,44854900.0,ok,37.228879489541775,2.4690464122801234,0.01210180818632303,0.045161413783374925,0.12818054825460126,-17.957070598611608,-6.46566052220459,26.3410872434739,1664.5345000000002,1606.9446371854335,1722.124362814567,6.919635827862586,1685.3476666666666,1626.8556666666668,3.5319087696910554,-97.53095358771986
77,1584.92,1607.45,1608.4,1577.7,47032100.0,ok,34.15979796822563,4.390392216479189,0.0,0.0040339360621077505,0.05715063678645917,-21.948424685708687,-8.365611687441335,26.776978519126516,1659.6970000000001,1593.1240676325533,1726.269932367447,8.022299536294494,1682.089,1619.449,3.7945951250598893,-95.60960778352081
78,1525.91,1584.92,1583.71,1503.27,48250400.0,ok,27.715202980347982,9.47756195579374,0.0,0.0040339360621077505,0.01774309530253018,-30.72260961788197,-13.711837295691694,32.26428066721387,1652.0880000000002,1564.267162017203,1739.9088379827974,10.6314963830979,1675.8063333333334,1602.4983333333334,4.472311603334813,-90.52243804420625
79,1482.15,1525.91,1536.44,1475.8,44295900.0,ok,24.086216839519878,2.3840810963019083,0.0,7.401486830834377e-17,0.0026892907080718954,-40.89235204956003,-19.1052637818958,35.10185260049249,1641.889,1528.5733594378921,1755.2046405621077,13.803081762787592,1654.8486666666668,1582.0106666666666,4.5005353955243566,-97.61591890369809
80,1501.16,1482.15,1517.75,1448.68,47574300.0,ok,28.468059122780218,17.882577435513003,0.13777063587872457,0.04592354529290826,0.016652493785005402,-44.80137516159516,-18.411429515144743,38.49866734044324,1632.02,1506.441702193409,1757.598297806591,15.389308685750308,1634.7946666666667,1557.8126666666667,4.822516016689388,-82.11742256448699
81,1526.8,1501.16,1532.82,1501.01,45392900.0,ok,34.0014469265584,26.619415953930517,0.3117473121279839,0.14983931600223624,0.06525428709838156,-43.54881397580243,-13.727094663481608,37.82980060639891,1623.6045,1493.5860152410976,1753.6229847589022,16.016029120257098,1618.3476666666668,1544.1096666666667,4.694956622339678,-73.38058404606949
82,1481.28,1526.8,1527.0,1479.87,33481700.0,ok,29.620637009796965,11.108460830749278,0.17400913515120506,0.2078423610526379,0.1345350741159275,-46.66534416893842,-13.474899885294072,38.759820545759034,1613.782,1472.4164488073527,1755.1475511926471,17.519782869389697,1606.2533333333336,1524.7093333333335,5.208877184525149,-88.89153916925072
83,1461.98,1481.28,1485.68,1460.43,25558100.0,ok,27.974882618051907,4.531979418679917,0.14782052788534492,0.21119232505484473,0.18962466736990632,-49.81219605137949,-13.297401414188109,37.40883849118313,1603.3719999999998,1449.9986997681763,1756.7453002318234,19.131343223135193,1589.5376666666666,1504.9876666666667,5.464489114970348,-95.46802058132008
84,1457.69,1461.98,1461.93,1452.37,19315000.0,ok,27.607697156329152,3.58150812895019,0.17205699842904856,0.1646288871551996,0.19455452442089413,-51.23453325278615,-11.775790892475818,34.62895464206483,1593.5430000000001,1429.64223732941,1757.4437626705903,20.570610604243527,1570.483,1487.309,5.4401345807693895,-96.41849187104981
85,1466.26,1457.69,1466.26,1456.45,17719100.0,ok,29.595733839791038,8.375416865173863,0.2769124191829627,0.19892998183245214,0.19158373134749884,-50.000605064800766,-8.433490163592346,32.147059177858345,1583.77,1414.0879866927517,1753.4520133072483,21.427607961667203,1552.858,1474.3519999999999,5.186690054538673,-91.62458313482614
86,1468.75,1466.26,1469.29,1460.31,22813600.0,ok,30.195550215753386,9.603330302885274,0.3180261379621901,0.2556651851914005,0.20640801805968412,-47.63626940237123,-4.855323600930241,29.830353260072513,1574.7585,1400.7969859487557,1748.720014051244,22.09373869723443,1536.0746666666669,1461.3966666666665,4.982733223803998,-90.39666969711473
87,1457.83,1468.75,1472.48,1457.61,32090000.0,ok,29.02756350630392,4.5136148382004055,0.2870795477979221,0.29400603498102507,0.24953373400162593,-46.03879611964544,-2.606280254563565,28.334317934065275,1565.536,1387.3646931742337,1743.7073068257664,22.761700379392916,1521.7216666666668,1450.2096666666666,4.812493424590127,-95.48638516179959
88,1447.48,1457.83,1458.46,1444.37,16028900.0,ok,27.925031954261996,1.6129032258065163,0.2920880811572625,0.2990645889724583,0.282911936381628,-44.94760974838687,-1.2120751066439936,26.909886140658763,1554.7685000000001,1375.3932573074776,1734.1437426925227,23.074205927444826,1506.334,1448.0919999999999,3.942694790798631,-98.38709677419348
