date,adjclose,open,high,low,volume,other,RSI
1574899200,224,225,226,223,12262,ok,33.13268212781679
1575158400,226,224,230,223,8886,ok,39.84193982420716
1575244800,231,226,231,225,9863,ok,52.63658554628509
1575331200,230,227,232,225,12396,ok,50.33098254473804
1575417600,232,229,235,228,12012,ok,54.61295083125303
1575504000,236,232,236,232,15078,ok,61.72076143445528
1575763200,234,234,235,228,11911,ok,56.92088323522689
1575849600,236,234,238,233,11025,ok,60.24994150744258
1575936000,234,235,236,232,8705,ok,55.62103552353052
1576022400,236,234,237,232,5523,ok,59.01228775394957
1576108800,245,236,255,233,25220,ok,70.08900343237325
1576368000,240,248,252,240,9398,ok,60.33391878461266
1576454400,234,241,241,233,8870,ok,51.13628236358582
1576540800,234,230,236,230,7095,ok,51.13628236358582
1576627200,232,233,234,232,7141,ok,48.29035869809952
1576713600,233,235,235,230,9157,ok,49.79487479248159
1576972800,232,230,235,229,10754,ok,48.28202613938328
1577059200,235,233,237,231,18492,ok,52.904710564458426
1577145600,237,236,247,235,46247,ok,55.744667636008046
1577232000,238,233,242,233,6705,ok,57.13646800471738
1577318400,236,238,238,235,6030,ok,53.51174258602418
1577577600,236,234,236,232,12169,ok,53.51174258602418
1577664000,233,233,237,232,14442,ok,48.1930293522241
1577750400,235,233,237,232,5925,ok,51.6437034072768
1577836800,236,232,238,232,10195,ok,53.31795343767674
1577923200,237,236,237,233,6549,ok,54.995996553629226
1578182400,237,235,239,235,22746,ok,54.995996553629226
1578268800,236,240,240,235,24393,ok,52.79501933185107
1578355200,241,236,245,236,42390,ok,61.16401723922726
1578441600,238,240,243,238,33470,ok,54.877424977606914
1578528000,238,242,242,236,18802,ok,54.877424977606914
1578787200,243,238,246,236,42403,ok,62.356205694562014
1578873600,249,249,260,244,99310,ok,68.99683055867162
1578960000,250,245,253,245,41964,ok,69.94834924496516
1579046400,249,250,255,248,31058,ok,67.71039472422659
1579132800,249,253,253,248,52682,ok,67.7103947242266
1579392000,263,253,269,250,120084,ok,78.74960818642386
1579478400,255,262,265,254,60657,ok,65.06143040581632
1579564800,257,250,259,250,34140,ok,66.6233706106122
1579651200,249,255,255,248,43895,ok,55.86505691581744
1579737600,245,247,254,244,36395,ok,51.39613514036997
1579996800,239,245,245,238,27453,ok,45.514618183231335
1580083200,244,243,249,240,18145,ok,50.589029983314326
1580169600,243,244,250,243,26924,ok,49.5941945841367
1580256000,240,240,243,240,23498,ok,46.63154285772024
1580342400,243,238,245,238,28426,ok,49.857373211672105
1580601600,244,245,245,241,28784,ok,50.922263411888856
1580688000,248,241,253,240,45086,ok,55.03574732692827
1580774400,244,248,255,244,42210,ok,50.47932953087486
1580860800,246,245,248,242,15390,ok,52.5927137240076
1580947200,242,244,245,242,16286,ok,48.16538607487542
1581206400,243,241,244,239,25601,ok,49.31414151700151
1581292800,240,240,242,239,20248,ok,46.01916455900565
1581379200,242,239,244,239,38051,ok,48.49011974705127
1581465600,238,242,244,238,48125,ok,44.13844000446281
1581552000,237,241,241,236,37443,ok,43.09713779424909
1581811200,236,236,240,235,34047,ok,42.02932071055719
1581897600,243,240,244,236,57751,ok,51.15298309644459
1581984000,240,240,247,239,22388,ok,47.68891696505007
1582070400,239,244,244,236,20553,ok,46.5571296179409
1582156800,238,239,241,238,43284,ok,45.39686272824523
1582416000,245,240,250,240,53463,ok,54.032682765959294
1582502400,245,245,253,244,46941,ok,54.03268276595931
1582588800,257,245,257,242,80203,ok,65.02898749601476
1582675200,257,269,269,249,124309,ok,65.02898749601476
1582761600,250,252,256,247,61362,ok,55.97072859220267
1583020800,251,250,259,250,148886,ok,56.89448448987228
1583107200,244,255,255,244,30848,ok,49.12486394291354
1583193600,242,244,250,229,45331,ok,47.14392093378638
1583280000,236,243,244,235,70922,ok,41.70996198912914
1583366400,235,236,239,234,36480,ok,40.86454541415119
1583798400,230,235,236,230,27960,ok,36.84343694360316
1583884800,244,232,244,229,42634,ok,51.2950142831272
1583971200,234,246,247,230,59372,ok,43.61759698931212
1584230400,228,235,235,227,69399,ok,39.77127660295396
1584316800,228,228,234,227,50295,ok,39.77127660295396
1584403200,231,231,238,228,55957,ok,42.701279286687615
1584489600,228,230,234,227,35390,ok,40.57552440563154
1584576000,230,225,230,221,71140,ok,42.626119652585935
1584835200,227,230,230,225,2893,ok,40.37546889058654
1589241600,221,223,223,221,120,ok,36.252714012242336
1589328000,215,217,217,215,30,ok,32.661131525315966
1593388800,216,211,216,194,18841,ok,33.83762584355955
1593475200,228,212,233,212,10005,ok,46.02436943583636
1593561600,240,232,250,232,4921,ok,54.958874689782256
1593648000,229,252,254,225,13075,ok,47.23962104594104
1593907200,231,229,238,224,25667,ok,48.65178405940872
1593993600,228,227,231,223,15470,ok,46.63542083072405
1594080000,237,230,240,230,24798,ok,52.93707866276967
1594166400,232,237,237,229,16000,ok,49.44385621549552
1594252800,230,232,233,228,13515,ok,48.07722805370703
1594512000,230,227,233,227,19898,ok,48.07722805370703
1594598400,233,230,233,228,18610,ok,50.45933098761003
1594684800,231,232,233,231,20910,ok,48.8503039247203
1594771200,233,230,234,230,24827,ok,50.54849312190677
1594857600,234,230,237,230,15361,ok,51.4170172321135
1595116800,241,238,241,237,650,ok,57.09729701210472
1595203200,243,245,253,235,41801,ok,58.58712978214322
1595289600,237,240,241,234,24619,ok,52.67721018566598
1595376000,234,235,237,231,12152,ok,49.96336115428195
1595462400,232,231,235,231,18502,ok,48.18125151524222
1595721600,230,240,240,228,39278,ok,46.398972004262205
1595808000,230,234,234,230,25735,ok,46.398972004262205
1595894400,229,230,234,229,20308,ok,45.424592480830086
1595980800,228,229,231,228,23865,ok,44.42001559768247
1596067200,229,227,232,227,20632,ok,45.71294004024477
1596326400,228,229,230,226,18622,ok,44.59573538051579
1596412800,227,226,229,226,19267,ok,43.45209626530623
1596585600,226,225,227,224,23663,ok,42.28431983999751
1596672000,224,224,227,222,19325,ok,39.97063249976756
1596931200,224,222,225,221,10147,ok,39.97063249976756
1597017600,227,221,228,221,23540,ok,45.18811152989135
1597104000,228,228,228,225,17874,ok,46.84652210948807
1597190400,228,230,230,224,18935,ok,46.84652210948806
1597276800,224,225,226,223,20134,ok,41.08042933082361
1597536000,221,222,223,220,44124,ok,37.36572982693321
1597622400,219,220,222,219,42564,ok,35.08781016599029
1597708800,219,220,222,219,43755,ok,35.08781016599029
1597795200,220,219,220,218,21614,ok,37.30418325902112
1597881600,219,222,222,218,7395,ok,35.98113363313749
1598140800,220,219,221,218,11917,ok,38.33635887498312
1598227200,221,220,224,220,23471,ok,40.6863373996891
1598313600,226,210,226,210,17578,ok,50.78544459319666
1598400000,227,228,230,223,27578,ok,52.52642876057861
1598486400,224,228,228,223,32653,ok,47.138932998760254
1598745600,223,224,226,221,26062,ok,45.46495680070375
1598832000,231,234,237,224,72125,ok,58.24095313385999
1599004800,254,231,254,231,192864,ok,75.79662791091363
1599091200,250,266,276,248,213983,ok,70.26417484330828
1599350400,250,262,262,248,120973,ok,70.26417484330828
1599436800,244,250,250,242,65957,ok,62.34742372734849
1599523200,247,240,250,240,27931,ok,64.50111029365695
1599609600,252,247,254,245,63351,ok,67.80627057306188
1599696000,250,252,256,248,37663,ok,65.19161684043027
1599955200,254,262,262,249,90480,ok,67.8608890308006
1600041600,253,254,259,252,72169,ok,66.48818106164234
1600128000,250,258,258,249,46491,ok,62.40953962552183
1600214400,260,250,265,248,112334,ok,69.19341757213874
1600300800,284,260,286,260,274521,ok,78.99227332315564
1600560000,270,298,298,270,148958,ok,65.83691221034195
1600646400,271,270,281,264,94888,ok,66.26903146713929
1600732800,270,268,276,268,110398,ok,65.37846587367778
1600819200,275,257,278,257,115474,ok,67.71469217178651
1600905600,293,275,295,275,330655,ok,74.40945650726056
1601164800,286,293,293,278,151966,ok,68.46377776077799
1601251200,284,290,291,280,76202,ok,66.82091101490266
1601337600,291,290,291,276,92897,ok,69.57294694119894
1601424000,289,290,294,286,92553,ok,67.84152901995576
1601510400,282,286,294,281,98999,ok,62.02356584891501
1601769600,275,282,282,270,110576,ok,56.779682929760384
1601856000,279,273,282,273,77223,ok,58.91716881331014
1601942400,291,279,291,278,139366,ok,64.57703490146501
1602028800,302,292,306,290,309647,ok,68.81783824423803
1602115200,290,302,307,290,176086,ok,60.33218089279293
1602374400,285,286,297,284,131788,ok,57.16903814087027
1602460800,286,281,290,280,68080,ok,57.64729978301564
1602547200,283,300,300,282,48597,ok,55.6400511007811
1602633600,281,284,286,280,56957,ok,54.283050982880646
1602720000,283,286,287,281,34961,ok,55.4530750072177
1602979200,281,287,287,278,34872,ok,53.96570147208564
1603065600,283,280,286,280,28738,ok,55.25809151828753
1603152000,289,284,289,284,34110,ok,58.97880572810468
1603238400,289,300,300,286,28685,ok,58.97880572810468
1603324800,286,303,303,283,40390,ok,56.26553200774512
1603843200,289,284,290,284,61359,ok,58.3299894205048
1603929600,295,303,303,287,103037,ok,62.17562815756833
1604188800,298,295,301,294,122821,ok,63.966270205345324
1604275200,297,300,300,295,85931,ok,62.89738014419274
1604361600,299,295,299,295,58745,ok,64.18635720147317
1604448000,297,305,305,295,54955,ok,61.87154247169228
1604534400,295,295,300,295,46148,ok,59.55840599179349
1604793600,297,295,300,295,79280,ok,61.12364456534031
1604880000,296,298,298,295,46149,ok,59.87580618669877
1604966400,296,295,299,295,52170,ok,59.87580618669877
1605052800,296,296,297,295,51873,ok,59.87580618669877
1605139200,297,296,298,295,62667,ok,60.873448183267485
1605657600,293,297,297,292,74377,ok,54.98430861969109
1605744000,295,292,299,292,80663,ok,57.213197724494144
1606003200,290,295,300,290,117887,ok,50.48345723370993
1606089600,292,290,295,290,68644,ok,52.87143870422829
1606176000,293,290,298,290,101585,ok,54.06428853367553
1606262400,294,293,299,293,48808,ok,55.2831585502728
1606348800,294,301,301,293,73971,ok,55.2831585502728
1606608000,296,294,299,294,111980,ok,57.87577477822408
1606694400,325,297,325,295,243738,ok,77.89168742582108
1606780800,357,340,357,326,346495,ok,85.87013208307225
1606867200,392,374,392,374,94182,ok,90.08482388703686
1606953600,431,411,431,411,261776,ok,92.69836389023676
1607212800,418,452,474,417,650300,ok,84.6852734883408
1607299200,459,418,459,410,439134,ok,88.1611397322677
1607385600,504,481,504,478,318212,ok,90.66532452885836
1607472000,527,529,554,512,486805,ok,91.63880016937884
1607558400,475,527,527,475,250250,ok,73.08222528989714
1607817600,452,452,490,428,406954,ok,66.65315314682688
1607904000,450,452,479,448,161138,ok,66.10854892467458
1607990400,448,447,469,447,138244,ok,65.53191808249525
1608076800,442,470,470,440,127539,ok,63.73582116769646
1608163200,420,438,438,417,258361,ok,57.511555580176655
1608422400,379,420,420,378,262793,ok,48.0866880362438
1608508800,397,375,410,350,239971,ok,51.81972864414231
1608595200,436,401,436,401,158910,ok,58.742277276533656
1608681600,434,457,469,420,115519,ok,58.27982694058865
1608768000,425,445,445,421,91833,ok,56.13807564211492
1609027200,412,420,427,410,104013,ok,53.10243242814601
1609113600,414,412,422,406,68528,ok,53.518861735716186
1609200000,405,416,416,405,61313,ok,51.31086950781802
1609286400,410,405,412,399,52507,ok,52.48372692869578
1609372800,411,411,423,407,58066,ok,52.72898471860516
1609632000,422,411,424,410,89186,ok,55.45280336376849
1609718400,417,430,430,416,38104,ok,53.93159561048172
1609804800,434,415,455,410,131972,ok,58.13657068425808
1609891200,432,440,447,430,69409,ok,57.471937757054576
1609977600,434,432,440,432,74208,ok,57.98916152737517
1610236800,436,431,456,431,57338,ok,58.53228388510772
1610323200,435,457,457,432,71034,ok,58.12763932619704
1610409600,478,443,478,435,337243,ok,68.28172695574582
1610496000,495,500,524,490,366739,ok,71.2500781267309
1610841600,493,495,510,490,108794,ok,70.41517181077441
1610928000,486,493,494,480,125594,ok,67.43664781502102
1611014400,478,462,495,462,134343,ok,64.09956800860368
1611100800,496,501,511,469,259491,ok,67.9433279370786
1611187200,507,520,520,494,232105,ok,70.05345300500255
1611446400,519,525,525,509,290020,ok,72.20306427129462
1611532800,510,519,528,505,217376,ok,68.24631673384835
1611619200,497,510,512,495,172098,ok,62.88563881429532
1611705600,494,520,520,489,83964,ok,61.681550435702505
1611792000,490,518,518,488,115789,ok,60.03108475252859
