,adjclose,open,high,low,volume,other,RSI,stoch,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,macd,macddiff,volatility_atr,volatility_bbm,volatility_bbl,volatility_bbh,volatility_bbw,volatility_kch,volatility_kcl,volatility_kcw,WilliamR
858,3290,3200.0,3300.0,3175,17033,ok,69.91358289426822,97.71689497716896,0.9412483806832876,0.7092175989328986,0.6336914775298625,69.63165037263161,20.738222371456573,105.34050969714758,3057.95,2869.4077235738164,3246.4922764261837,12.331285758510338,3184.0333333333333,2956.833333333333,7.399607004440208,-2.2831050228310503
859,3445,3299.0,3565.0,3340,25303,ok,75.35354940501867,82.93029871977241,1.0,0.8612408897341343,0.7161453604634653,96.18540425697029,37.8335810046362,122.30645872743284,3080.2,2829.4853414736845,3330.914658526315,16.279115546153847,3248.2666666666664,2990.8666666666663,8.25114599249896,-17.069701280227594
860,3330,3445.0,3429.0,3230,14616,ok,65.84145792266207,66.57183499288763,0.6741948621769344,0.871814414286741,0.8140909676512581,99.39082905955092,32.83120464577347,131.57581285468956,3095.45,2823.7917772274013,3367.1082227725983,17.552098904689046,3301.2333333333327,3023.633333333333,8.778050657194338,-33.428165007112376
861,3260,3330.0,3300.0,3220,6732,ok,60.80958968191387,56.6145092460882,0.5018449085704836,0.7253465902491397,0.8194672980900052,91.37505289690124,19.85234278649904,129.4182315692206,3103.7,2822.735162342391,3384.6648376576086,18.1051543420826,3334.5666666666666,3054.9666666666667,8.751812860615797,-43.3854907539118
862,3440,3260.0,3450.0,3300,23639,ok,67.65495629718275,82.21906116642958,0.7363102328026838,0.6374500011833677,0.7448703352397495,103.5771075771213,25.643517973375253,135.47640841229855,3120.45,2803.5301520889448,3437.369847911055,20.31244518649907,3377.4333333333334,3091.833333333333,8.829439709807394,-17.780938833570413
863,3480,3500.0,3500.0,3400,28579,ok,68.95276878158373,87.90896159317212,0.7807624940254702,0.6729725451328795,0.6785897121884625,113.90008099611032,28.773193113891423,131.9287675710687,3141.7,2790.0887942628024,3493.3112057371973,22.383499744545784,3424.7,3130.3,8.982456140350866,-12.09103840682788
864,3600,3480.0,3691.0,3536,39192,ok,72.5156083868328,88.49557522123894,0.875685772221695,0.79758616634995,0.7026695708887325,131.5579371624208,37.1448394241615,139.83589081396184,3167.7,2764.993109073156,3570.406890926844,25.425822579590506,3461.6666666666665,3177.6666666666665,8.55507581082438,-11.50442477876106
865,3592,3600.0,3682.0,3585,8563,ok,71.92304490310018,86.81757656458056,0.8080613947367016,0.8215032203279561,0.7640206439369287,139.62860470548912,36.17240557378388,135.55230173256567,3194.55,2755.5112887227774,3633.588711277223,27.486732796620668,3503.0,3227.6,8.183520042789649,-13.18242343541944
866,3480,3592.0,3640.0,3480,6722,ok,64.03396259757292,69.72740315638451,0.2256734191628695,0.6364735287070892,0.7518543051283318,129.31626116229015,20.688049624467936,137.9970715593091,3217.55,2769.396242903216,3665.703757096785,27.85683250279155,3545.8666666666663,3268.8666666666663,8.129445025973139,-30.272596843615496
867,3500,3480.0,3540.0,3300,18409,ok,64.77695098380508,70.75038284839204,0.2764982121963409,0.4367443420319711,0.6315736970223389,121.21596781977496,10.070205025562174,148.19736440337817,3242.45,2789.653147095782,3695.2468529042176,27.929303637941544,3589.1,3282.9,8.911525029103604,-29.249617151607964
868,3529,3500.0,3560.0,3490,6250,ok,65.87768062801132,75.19142419601837,0.3517946197704805,0.2846554170432308,0.4526244292607638,115.84500037754742,3.759390066667706,140.37762796304037,3270.05,2818.0462500155963,3722.053749984404,27.645066588242003,3610.7333333333336,3315.5333333333338,8.524072612470396,-24.808575803981626
869,3490,3529.0,3599.0,3480,4376,ok,63.025221760384646,69.21898928024503,0.1566695891911785,0.2616541403860004,0.3276846331537342,104.93803522298184,-5.718060070318302,138.23986516673634,3296.55,2858.431534285574,3734.6684657144265,26.58042290967383,3607.433333333333,3333.4333333333334,7.895267641889101,-30.781010719754978
870,3436,3490.0,3510.0,3436,19925,ok,59.20281183302976,55.65217391304348,0.0,0.1694880696538868,0.2385992090277061,88.80635474024575,-17.47979244244354,131.8158786500627,3324.3,2926.530669860078,3722.0693301399215,23.93101285322758,3608.0333333333338,3359.0333333333338,7.147914952251544,-44.34782608695652
871,3460,3436.0,3480.0,3420,9721,ok,60.35368604532341,55.23255813953488,0.0712583067592946,0.0759759653168248,0.1690393917855708,78.12750515365678,-22.526913623226008,124.63429078505642,3350.3,2990.213843642995,3710.386156357005,21.495755983464477,3625.3666666666654,3380.3666666666663,6.994271358696687,-44.76744186046512
872,3450,3460.0,3480.0,3405,2555,ok,59.59926812561172,48.83227176220807,0.0245472561742043,0.0319351876445001,0.092466407538404,67.70441148506052,-26.36000583345782,119.67086170655077,3373.1,3050.329555256431,3695.870444743569,19.137911401593133,3622.7,3392.7,6.557003164466744,-51.167728237791934
873,3434,3435.0,3440.0,3400,8917,ok,58.34266219643269,45.43524416135881,0.0,0.0319351876445001,0.0466154468686084,57.04883039355991,-29.61246953996674,112.70377553589567,3392.3,3104.951361583249,3679.648638416752,16.941227982003436,3613.166666666667,3395.166666666667,6.2211652794292505,-54.56475583864119
874,3400,3434.0,3480.0,3400,5103,ok,55.65717577559821,38.21656050955414,0.0,0.0081824187247352,0.0240175980045786,44.49561802428661,-33.732545527392034,109.43339798230612,3401.55,3125.9564768541163,3677.143523145884,16.20399659836744,3587.4333333333334,3384.4333333333334,5.823404540151849,-61.78343949044586
875,3325,3400.0,3425.0,3325,2460,ok,50.17115045261993,6.3938618925831205,0.0,4.440892098500626e-16,0.013372535456412,26.3848633486341,-41.47464016243565,108.49005818407552,3410.3,3156.997729974719,3663.6022700252815,14.855131221609907,3561.6,3358.0,5.884733221573499,-93.60613810741688
