date,adjclose,open,high,low,volume,other,RSI
1374710400,221,225,221,221,172,ok,44.55416218126536
1375056000,225,221,225,225,200,ok,49.4170621485089
1375142400,228,225,228,226,700,ok,52.76326456134751
1375228800,230,228,232,230,1389,ok,54.90501954371018
1375315200,238,230,238,230,280,ok,62.2735449288336
1375574400,234,238,235,234,637,ok,57.23751993877568
1375660800,231,234,231,231,95,ok,53.728127472458645
1375833600,232,231,232,232,50,ok,54.7246258775875
1376265600,229,232,234,227,4004,ok,51.16473871936113
1376352000,220,229,228,220,1093,ok,42.27915999689228
1376438400,226,220,226,222,822,ok,48.67814022490262
1376524800,227,226,230,227,774,ok,49.67942396235848
1376784000,230,227,230,230,200,ok,52.663157273474745
1376870400,230,230,230,230,531,ok,52.663157273474745
1376956800,230,230,230,230,285,ok,52.663157273474745
1377388800,230,230,230,230,500,ok,52.663157273474745
1377475200,230,230,230,228,1400,ok,52.663157273474745
1377561600,230,230,234,230,242,ok,52.663157273474745
1377734400,222,230,234,222,1697,ok,42.24354444178303
1378080000,230,222,230,226,150,ok,52.38832838858762
1378252800,230,230,234,230,2587,ok,52.38832838858763
1378684800,238,230,238,230,1900,ok,60.44588410856146
1378771200,260,238,260,242,160,ok,73.65159115786018
1378857600,278,260,280,265,1433,ok,79.6407545678084
1379203200,275,278,275,275,10,ok,76.51889134847364
1379376000,270,275,270,269,622,ok,71.4890805454607
1379548800,253,270,268,253,691,ok,57.62071645917992
1379808000,240,253,253,240,302,ok,49.68336454194739
1379894400,236,240,236,236,250,ok,47.5145380204623
1379980800,232,236,232,228,1227,ok,45.381130551129694
1380067200,250,232,250,228,1150,ok,55.14192431701008
1380153600,260,250,260,250,2435,ok,59.47483196762096
1380412800,255,260,255,255,43,ok,56.534431323806565
1380499200,250,255,250,250,193,ok,53.67656016681742
1380758400,250,250,252,248,506,ok,53.67656016681742
1381017600,245,250,245,245,58,ok,50.703931774157525
1381363200,249,245,249,249,210,ok,52.94885163920258
1382832000,245,249,245,245,20,ok,50.47350128435176
1383091200,241,245,241,241,20,ok,48.05416706423874
1383177600,237,241,241,237,1222,ok,45.69537651233792
1383696000,233,237,233,233,100,ok,43.40111010128661
1384128000,226,233,230,226,295,ok,39.64938685231489
1384300800,230,226,230,228,165,ok,42.69762713227213
1385251200,234,230,234,234,145,ok,45.65374545171888
1385337600,246,234,246,237,323,ok,53.41759409190447
1385424000,250,246,250,250,110,ok,55.689933856247656
1385510400,250,250,250,250,200,ok,55.689933856247656
1385596800,245,250,245,245,600,ok,52.0117597670765
1385942400,248,245,248,248,20,ok,53.9759187610719
1386028800,266,248,266,252,6168,ok,63.60210074887802
1386115200,280,266,290,271,1855,ok,69.02807101058782
1386201600,285,280,285,280,2290,ok,70.7075824229816
1386460800,262,285,280,257,1195,ok,55.73531217733375
1386547200,250,262,257,245,2088,ok,49.80920657645912
1386633600,233,250,245,233,5511,ok,42.85713214693421
1386720000,230,233,230,229,990,ok,41.74970487151707
1386806400,234,230,234,230,515,ok,43.83367522530709
1387065600,232,234,238,232,568,ok,43.005219576475056
1387152000,228,232,232,228,240,ok,41.32305501821223
1387670400,228,228,232,228,1351,ok,41.32305501821223
1387756800,228,228,229,228,203,ok,41.32305501821223
1387843200,230,228,232,230,1226,ok,42.72218419122755
1388016000,232,230,232,226,1018,ok,44.15618720415321
1388275200,230,232,230,230,108,ok,42.9969145527209
1388448000,235,230,235,230,446,ok,46.76010264723316
1388534400,231,235,232,231,700,ok,44.24368060167931
1388620800,235,231,235,235,350,ok,47.29803559796119
1388880000,236,235,239,235,285,ok,48.064017413178135
1388966400,232,236,235,232,355,ok,45.23208467007027
1389052800,236,232,236,236,1219,ok,48.49988667304776
1389225600,234,236,234,228,2070,ok,46.9901842237885
1389484800,235,234,237,235,36,ok,47.86404581227176
1389571200,235,235,235,235,340,ok,47.86404581227176
1389830400,243,235,243,239,484,ok,54.78033369319937
1390089600,251,243,251,247,100,ok,60.43300220148074
1390176000,268,251,272,255,1043,ok,69.23414033038435
1390262400,273,268,273,273,52,ok,71.25908035667484
1390348800,290,273,292,276,2583,ok,76.84040900431864
1390435200,285,290,290,285,460,ok,72.3878625912009
1390694400,290,285,290,290,20,ok,74.00972618655983
1390780800,286,290,291,286,1048,ok,70.44489869031904
1390867200,292,286,292,290,461,ok,72.57851642023286
1391472000,272,292,287,272,224,ok,57.64098091004519
1391558400,257,272,267,257,520,ok,49.42493401991873
1391644800,257,257,262,257,276,ok,49.42493401991873
1391904000,250,257,260,250,630,ok,45.88512665254242
1392076800,250,250,255,246,600,ok,45.88512665254242
1392163200,249,250,249,245,590,ok,45.34703806288654
1392249600,253,249,258,250,445,ok,47.975112560569016
1392508800,247,253,249,247,596,ok,44.5170984529066
1392595200,243,247,243,243,120,ok,42.32672172947757
1392681600,249,243,249,240,4017,ok,46.57318337729824
1392854400,245,249,245,245,200,ok,44.23482891955111
1393113600,249,245,249,245,398,ok,47.0953987182758
1393200000,246,249,246,246,351,ok,45.22177215684853
1393804800,260,246,260,246,555,ok,54.34913003116186
1393891200,260,260,270,260,1022,ok,54.34913003116186
1393977600,265,260,265,265,1790,ok,57.2963556010614
1394064000,276,265,276,261,5826,ok,62.96165939752186
1394323200,290,276,291,281,2788,ok,68.66032069669953
1394409600,300,290,300,294,4600,ok,71.9769256909826
1394496000,301,300,306,295,3123,ok,72.29270093404712
1394582400,300,301,305,295,1947,ok,71.42593286428648
1394668800,300,300,306,300,915,ok,71.42593286428648
1395100800,290,300,300,290,964,ok,62.706462224003545
1395187200,290,290,290,290,443,ok,62.706462224003545
1395273600,296,290,296,290,329,ok,65.62643865527859
1395705600,305,296,305,301,336,ok,69.48586508622142
1395792000,295,305,300,295,891,ok,61.25606133398661
1395878400,291,295,296,291,955,ok,58.28250679749704
1396224000,296,291,296,291,125,ok,60.841380816410414
1396310400,295,296,300,295,1420,ok,60.048068093329015
1396396800,298,295,300,295,2252,ok,61.66305425695305
1396483200,305,298,305,303,810,ok,65.19810300463246
1396742400,301,305,301,300,192,ok,61.697124418624114
1397001600,295,301,295,295,362,ok,56.77254860417116
1397088000,296,295,300,295,515,ok,57.38309579348371
1397347200,300,296,300,300,266,ok,59.82728840393515
1397520000,297,300,300,297,169,ok,57.178587627783536
1398038400,295,297,295,295,220,ok,55.417134585821024
1398124800,300,295,300,298,704,ok,58.8316262007944
1398643200,300,300,300,300,88,ok,58.83162620079439
1398729600,300,300,300,300,80,ok,58.8316262007944
1399161600,300,300,300,300,3481,ok,58.83162620079439
1399334400,330,300,330,306,3554,ok,74.55734455263143
1399420800,363,330,363,336,1830,ok,82.48361179772638
1399507200,391,363,399,370,3218,ok,86.36502163675789
1399766400,386,391,386,384,310,ok,82.83517067694032
1399852800,379,386,379,379,100,ok,78.02703925952204
1399939200,365,379,372,365,565,ok,69.35619304301342
1400112000,351,365,365,351,820,ok,61.94318347386585
1400371200,344,351,344,344,501,ok,58.57220796379991
1400457600,338,344,338,338,300,ok,55.77061275636552
1400544000,340,338,340,340,500,ok,56.51722392411793
1400630400,350,340,350,345,2397,ok,60.14026038129848
1400716800,364,350,364,350,2031,ok,64.58872121023978
1400976000,391,364,391,371,682,ok,71.25219153388122
1401062400,378,391,390,378,700,ok,64.91803894812683
1401148800,371,378,380,371,2078,ok,61.73556335953857
1401235200,371,371,371,364,389,ok,61.73556335953857
1401580800,364,371,364,364,58,ok,58.41440913219806
1401753600,370,364,371,370,877,ok,60.38178105743556
1401840000,358,370,363,358,367,ok,54.798063018212325
1401926400,353,358,353,353,239,ok,52.61483442651481
1402185600,350,353,350,350,150,ok,51.29433166989685
1402272000,355,350,355,355,60,ok,53.39379492913746
1402444800,362,355,362,355,1017,ok,56.2378631569818
1402876800,369,362,369,365,727,ok,58.93645609695737
1402963200,362,369,362,362,247,ok,55.266304772755234
1403136000,356,362,370,356,2305,ok,52.262131582696334
1403481600,372,356,373,363,2617,ok,58.708031285229815
1403568000,370,372,372,365,2205,ok,57.659963007109525
1404000000,377,370,377,373,180,ok,60.32936476361948
1404086400,384,377,384,384,30,ok,62.85161042407821
1404172800,391,384,391,391,37,ok,65.23217740258048
1404259200,413,391,413,398,1075,ok,71.42907171070738
1404345600,413,413,413,413,700,ok,71.42907171070739
1404604800,442,413,442,418,980,ok,77.54712481162017
1404691200,486,442,486,445,4502,ok,83.36685277479931
1404777600,513,486,514,495,891,ok,85.79926566459808
1404864000,495,513,505,495,1082,ok,77.64695505497488
1404950400,487,495,487,485,423,ok,74.26934948087592
1405209600,482,487,489,480,1089,ok,72.15670746861463
1405296000,478,482,480,475,2289,ok,70.43066005709768
1405382400,477,478,477,477,702,ok,69.97997362962377
1405468800,471,477,471,470,803,ok,67.20136887664489
1405555200,518,471,518,480,3201,ok,75.43087795045064
1405814400,500,518,508,497,2390,ok,68.35695612290141
1405900800,500,500,510,500,3499,ok,68.35695612290142
1405987200,502,500,510,491,1250,ok,68.73478863000622
1406073600,495,502,495,492,1350,ok,65.77451765965763
1406160000,506,495,524,504,4119,ok,68.09956000288253
1406419200,499,506,516,499,1009,ok,65.07018279095129
1406505600,505,499,505,498,2035,ok,66.44792000891135
1406678400,555,505,555,515,881,ok,75.21958579814033
1406764800,610,555,610,566,3650,ok,81.07930784422777
1407024000,630,610,634,610,21373,ok,82.6829056972428
1407110400,620,630,628,603,7723,ok,79.07422800637173
1407196800,622,620,632,620,3192,ok,79.26910701119243
1407283200,620,622,622,616,877,ok,78.48199187399474
1407369600,610,620,611,610,1874,ok,74.49873873870996
1407801600,600,610,611,600,1000,ok,70.63782674536341
1407888000,595,600,600,595,2113,ok,68.72013124143247
1407974400,595,595,600,595,911,ok,68.72013124143247
1408320000,585,595,599,585,2697,ok,64.64910236909344
1408406400,590,585,603,585,5725,ok,65.74189614200117
1408492800,592,590,592,590,1236,ok,66.19209122590836
1408579200,596,592,596,585,819,ok,67.1226606316927
1408838400,607,596,607,607,146,ok,69.60071699442187
1408924800,606,607,606,595,892,ok,69.09088478636087
1409011200,564,606,600,564,1167,ok,51.89653104553227
1409097600,586,564,586,575,128,ok,57.818249740032016
1409184000,596,586,605,595,2178,ok,60.21567654161069
1409443200,592,596,600,592,392,ok,58.776645277311566
1409529600,650,592,651,590,4965,ok,69.97954812975058
1409702400,640,650,697,640,14061,ok,66.61802811201193
1409788800,619,640,640,618,5636,ok,60.09015274574832
1410048000,590,619,631,590,2625,ok,52.447129341478615
1410220800,611,590,613,594,4374,ok,56.738260955239966
1410307200,587,611,617,587,1341,ok,51.06661871021967
1410393600,600,587,600,595,660,ok,53.76275329533025
1410652800,595,600,600,595,1965,ok,52.56317319772802
1410739200,600,595,612,590,2285,ok,53.67627755850781
1410825600,600,600,612,600,6011,ok,53.67627755850781
1410912000,602,600,612,600,4551,ok,54.1751058565907
1411257600,590,601,600,588,800,ok,50.65082819954828
1411344000,601,590,601,585,2018,ok,53.628762786043815
1411430400,638,601,658,606,11666,ok,61.946789503604144
1411516800,664,638,676,650,7110,ok,66.49497234749035
1411862400,661,664,666,658,1600,ok,65.52185462034994
1411948800,661,661,675,661,1110,ok,65.52185462034994
1412035200,670,661,679,661,2059,ok,67.19233916683044
1412726400,665,670,688,660,1342,ok,65.29947083266617
1412812800,666,665,666,655,1292,ok,65.50874916648823
1413072000,660,666,665,660,305,ok,63.05166156264633
1413158400,647,660,660,647,380,ok,57.97757184554386
1413244800,637,647,637,624,1905,ok,54.35401900279312
1413331200,634,637,634,626,600,ok,53.27822222443261
1413417600,613,634,623,613,251,ok,46.36096718319581
1413676800,625,613,625,615,2837,ok,50.32949368820739
1413763200,632,625,632,625,983,ok,52.53555816918456
1413849600,640,632,640,632,230,ok,54.995646886787696
1413936000,652,640,652,640,841,ok,58.47255745198972
1414368000,652,652,660,647,680,ok,58.47255745198972
1414627200,639,652,639,639,308,ok,53.29899724538974
1414886400,630,639,630,630,500,ok,50.000646200917664
1414972800,623,630,630,623,700,ok,47.536614451175865
1415059200,630,623,630,619,2475,ok,50.18056983090892
1415145600,635,630,635,635,680,ok,52.03980941279927
1415232000,630,635,630,612,3053,ok,50.02912375279303
1415491200,650,630,692,642,8534,ok,57.159433029711536
1415577600,643,650,655,638,2863,ok,54.24213431712823
1415664000,630,643,641,620,7788,ok,49.21815006120816
1415750400,612,630,628,612,5354,ok,43.24550980262088
1415836800,605,612,615,594,5575,ok,41.153984242012186
1416096000,612,605,612,595,9649,ok,44.06720477489272
1418083200,353,360,353,353,150,ok,14.82438174507368
1418169600,342,353,346,342,707,ok,14.38769245314174
1418256000,339,342,348,339,1020,ok,14.264279978677235
1418601600,357,339,357,345,595,ok,18.766620802563708
1418860800,355,357,355,355,150,ok,18.64943247337964
1419120000,360,355,362,360,832,ok,19.99449613626267
1419206400,365,360,367,365,131,ok,21.394153665335665
1419292800,367,365,367,367,200,ok,21.98210425096221
1419379200,381,367,381,374,110,ok,26.146389170575944
1419724800,375,381,375,368,176,ok,25.51775700479737
1419984000,368,375,368,368,100,ok,24.769528764971568
1420070400,358,368,361,358,525,ok,23.700390807217783
1420329600,365,358,365,365,200,ok,26.104835264799902
1420416000,358,365,358,355,400,ok,25.24798708477452
1420502400,351,358,351,351,100,ok,24.38598578369228
1420588800,358,351,358,358,20,ok,27.067540749033
1420675200,365,358,365,353,278,ok,29.75048960460533
1420934400,373,365,373,370,680,ok,32.79333918515201
1421539200,403,373,403,366,1895,ok,42.79921527204972
1421625600,436,403,443,407,2882,ok,51.375099282373895
1421712000,428,436,428,428,200,ok,49.43994488962413
1422230400,470,428,470,436,221,ok,58.31694919387868
1422316800,435,470,461,435,401,ok,50.37894383661881
1422403200,419,435,429,412,2941,ok,47.21496967427437
1422489600,415,419,435,415,2899,ok,46.42990336261844
1422748800,419,415,420,400,4326,ok,47.372282887092055
1422835200,410,419,411,410,1275,ok,45.4355642197263
1422921600,402,410,410,402,345,ok,43.72437515069765
1423008000,393,402,402,392,2205,ok,41.81634451810246
1423094400,404,393,404,386,606,ok,44.97675015458856
1423353600,408,404,408,397,2869,ok,46.12278791929346
1423526400,425,408,425,416,100,ok,50.811857993098215
1423699200,399,425,417,393,4295,ok,44.44130001217014
1423958400,406,399,406,406,10,ok,46.390097841021365
1424044800,430,406,430,414,60,ok,52.537143878759935
1424304000,435,430,435,435,20,ok,53.7275292648112
1424822400,400,435,428,400,260,ok,45.184598796084735
1425168000,413,398,413,405,40,ok,48.46248212874168
1425254400,400,413,407,400,120,ok,45.53039420849581
1425340800,400,400,400,400,33,ok,45.53039420849581
1425427200,408,400,408,408,20,ok,47.78505972104304
1425859200,400,408,400,400,50,ok,45.74583929318516
1425945600,404,400,404,404,100,ok,46.96452904023645
1426032000,390,404,396,389,2538,ok,43.29857948883636
1426118400,389,390,400,388,699,ok,43.04014712058323
1426550400,387,389,387,382,209,ok,42.49386849571578
1426636800,375,387,382,375,925,ok,39.27301728476928
1426723200,380,375,380,379,1491,ok,41.27046044980501
1426982400,380,380,382,375,2240,ok,41.27046044980501
1427068800,379,380,379,374,991,ok,40.95797445277981
1427155200,373,379,373,373,101,ok,39.047587317270136
1427241600,366,373,366,366,515,ok,36.88598511651265
1427587200,361,366,362,361,200,ok,35.3794166117773
1427846400,366,361,368,366,389,ok,38.10204568011509
1427932800,402,366,402,361,653,ok,53.34404309076493
1428192000,380,402,394,380,137,ok,45.904802947241
1428278400,368,380,381,368,500,ok,42.4290477359601
1428451200,370,368,370,365,951,ok,43.20095569075664
1428796800,398,370,398,377,75,ok,52.75213523536031
1429056000,413,398,413,405,30,ok,56.930476945278805
1429574400,405,413,405,405,160,ok,54.17857619501558
1429747200,400,397,400,400,345,ok,52.47141160880816
1432512000,378,400,392,378,43,ok,45.65475820948005
1432598400,371,378,371,371,15,ok,43.709040722249135
1432771200,350,371,364,350,269,ok,38.41914224036191
1433116800,357,350,357,357,20,ok,40.98312839421084
1433203200,345,357,350,337,8698,ok,38.057756940265904
1433289600,365,345,365,351,60,ok,45.09239627637646
1433376000,373,365,393,372,880,ok,47.65327548778147
1433635200,371,373,372,361,1755,ok,47.06232019008826
1433721600,404,371,405,371,2321,ok,56.62121863356728
1433808000,420,404,428,412,1717,ok,60.35871984275321
1433894400,420,420,420,412,496,ok,60.35871984275321
1434240000,428,420,428,428,20,ok,62.24504816789474
1434412800,404,428,420,404,211,ok,53.950859315140654
1434499200,426,404,426,410,73,ok,59.30409043936756
1434585600,388,426,418,384,7759,ok,48.76010703963354
1434844800,376,388,382,376,353,ok,45.97994056221221
1434931200,383,383,383,383,139,ok,47.84794978298609
1435104000,390,390,390,390,250,ok,49.72035916273521
1435190400,388,388,388,388,104,ok,49.17709763012447
1435449600,381,381,381,381,330,ok,47.23190383045389
1435536000,398,388,402,388,275,ok,52.17903972633102
1435622400,385,391,391,384,550,ok,48.4391560274102
1435708800,385,383,385,383,610,ok,48.4391560274102
1435795200,378,379,379,378,485,ok,46.363925861562166
1436054400,366,371,377,366,2499,ok,42.96564746799337
1436140800,365,359,366,359,3805,ok,42.68487391881771
1436227200,369,368,369,368,150,ok,44.2541243177149
1436313600,365,365,369,365,596,ok,42.9866440122267
1436400000,372,366,372,365,1405,ok,45.90646077611121
1436745600,365,370,370,365,606,ok,43.50695204538723
1436832000,370,366,373,366,1613,ok,45.69058816857571
1436918400,376,370,377,370,320,ok,48.27437646891123
1437004800,370,377,371,370,650,ok,45.92158528849442
1437523200,375,370,377,370,2432,ok,48.18780563261865
1437609600,408,375,408,382,3182,ok,60.078635764011054
