,adjclose,open,high,low,volume,other,RSI,stoch,stochsignal,rsidata,rsidata_k,rsidata_d,macd,macddiff,macdsignal,adjclose_4,true_adjclose_4,buy_profit,sell_profit
1691.0,830,849.0,849.0,830,5507,ok,51.5758493209912,0.0,16.863387978142075,0.0,1.0177044392397268e-16,0.0417241330219871,3.6371016741055655,-6.348323952576333,9.9854256266819,907.7674,840.0,77.76739501953125,0.0
1692.0,840,829.0,840.0,827,4169,ok,56.20916457524964,30.952380952380956,18.984126984126984,0.2960865917501035,0.0986955305833679,0.0483635688403558,2.9766005566133344,-5.607060056054852,8.583660612668186,912.67206,840.0,0.0,0.0
1693.0,841,856.0,856.0,835,1981,ok,56.65579221050114,33.333333333333336,21.42857142857143,0.3605917716722445,0.2188927878074494,0.1058627727969392,2.557572609788963,-4.820870402303379,7.378443012092342,917.6959,836.0,0.0,-76.6959228515625
1694.0,841,843.0,845.0,835,5508,ok,56.65579221050114,33.333333333333336,32.53968253968254,0.3605917716722445,0.339090045031531,0.2188927878074495,2.2047243351995576,-4.1389749415142285,6.343699276713786,921.8543,840.0,0.0,-80.85430908203125
1695.0,840,857.0,857.0,835,5463,ok,55.99347031495397,30.952380952380956,32.539682539682545,0.3248205683911682,0.3486680372452191,0.3022169566947332,1.7952311000461805,-3.638774541334085,5.434005641380265,923.5959,847.0,83.59588623046875,0.0
1696.0,840,835.0,840.0,835,2539,ok,55.99347031495396,37.142857142857146,33.80952380952381,0.3495821930025828,0.3449981776886653,0.3442520866551386,1.467797972037829,-3.172966135473949,4.640764107511778,925.6491,833.9999999999999,0.0,-85.64910888671875
1697.0,836,830.0,844.0,830,2822,ok,53.11305295621437,25.714285714285715,31.26984126984128,0.1216444368195583,0.2653490660711032,0.3196717603349959,0.760738081759655,-3.104020820601699,3.8647589023613538,926.63104,833.0,0.0,-90.63104248046875
1698.0,840,840.0,840.0,837,3151,ok,55.57420222034789,39.39393939393939,34.08369408369408,0.3164040049758808,0.2625435449326741,0.2909635962308143,0.6975673407830527,-2.5337532492626407,3.2313205900456934,927.7612,829.0,0.0,-87.76123046875
1699.0,847,856.0,882.0,847,9146,ok,59.57342568412266,36.36363636363637,33.82395382395382,0.6328769008364323,0.3569751142106239,0.2949559084048005,1.414447634903354,-1.4534983641138717,2.8679459990172256,927.56464,828.0,0.0,-80.56463623046875
1700.0,834,848.0,848.0,832,6077,ok,50.48421731711468,12.727272727272728,29.49494949494949,0.0,0.3164269686041044,0.3119818759158009,0.4306995015815573,-1.949797197948535,2.380496699530092,925.54297,826.0,0.0,-91.54296875
1701.0,833,835.0,835.0,830,2874,ok,49.85410819317585,10.909090909090908,20.0,0.0,0.2109589669454775,0.2947870165867354,-0.3711683313713365,-2.201332024721143,1.8301636933498064,924.6382,822.0,0.0,-91.63818359375
1702.0,829,843.0,843.0,829,3935,ok,47.31043253525201,3.636363636363636,9.09090909090909,0.0,1.1102230246251563e-16,0.1757953118498607,-1.360825886712291,-2.5527916640496784,1.191965777337387,922.68024,820.0,0.0,-93.68023681640625
1703.0,828,832.0,832.0,826,4877,ok,46.66934522298361,3.571428571428572,6.038961038961038,0.0,1.1102230246251563e-16,0.0703196556484926,-2.1225440512267824,-2.6516078628513355,0.5290638116245532,920.461,827.0,0.0,-92.46099853515625
1704.0,826,820.0,842.0,820,4518,ok,45.34587928054541,9.67741935483871,5.628403854210306,0.0,1.1102230246251563e-16,1.8503717077085943e-16,-2.818977743947244,-2.678433244457437,-0.1405444994898061,918.4626,814.0,0.0,-92.46258544921875
1705.0,822,825.0,826.0,820,8030,ok,42.73560809574934,3.225806451612903,5.491551459293395,0.0,1.1102230246251563e-16,1.8503717077085943e-16,-3.675302821779951,-2.827806657832116,-0.8474961639478351,916.1446,816.0,0.0,-94.14459228515625
1706.0,820,818.0,823.0,815,8943,ok,41.45080820168356,7.462686567164179,6.788637457871931,0.0,1.1102230246251563e-16,1.8503717077085943e-16,-4.398804040484492,-2.841046301229326,-1.5577577392551665,912.89764,814.0,0.0,-92.89764404296875
1707.0,827,820.0,834.0,818,9849,ok,47.41017426593294,17.91044776119403,9.532980259990367,0.328835835663586,0.1096119452211954,0.0365373150737319,-4.01261219068806,-1.9638835611463143,-2.048728629541745,911.00714,814.0,0.0,-84.00714111328125
1708.0,814,820.0,822.0,813,13511,ok,39.39136037511992,1.4492753623188406,8.940803230225681,0.0,0.1096119452211954,0.0730746301474637,-5.090982956490848,-2.4338034615592816,-2.657179494931566,908.085,812.0,0.0,-94.08502197265625
1709.0,816,814.0,816.0,807,10347,ok,41.04348096118453,12.0,10.453241041170957,0.0818608284518641,0.1368988880384835,0.1187075928269582,-5.488597733922461,-2.265134591192716,-3.223463142729745,904.8942,805.0,0.0,-88.89422607421875
1710.0,814,816.0,816.0,806,8230,ok,39.87298311572116,10.526315789473683,7.991863717264174,0.0238638976352126,0.035241575362359,0.0939174695406794,-5.850193191556173,-2.1013840390611414,-3.7488091524950313,899.92316,808.0,0.0,-85.92315673828125
1711.0,814,829.0,829.0,803,3158,ok,39.87298311572116,13.924050632911392,12.150122140795023,0.0238638976352126,0.0431962079074299,0.0717788904360909,-5.955735898276885,-1.7655413966254825,-4.190194501651402,894.6063,810.0,0.0,-80.6063232421875
1712.0,812,814.0,814.0,805,4301,ok,38.596418491501005,11.39240506329114,11.947590495225404,0.0,0.0159092650901418,0.031449016119977,-6.103870710373144,-1.5309409669773937,-4.572929743395751,888.3915,804.0,0.0,-76.3914794921875
1713.0,805,820.0,820.0,804,5595,ok,34.440335787461365,4.444444444444445,9.920300046882325,0.0,0.0079546325450709,0.0223533685142143,-6.833349822183664,-1.80833606303033,-5.0250137591533335,882.3312,800.0,0.0,-77.3311767578125
1714.0,808,807.0,808.0,802,3446,ok,37.54430304684946,14.634146341463415,10.156998616399664,0.2013762223605514,0.0671254074535172,0.0303297683629101,-6.835623039677671,-1.4484874244194694,-5.3871356152582015,876.49963,785.0,0.0,-68.4996337890625
1715.0,810,805.0,810.0,800,4883,ok,39.597491488250974,23.25581395348837,14.111468246465408,0.3976268254496689,0.1996676826034068,0.0915825742006651,-6.446191608817344,-0.8472447948473132,-5.598946813970031,871.7296,785.0,0.0,-61.7296142578125
1716.0,804,810.0,810.0,802,7826,ok,35.79565841181692,9.523809523809524,15.804589939587103,0.1044980341586543,0.2345003606562916,0.1670978169044053,-6.684456505782691,-0.8684077534501284,-5.816048752332563,866.4242,784.0,0.0,-62.4241943359375
1717.0,800,805.0,815.0,799,12955,ok,33.48732144846781,2.3255813953488373,11.701734957548908,0.0,0.1673749532027745,0.2005143321541577,-7.128578989961511,-1.0500241901031586,-6.0785547998583525,858.9557,795.0,0.0,-58.9556884765625
1718.0,785,806.0,806.0,785,28406,ok,26.568250810034883,0.0,3.949796973052786,0.0,0.0348326780528849,0.1455693306373171,-8.926279003962577,-2.278179363283379,-6.648099640679198,849.5985,798.0,64.5985107421875,0.0
1719.0,785,783.0,785.0,780,8539,ok,26.568250810034897,9.25925925925926,3.8616135515360313,0.0,1.295260195396016e-16,0.0674025437518865,-9.948731383914833,-2.640505394588508,-7.308225989326325,840.14514,790.0,55.1451416015625,0.0
1720.0,784,781.0,785.0,775,9500,ok,26.15049227657309,15.254237288135592,8.171165515798284,0.0,1.295260195396016e-16,0.0116108926842951,-10.52107546427908,-2.570279579962202,-7.950795884316877,829.79553,787.0,45.7955322265625,0.0
1721.0,795,787.0,799.0,775,7949,ok,37.7463877585413,37.03703703703704,20.516844528143963,0.7786144022220314,0.2595381340740106,0.0865127113580037,-9.43476827380789,-1.1871779115928105,-8.24759036221508,820.9725,806.0,25.97247314453125,0.0
1722.0,798,796.0,800.0,795,10401,ok,40.490828419200746,42.5925925925926,31.62795563925508,0.9628917637898404,0.5805020553372907,0.2800133964704339,-8.117450505733814,0.1041118851850129,-8.221562390918827,813.1999,811.0,15.19989013671875,0.0
1723.0,790,800.0,805.0,790,6481,ok,35.94064809041667,27.77777777777778,35.80246913580247,0.6827005808282034,0.8080689156133585,0.5493697016748867,-7.895170307911371,0.261113666405965,-8.156283974317336,804.8976,823.0,14.8975830078125,0.0
1724.0,787,790.0,790.0,785,4253,ok,34.38038225694537,22.22222222222222,30.864197530864203,0.5738979824823185,0.7398301090334543,0.709467026661368,-7.8798859660116705,0.2211184066445319,-8.101004372656202,796.4872,825.0,9.4871826171875,0.0
1725.0,806,787.0,806.0,786,11678,ok,49.3712541626488,68.88888888888889,39.629629629629626,1.0,0.7521995211035075,0.7666995152501069,-5.563642816895481,2.0298892446085777,-7.593532061504058,791.60114,799.0,0.0,14.39886474609375
1726.0,811,803.0,815.0,801,9931,ok,52.44980670730156,80.0,57.03703703703704,1.0,0.857965994160773,0.7833318747659117,-3.269360076348562,3.4593375881243977,-6.72869766447296,788.8582,800.0,0.0,22.14178466796875
1727.0,823,813.0,824.0,813,8966,ok,58.9078916233673,97.95918367346938,82.28269085411942,1.0,1.0000000000000002,0.8700551717547603,-0.2691310192705032,5.1676533161619655,-5.436784335432469,788.64905,813.0,0.0,34.3509521484375
1728.0,825,824.0,827.0,820,3781,ok,59.8857667355168,96.15384615384616,91.3710099424385,1.0,1.0000000000000002,0.9526553313869244,2.033968847827282,5.9766025466078005,-3.942633698780519,790.10767,812.0,0.0,34.892333984375
1729.0,799,826.0,833.0,799,30861,ok,44.92016078362972,41.37931034482759,78.49744672404772,0.556381082059954,0.8521270273533181,0.950709009117773,0.6871250806891567,3.70380702357574,-3.016681942886584,788.92773,801.0,-10.072265625,0.0
1730.0,800,838.0,838.0,792,25920,ok,45.484450866870034,39.68253968253968,59.07189872707114,0.5731080864282472,0.7098297228294005,0.8539855833942397,-0.1498811059913123,2.293440669516217,-2.4433217755075294,788.4564,805.0,-11.5435791015625,0.0
1731.0,813,800.0,814.0,800,17512,ok,52.32276229646492,60.31746031746032,47.12643678160919,0.7758131641034618,0.6351007775305545,0.7323525092377577,0.7195931626245056,2.5303319505056283,-1.8107387878811223,788.6284,808.0,0.0,24.37158203125
1732.0,812,820.0,820.0,808,15304,ok,51.78465252064582,58.73015873015873,52.91005291005291,0.7598622111484481,0.7029278205600525,0.6826194403066692,1.1918323319732735,2.4020568958835167,-1.2102245639102434,789.1477,812.0,0.0,0.0
1733.0,801,808.0,810.0,800,19195,ok,46.16083474182288,41.26984126984127,53.43915343915344,0.5931578380843661,0.7096110711120921,0.6825465564008998,0.266668490239681,1.1815144433199394,-0.9148459530802584,789.0897,805.0,-11.9102783203125,0.0
1734.0,805,810.0,819.0,803,19698,ok,48.35713877656856,47.61904761904762,49.20634920634921,0.547992386916021,0.6336708120496118,0.6820699012405855,0.064909081380847,0.7838040275688845,-0.7188949461880374,790.2149,797.0,0.0,14.78509521484375
1735.0,808,810.0,810.0,802,13387,ok,50.00443450899908,43.39622641509434,44.09503843466107,0.6125785817963417,0.584576268932243,0.6426193840313156,0.2571517349751957,0.7808373449305865,-0.5236856099553908,791.639,803.0,0.0,16.36102294921875
1736.0,812,815.0,815.0,805,17884,ok,52.19404418277656,50.943396226415096,47.31955675351902,0.6984275003106691,0.6196661563410107,0.6126377457742885,0.8281552551152345,1.0814726920565003,-0.2533174369412657,793.0583,801.0,0.0,18.94171142578125
1737.0,805,807.0,811.0,800,11336,ok,48.21448064347581,37.735849056603776,44.0251572327044,0.542399131373741,0.6178017378269175,0.6073480543667237,0.4246970652092159,0.5424116017203853,-0.1177145365111694,793.2399,800.0,0.0,11.76007080078125
1738.0,797,808.0,808.0,796,17431,ok,44.07815665426302,21.153846153846157,36.61103047895501,0.0,0.4136088772281368,0.5503589237986883,-0.7536122281877624,-0.5087181533412743,-0.244894074846488,791.6685,801.0,-5.33148193359375,0.0
1739.0,803,800.0,805.0,798,10970,ok,47.701989604673805,23.91304347826087,27.60091289623693,0.2292460993017713,0.2572150768918376,0.4295418973156306,-0.882971437741503,-0.510461890316012,-0.372509547425491,790.7743,799.0,0.0,12.2257080078125
1740.0,801,803.0,805.0,800,10926,ok,46.617564165671695,19.565217391304348,21.54403567447046,0.1606446197974072,0.1299635730330597,0.266929175717678,-1.1728254236616067,-0.6402527009888925,-0.5325727226727142,789.4668,800.0,0.0,11.533203125
1741.0,800,800.0,805.0,800,9199,ok,46.053818089104645,17.391304347826086,20.28985507246377,0.1249816654564727,0.1716241281852172,0.1862675927033715,-1.455370761491281,-0.7382384310548533,-0.7171323304364277,788.964,790.0,0.0,11.0360107421875
1742.0,801,802.0,805.0,800,11281,ok,46.74733961823349,19.565217391304348,18.84057971014493,0.3237490159999464,0.2031251004179423,0.1682376005454064,-1.5036645564971425,-0.6292257808485716,-0.8744387756485706,786.8819,790.0,0.0,14.11810302734375
1743.0,799,802.0,803.0,796,11095,ok,45.48780842581383,15.217391304347826,17.391304347826086,0.1709786777835916,0.2065697864133371,0.1937730050054988,-1.7221475615259578,-0.6781670287019097,-1.043980532824048,784.0626,790.0,0.0,14.9373779296875
1744.0,800,795.0,800.0,795,9946,ok,46.26736007212613,20.0,18.26086956521739,0.265531610955067,0.2534197682462019,0.2210382183591604,-1.719564267187252,-0.540466987490563,-1.179097279696689,781.6101,784.0,0.0,18.389892578125
1745.0,790,795.0,795.0,789,13321,ok,40.092845568417815,3.225806451612903,12.814399251986911,0.0,0.145503429579553,0.201830994746364,-2.786431020059581,-1.2858669922903134,-1.5005640277692676,777.8691,783.0,0.0,12.13092041015625
1746.0,790,790.0,795.0,784,9174,ok,40.092845568417815,17.142857142857142,13.456221198156683,0.0,0.0885105369850225,0.1624779116035924,-3.455217145006827,-1.5637224937900474,-1.89149465121678,774.6537,782.0,0.0,15.3463134765625
1747.0,790,794.0,796.0,787,10432,ok,40.09284556841781,17.142857142857142,12.503840245775727,0.0,1.480297366166875e-16,0.0780046555215252,-3.832273795710762,-1.5526233155951856,-2.2796504801155764,772.21686,779.0,0.0,17.78314208984375
1748.0,784,788.0,788.0,781,9920,ok,36.44778662682773,8.823529411764707,14.369747899159664,0.0,1.480297366166875e-16,0.0295035123283409,-4.664997559266453,-1.9082776633207013,-2.756719895945752,768.31836,784.0,0.0,0.0
1749.0,783,782.0,788.0,782,5650,ok,35.86257548962773,5.882352941176471,10.61624649859944,0.0,1.480297366166875e-16,1.480297366166875e-16,-5.236633801742869,-1.9839311246376936,-3.2527026771051752,763.82635,779.0,0.0,19.17364501953125
1750.0,782,785.0,785.0,781,6190,ok,35.253007325198766,3.333333333333333,6.0130718954248366,0.0,1.480297366166875e-16,1.480297366166875e-16,-5.613650616251448,-1.8887583513170183,-3.7248922649344296,761.35535,778.0,0.0,20.6446533203125
1751.0,779,784.0,784.0,775,11640,ok,33.41788227048532,12.12121212121212,7.112299465240642,0.0,1.480297366166875e-16,1.480297366166875e-16,-6.069028892547408,-1.8753093020903824,-4.193719590457025,759.3763,778.0,0.0,19.62371826171875
1752.0,784,782.0,785.0,780,13055,ok,39.107304023376905,30.0,15.15151515151515,0.3983043266045877,0.132768108868196,0.0442560362893987,-5.678450197331131,-1.187784485499284,-4.490665711831847,759.18005,778.0,0.0,24.8199462890625
1753.0,779,790.0,790.0,779,12387,ok,35.8118033898907,13.333333333333334,18.484848484848484,0.1795962924034422,0.1926335396693435,0.1084672161791799,-5.8237673908276975,-1.0664813431966804,-4.757286047631017,758.1751,777.0,0.0,20.82489013671875
1754.0,778,765.0,784.0,776,10297,ok,35.17340380084998,10.0,17.77777777777778,0.1317024005227964,0.2365343398436089,0.1873119961270495,-5.891547984088788,-0.9074095491662167,-4.984138434922572,756.77313,775.9999999999999,0.0,21.22686767578125
1755.0,778,782.0,782.0,777,12518,ok,35.17340380084997,10.0,11.111111111111112,0.1317024005227964,0.1476670311496784,0.1922783035542103,-5.792938320563394,-0.6470399085126584,-5.145898412050736,755.69684,775.0,0.0,22.30316162109375
1756.0,778,777.0,779.0,775,13659,ok,35.17340380084997,10.714285714285714,10.238095238095235,0.1366220135529936,0.1333422715328623,0.1725145475087165,-5.58172822428503,-0.3486638497874352,-5.233064374497594,754.4976,778.0,0.0,0.0
1757.0,777,778.0,781.0,777,7473,ok,34.40732858486189,8.0,9.571428571428571,0.0770028424229218,0.1151090854995707,0.1320394627273705,-5.408997090456069,-0.1407461727667787,-5.26825091768929,752.0855,770.0,0.0,24.91448974609375
1758.0,776,771.0,780.0,771,7386,ok,33.61878853285299,20.0,12.904761904761903,0.0300984819541868,0.0812411126433676,0.1098974898919335,-5.2671336623653815,0.0008938042591264,-5.268027466624508,751.6887,770.0,0.0,24.311279296875
1759.0,775,776.0,776.0,760,23330,ok,32.80903847365147,41.66666666666666,23.222222222222214,0.0,0.0357004414590363,0.0773502132006582,-5.150113671034319,0.0943310364721519,-5.244444707506471,751.85535,769.0,0.0,23.1446533203125
1760.0,778,772.0,780.0,771,5949,ok,37.660143377367305,50.0,37.22222222222222,0.6660122708633374,0.2320369176058415,0.1163261572360818,-4.608714327125654,0.5085843043046543,-5.117298631430308,753.3439,758.0,0.0,24.6561279296875
1761.0,770,780.0,790.0,770,4274,ok,31.192656101245632,33.333333333333336,41.66666666666666,0.0,0.2220040902877792,0.163247149784219,-5.00950701955594,0.0862332894994946,-5.095740309055435,753.6111,774.0,-16.388916015625,0.0
1762.0,770,771.0,775.0,768,9213,ok,31.192656101245632,33.333333333333336,38.88888888888889,0.0,0.2220040902877792,0.2253483660604667,-5.162906732358351,-0.0537331386423325,-5.109173593716019,754.0439,777.0,-15.95611572265625,0.0
1763.0,769,771.0,772.0,767,9261,ok,30.43494182563998,30.0,32.22222222222223,0.0,1.480297366166875e-16,0.1480027268585195,-5.25259278732392,-0.1147353548863208,-5.137857432437599,754.5629,780.0,-14.43707275390625,0.0
1764.0,758,769.0,769.0,756,6969,ok,23.634016389941024,5.882352941176471,23.0718954248366,0.0,1.480297366166875e-16,0.0740013634292598,-6.407126534279769,-1.0154152814737358,-5.391711252806033,752.5116,775.9999999999999,-5.4884033203125,0.0
