date,adjclose,open,high,low,volume,other,RSI,stoch,stochsignal,rsidata,rsidata_k,rsidata_d,macd,macddiff,macdsignal,adjclose_4,true_adjclose_4,buy_profit,sell_profit
2020-07-12,2332.49,2268.98,2332.49,2266.41,207551000.0,ok,58.99747681869769,100.0,93.23343730237848,1.0,0.989041057579258,0.9890410575792582,20.8712486751524,47.59359259132814,-26.72234391617574,2316.918,2445.46,-15.572031249999782,0.0
2020-07-13,2383.84,2333.08,2383.84,2333.08,218402000.0,ok,61.721556263647926,100.0,97.3075232858506,1.0,1.0000000000000002,0.9926940383861724,37.707605154185785,51.54395925628922,-13.836354102103437,2344.748,2537.85,-39.091953125000146,0.0
2020-07-14,2448.78,2387.01,2448.78,2387.01,267667000.0,ok,64.89770758822284,100.0,100.0,1.0,1.0000000000000002,0.9963470191930864,55.63205888896982,55.574730392858605,0.0573284961112161,2372.5874,2450.46,-76.1925976562502,0.0
2020-07-15,2438.99,2456.92,2475.3,2430.76,198505000.0,ok,64.0350866302062,92.89877180630518,97.63292393543507,0.972972672295998,0.990990890765333,0.9969969635884448,65.56286495526547,52.4044291673234,13.158435787942066,2395.66,2443.44,-43.33008789062478,0.0
2020-07-16,2445.46,2445.69,2458.5,2437.69,145754000.0,ok,64.37213076273724,94.1641242274896,95.68763201126494,0.983532817091891,0.9855018297959632,0.9921642401870988,71.52866013800622,46.69617948005132,24.832480657954896,2415.789,2428.34,0.0,29.670937500000036
2020-07-19,2537.85,2458.21,2537.85,2458.21,7776150.0,ok,68.85992355506437,100.0,95.68763201126494,1.0,0.9855018297959632,0.9873315167857534,84.15257631032136,47.45607652189317,36.69649978842819,2435.1506,2456.78,0.0,102.69936523437491
2020-07-20,2450.46,2611.47,2630.97,2446.95,242962000.0,ok,61.02919700852959,68.57361722871224,87.5792471520673,0.6978578234977836,0.8937968801965585,0.9549335132628284,81.0923806687033,35.51670470422008,45.57567596448322,2442.7317,2486.2,-7.728310546875036,0.0
2020-07-21,2443.44,2459.75,2479.66,2437.43,185619000.0,ok,60.43465624775036,66.85929381825896,78.47763701565708,0.6749179547112005,0.7909252594029951,0.8900746564651724,76.1944088505802,24.494986308877586,51.69942254170262,2443.435,2498.66,-0.00494140625005457,0.0
2020-07-22,2428.34,2453.24,2471.54,2420.85,293341000.0,ok,59.10094167050761,64.19078924115509,66.54123342937544,0.6129417085735615,0.6619058289275155,0.7822093228423564,69.24903552322166,14.03969038521523,55.209345138006434,2443.0115,2488.67,14.671474609374854,0.0
2020-07-23,2456.78,2434.28,2456.15,2408.18,205974000.0,ok,60.85324751637589,69.1190809651285,66.72305467484753,0.5885394339041179,0.6254663657296269,0.6927658180200459,65.89744320990621,8.550478457519823,57.34696475238639,2445.8467,2432.99,0.0,10.9333203125002
2020-07-26,2486.2,2460.42,2487.57,2457.03,234740000.0,ok,62.63661394911607,68.18591363586418,67.16526128071594,0.5997001399190189,0.6003937607988997,0.6292553184853474,65.22208449428308,6.30009579351735,58.92198870076573,2451.1597,2448.0,0.0,35.04033203124982
2020-07-27,2498.66,2485.99,2526.61,2482.89,315345000.0,ok,63.39715000363876,68.1618018625021,68.48893215449827,0.6486198459097005,0.6122864732442794,0.6127155332576021,64.52919243177166,4.485762984804744,60.04342944696692,2461.877,2373.23,0.0,36.783046874999854
2020-07-28,2488.67,2496.71,2505.16,2477.96,215340000.0,ok,62.30216332322141,65.75787472627961,67.36853007488197,0.5551624198657231,0.6011608018981478,0.604613678647109,61.34684255073216,1.0427304830121926,60.30411206771997,2473.3303,2388.96,0.0,15.339677734375073
2020-07-29,2432.99,2489.26,2489.26,2431.16,359225000.0,ok,56.44993856663819,45.69343866578888,59.87103841819021,0.0,0.4012607552584748,0.5382360101336341,51.44529590332877,-7.0870529315129644,58.53234883484173,2479.2122,2347.75,0.0,-46.22215820312522
2020-07-30,2448.0,2434.36,2448.0,2407.78,204824000.0,ok,57.60601943807337,38.57799859008363,50.00977066071738,0.0931573142524642,0.2161065780393961,0.4061760450653396,44.99730572973294,-10.828034484087034,55.82534021381998,2483.8008,2362.33,0.0,-35.80078125
2020-08-02,2373.23,2449.19,2450.06,2366.89,244141000.0,ok,50.42513576566104,2.400787640109113,28.890741631993887,0.0,0.031052438084155,0.2161399237940087,31.12061361638962,-19.76378127794429,50.88439489433391,2472.958,2433.89,99.72800781249998,0.0
2020-08-03,2388.96,2373.66,2394.08,2358.11,135468000.0,ok,51.78677553657039,11.306164333357746,17.42831685451684,0.0738625139852184,0.0556732760792278,0.1009440974009264,22.50621873268574,-22.702540929318538,45.20875966200428,2463.3062,2412.32,74.34615234374996,0.0
2020-08-06,2347.75,2351.96,2357.03,2326.15,157926000.0,ok,48.06231039876712,7.086149202808191,6.931033725425027,0.0,0.0246208379950731,0.037115517386152,11.4159897085774,-27.0342159627415,38.4502056713189,2449.2703,2405.58,101.520263671875,0.0
2020-08-09,2362.33,2351.04,2362.53,2313.26,135730000.0,ok,49.4475560387348,15.44490258411752,11.279072040094496,0.0666059912528103,0.0468228350793432,0.0423723163845481,5.086794587994064,-26.690728866659867,31.77752345465393,2438.9282,2377.61,76.59822265625007,0.0
2020-08-10,2433.89,2365.53,2433.89,2364.13,201950000.0,ok,55.69363887497896,37.96858770576935,20.166546497565037,0.4976464490562701,0.1880841467696937,0.0865092732813701,8.536565996282661,-18.592765966697016,27.12933196297968,2442.7336,2348.39,0.0,-8.843642578125127
2020-08-11,2412.32,2433.89,2439.08,2403.3,151794000.0,ok,53.54601969865606,46.43074759784391,33.281412629243604,0.3575980865262416,0.3072835089451076,0.1807301635980482,8.31414706877149,-15.05214791536655,23.36629498413804,2449.4463,2356.02,0.0,-37.126289062499836
2020-08-12,2405.58,2411.67,2415.68,2396.32,113177000.0,ok,52.86009872378867,43.27161940473389,42.5569849027824,0.3128685039194903,0.3893710131673343,0.2949128896273786,7.206199487559388,-12.928076397262924,20.134275884822312,2450.0586,2373.44,0.0,-44.47859375000007
2020-08-13,2377.61,2404.42,2404.9,2370.2,153979000.0,ok,49.99779949370779,30.161706116709603,39.95469103976248,0.1262151509120307,0.2655605804525878,0.3207383675216766,3.154502407029213,-13.58381878223448,16.738321189263694,2439.4353,2343.55,0.0,-61.82530273437487
2020-08-16,2348.39,2387.6,2387.6,2340.44,125271000.0,ok,47.12683534351313,16.46590110147629,29.966408874306605,0.0,0.146361218277174,0.2670976039656988,-2.971226498203123,-15.767638149973454,12.796411651770333,2416.5327,2355.56,68.14271484375013,0.0
2020-08-17,2356.02,2348.8,2356.02,2328.27,94913800.0,ok,47.96703873745327,20.04218420435893,22.223263807514957,0.0516402670440824,0.0592851393187046,0.1570689793494889,-6.285156938901764,-15.265254872537676,8.980097933635912,2387.6074,2379.17,31.587421875000018,0.0
2020-08-18,2373.44,2358.21,2375.72,2356.99,79357000.0,ok,49.92358730195338,31.360083376758705,22.622722894197988,0.1842959810937812,0.0786454160459548,0.0947639245472779,-6.485524726571839,-12.3724981281662,5.886973401594362,2362.625,2434.9,-10.815000000000055,0.0
2020-08-19,2343.55,2376.09,2376.09,2342.35,119901000.0,ok,46.68014111116349,17.210227272727252,22.87083161794831,0.0,0.0786454160459548,0.0721919904702049,-9.785025302577196,-12.537598963337247,2.752573660760051,2337.6257,2454.98,-5.924267578125182,0.0
2020-08-20,2355.56,2342.84,2365.24,2342.27,49549900.0,ok,48.13811904998075,30.92105263157881,26.497121093688264,0.1334426299830125,0.1059128703589315,0.0877345674836138,-10.490111495800647,-10.59414812524856,0.1040366294479113,2325.177,2496.12,-30.382998046874945,0.0
