date,adjclose,open,high,low,volume,other,RSI,stoch,stochsignal,rsidata,rsidata_k,rsidata_d,macd,macddiff,macdsignal,adjclose_5,true_adjclose_5,buy_profit,sell_profit
2019-12-25,1042.97,1043.49,1046.16,1040.86,225913000.0,ok,55.47127549668814,47.823779193205816,47.28492898171451,0.3447485529924032,0.4613568105013144,0.4688093503842083,1.873009152560826,-0.080791701865996,1.953800854426822,1060.8053,1038.22,0.0,-17.835297851562473
2019-12-26,1043.66,1042.2,1044.79,1042.11,284256000.0,ok,56.288205483662345,32.491103202847206,42.80952582883066,0.4001817700607606,0.4264189884878069,0.4564642100319442,1.923000595774738,-0.0246402069216671,1.9476408026964047,1062.4803,1036.01,0.0,-18.820346679687418
2019-12-29,1035.01,1042.96,1042.96,1032.74,118485000.0,ok,45.11418632368496,7.594513215122028,29.30313187039164,0.0,0.2483101076843883,0.3786953022245027,0.9489699739035586,-0.7989366630342774,1.747906636937836,1054.7096,1052.75,19.69959472656251,0.0
2019-12-30,1032.8,1036.75,1036.75,1028.17,126595000.0,ok,42.77766405957334,13.4358676726636,17.840494696877567,0.0,0.1333939233535872,0.2693743398419271,0.006579174242006,-1.393061970156664,1.39964114439867,1046.0533,1078.62,13.253344726562545,0.0
2019-12-31,1034.84,1033.25,1036.68,1031.68,96873700.0,ok,45.579495077170094,19.35577481137504,13.462051899720176,0.1253605678134652,0.0417868559378221,0.1411636289919321,-0.4184460495794155,-1.4544697551824686,1.036023705603053,1040.6681,1097.64,5.828090820312582,0.0
2020-01-01,1038.22,1034.32,1038.22,1033.19,82437000.0,ok,49.9520369654226,34.20694349897888,22.33286199433913,0.5082422063639024,0.2112009247257895,0.1287939013390658,-0.3264030919849574,-1.0899414380704084,0.7635383460854509,1042.316,1086.43,4.096040039062473,0.0
2020-01-02,1036.01,1036.75,1038.22,1035.2,114475000.0,ok,47.27728102761543,40.93994778067872,31.500888697010836,0.3330449037386011,0.3222158926386566,0.1917345577674223,-0.5002646745865604,-1.011042416537609,0.5107777419510486,1046.32,1085.01,10.309946289062509,0.0
2020-01-05,1052.75,1034.45,1057.37,1031.79,211739000.0,ok,63.30535945060693,84.1780821917811,53.108324490479525,1.0,0.6137623700341682,0.3823930624662043,1.2518869392836225,0.5928873578660588,0.6589995814175634,1064.647,1112.31,11.89697265625,0.0
2020-01-06,1078.62,1054.07,1078.62,1054.07,373372000.0,ok,75.63359222360137,100.0,75.03934332415322,1.0,0.7776816345795341,0.5712199657507858,5.306784673829043,3.718228073929184,1.5885565998998592,1091.3269,1127.12,12.70690429687511,0.0
2020-01-07,1097.64,1079.27,1098.34,1079.27,579964000.0,ok,80.7533750455528,99.00242268775855,94.39350162651316,1.0,1.0000000000000004,0.7971480015379004,10.092472374901718,6.803132620001486,3.2893397549002312,1117.7047,1116.76,20.0647119140624,0.0
2020-01-08,1086.43,1097.98,1102.73,1085.06,272283000.0,ok,71.25102681765647,78.13841201716743,92.38027823497528,0.7497782666556376,0.9165927555518796,0.8980914633771376,11.90634356638634,6.8936030491888864,5.012740517197454,1125.901,1143.92,39.471000976562436,0.0
2020-01-09,1085.01,1087.07,1090.68,1080.51,143764000.0,ok,70.12535256628107,76.23390557939909,84.45824676144164,0.7201363133610438,0.8233048600055609,0.9132992051858132,12.708616400835352,6.15670070691032,6.551915693925034,1126.0616,1163.3,41.05164550781251,0.0
2020-01-12,1112.31,1085.46,1112.31,1085.46,357041000.0,ok,77.4887750407717,100.0,84.7907725321888,0.9140345257528852,0.7946497019231894,0.8448491058268762,15.982814498705466,7.544719043824344,8.438095454881122,1132.719,1181.24,20.408994140625055,0.0
2020-01-13,1127.12,1112.95,1138.09,1112.95,554586000.0,ok,80.32230751453298,90.02001455604072,88.75130671181323,0.9886488621324574,0.874273233748796,0.8307425985591816,19.497375788623003,8.847424266993505,10.649951521629498,1144.1072,1165.36,16.98717773437511,0.0
2020-01-14,1116.76,1128.12,1128.94,1113.19,244485000.0,ok,73.36549501039512,80.59497816593891,90.20499757399315,0.8054577559354912,0.902713714606945,0.8572122167596431,20.2946681424271,7.71577329663808,12.57889484578902,1146.2893,1170.03,29.52930664062501,0.0
2020-01-15,1143.92,1118.41,1149.24,1118.41,382533000.0,ok,78.59871185007873,95.60584785661192,88.7402801928638,0.9432620709518894,0.9124562296732798,0.8964810593430065,23.362557469935386,8.62693009931709,14.735627370618293,1153.6024,1161.41,9.682416992187427,0.0
2020-01-16,1163.3,1145.33,1168.56,1145.33,614117000.0,ok,81.40610460272097,96.25329439418763,90.81804013891276,1.0,0.916239942295794,0.9104699621920056,27.06004743784388,9.859536053780468,17.20051138406341,1167.4257,1140.19,0.0,-4.1256591796875455
2020-01-19,1181.24,1163.3,1182.64,1163.3,636986000.0,ok,83.55646737878718,99.07260201377842,96.9772480881926,1.0,0.9810873569839634,0.936594509651012,30.941520812253884,10.992807542552375,19.948713269701507,1181.7932,1121.73,0.0,-0.5532128906249909
2020-01-20,1165.36,1179.34,1201.76,1158.9,619801000.0,ok,75.25956815871804,78.58445608048474,91.30345082948357,0.7713041538540137,0.9237680512846717,0.9403651168548092,31.09657596462989,8.918290155942707,22.178285808687185,1186.4481,1139.74,0.0,-21.0881201171876
2020-01-21,1170.03,1166.52,1180.71,1162.32,384523000.0,ok,76.01387307400125,81.33199976466435,86.3296859529758,0.7920958250889132,0.8544666596476427,0.9197740226387588,30.954846786899,7.021248782569447,23.93359800432955,1187.0603,1138.62,0.0,-17.030302734375027
2020-01-22,1161.41,1175.07,1176.75,1161.4,892202000.0,ok,71.67023568224478,76.26051656174624,78.72565746896505,0.4130577083142097,0.6588192290857127,0.812351313339342,29.134766200148988,4.160934556655548,24.97383164349344,1189.6398,1130.67,0.0,-28.229770507812418
2020-01-23,1140.19,1162.69,1165.61,1138.43,432924000.0,ok,62.24130979557015,58.3113277811633,71.9679480358579,0.0,0.4017178444677081,0.6383345777336874,24.799284159923214,-0.1396379868561794,24.9389221467794,1181.4335,1148.92,41.243471679687445,0.0
2020-01-26,1121.73,1141.29,1142.3,1120.98,326338000.0,ok,55.4117003787485,34.66405420850685,56.41196618380542,0.0,0.1376859027714036,0.399407658774941,19.138474745448093,-4.640357921065046,23.77883266651314,1165.5784,1175.96,43.84836914062498,0.0
2020-01-27,1139.74,1121.74,1139.75,1118.73,246998000.0,ok,60.020817583409055,48.84948453608249,47.27495550858416,0.1637646246868636,0.0545882082289549,0.1979973184893551,16.75338490962713,-5.620358205508808,22.373743115135937,1153.901,1172.6,14.161000976562491,0.0
