date,open,high,low,adjclose,volume,adjclose_2,true_adjclose_2,buy_profit,sell_profit
2018-08-05,258.0,263.0,255,260,8220,255.30225,262.0,-4.69775390625,0.0
2018-08-06,260.0,264.0,259,263,2903,256.99246,263.0,0.0,0.0
2018-08-12,262.0,262.0,250,250,13548,254.03755,262.0,4.0375518798828125,0.0
2018-08-15,262.0,275.0,262,271,28584,266.89273,274.0,-4.107269287109375,0.0
2018-09-03,297.0,305.0,297,302,23008,296.15466,310.0,-5.8453369140625,0.0
2018-09-04,302.0,305.0,296,302,29560,300.3467,310.0,-1.653289794921875,0.0
2018-09-09,310.0,315.0,303,303,9590,305.45102,306.0,2.451019287109375,0.0
2018-09-12,306.0,312.0,305,311,6503,303.3143,330.0,-7.685699462890625,0.0
2018-09-25,325.0,350.0,322,339,35220,327.29733,332.0,0.0,11.702667236328125
2018-09-30,332.0,332.0,326,332,8625,328.23077,323.0,0.0,3.76922607421875
2018-10-11,316.0,326.0,314,326,14521,314.81967,327.0,-11.180328369140625,0.0
2018-10-22,328.0,333.0,325,333,4012,324.2671,330.0,0.0,8.73291015625
2018-10-30,317.0,321.0,306,320,19728,308.39377,317.0,0.0,11.606231689453125
2018-11-05,314.0,323.0,315,317,6199,310.80527,0.0,0.0,6.194732666015625
2018-11-14,316.0,321.0,315,320,4646,312.91724,315.0,0.0,7.082763671875
2018-11-22,312.0,313.0,310,310,11355,304.30215,306.0,0.0,5.697845458984375
2018-12-06,301.0,305.0,298,305,12994,298.41068,309.0,-6.589324951171875,0.0
2018-12-11,309.0,312.0,307,308,3618,306.20566,309.0,-1.794342041015625,0.0
2019-01-01,332.0,333.0,330,330,5605,326.59436,328.0,0.0,3.4056396484375
2019-01-13,332.0,334.0,327,329,66674,327.27322,270.0,0.0,1.726776123046875
2019-01-28,252.0,257.0,251,254,8451,247.40216,253.99999999999997,0.0,6.59783935546875
2019-01-30,252.0,254.0,250,254,6291,248.29974,249.0,0.0,5.70025634765625
2019-02-14,236.0,240.0,232,234,11271,232.86981,240.99999999999997,-1.13018798828125,0.0
2019-02-20,244.0,246.0,242,242,6813,242.43709,240.0,0.0,-0.4370880126953125
2019-02-24,242.0,254.0,240,240,8050,240.22313,240.0,0.0,0.0
2019-02-27,240.0,242.0,237,239,8663,236.19978,237.0,0.0,2.8002166748046875
2019-03-03,239.0,240.0,236,237,12436,235.96202,238.00000000000003,-1.0379791259765625,0.0
2019-03-21,246.0,248.0,244,244,11536,242.13983,243.0,0.0,1.86016845703125
2019-04-08,261.0,267.0,260,261,61511,261.62756,264.0,0.6275634765625,0.0
2019-04-10,258.0,265.0,255,264,20106,257.57886,263.0,0.0,6.421142578125
2019-04-21,270.0,289.0,270,288,42416,275.6642,281.0,0.0,12.335784912109375
2019-04-28,295.0,297.0,290,290,47933,292.34512,287.0,0.0,-2.345123291015625
2019-05-02,287.0,285.0,280,282,15151,278.85803,290.0,-3.1419677734375,0.0
2019-05-05,282.0,284.0,275,275,20379,275.241,283.0,0.240997314453125,0.0
2019-05-08,283.0,283.0,278,280,19662,280.84488,274.0,0.0,-0.844879150390625
2019-05-09,280.0,279.0,276,276,15299,274.11594,277.0,-1.884063720703125,0.0
2019-05-16,280.0,282.0,278,280,22792,276.54507,276.0,0.0,3.454925537109375
2019-05-21,276.0,283.0,273,276,28934,271.8214,271.0,0.0,4.1785888671875
2019-05-26,271.0,276.0,270,271,60691,270.71835,272.0,-0.281646728515625,0.0
2019-06-02,277.0,280.0,271,271,20588,272.9077,268.0,0.0,-1.90771484375
2019-06-06,268.0,270.0,267,268,13360,261.25272,263.0,0.0,6.747283935546875
2019-06-11,264.0,265.0,261,263,14585,258.7011,264.0,-4.29888916015625,0.0
2019-06-12,263.0,265.0,262,263,10424,257.8654,263.0,0.0,0.0
2019-07-01,261.0,260.0,257,259,24232,256.27615,265.0,-2.723846435546875,0.0
2019-07-14,257.0,260.0,254,255,7750,253.09666,255.0,0.0,0.0
2019-07-30,267.0,270.0,266,268,12562,261.2735,265.0,0.0,6.72650146484375
2019-07-31,268.0,270.0,265,268,11732,264.31213,264.0,0.0,3.6878662109375
2019-08-19,258.0,262.0,256,260,11404,253.74402,256.0,0.0,6.2559814453125
2019-08-20,260.0,268.0,257,258,6193,257.76642,258.0,0.0,0.0
2019-08-22,256.0,260.0,256,258,19709,254.06322,256.0,0.0,3.9367828369140625
2019-09-02,252.0,257.0,251,253,24852,249.58778,261.0,-3.4122161865234375,0.0
2019-09-19,258.0,262.0,255,255,22305,257.39615,250.0,0.0,-2.396148681640625
2019-10-17,227.0,228.0,226,227,15319,223.1071,226.0,0.0,3.8928985595703125
2019-10-23,227.0,230.0,223,229,15733,226.08821,224.0,0.0,2.9117889404296875
2019-10-24,229.0,231.0,227,227,12361,227.14493,225.00000000000003,0.0,-0.144927978515625
2019-10-31,227.0,230.0,223,224,9702,224.84488,226.0,0.844879150390625,0.0
