,adjclose,open,high,low,volume,other,RSI,stoch,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,macd,macddiff,volatility_atr,volatility_bbm,volatility_bbl,volatility_bbh,volatility_bbw,volatility_kch,volatility_kcl,volatility_kcw,WilliamR,adjclose_3,true_adjclose_3,buy_profit,sell_profit
391.0,1451.14,1443.61,1451.14,1442.78,26133600.0,ok,33.70712348653473,8.535838268327673,0.0927386045580472,0.0309128681860159,0.0103042893953387,-15.06970483715122,-7.131683227202217,16.22381292579259,1497.2305,1447.830718431641,1546.6302815683594,6.598821165927254,1499.605,1467.431,2.1687637089674663,-91.46416173167232,1483.2931,1411.23,0.0,-32.1530908203124
392.0,1443.57,1454.01,1454.01,1434.74,30015200.0,ok,31.582900055506897,8.331760709567773,0.0,0.0309128681860159,0.0206085787906773,-16.302204097907634,-6.691345990366903,16.52843163321333,1493.333,1440.065089547256,1546.600910452744,7.134096742353378,1494.330333333333,1460.820333333333,2.2679046708503967,-91.66823929043224,1484.7725,1408.04,0.0,-41.202460937500064
404.0,1408.89,1424.87,1424.87,1408.26,29374900.0,ok,33.77021806368002,21.964718090626185,0.6098513879662212,0.8096687617306758,0.901120897694479,-12.666404717461546,2.7378637762935885,14.617188186337126,1438.6525,1382.8550144383662,1494.4499855616336,7.756909408162669,1430.9786666666666,1405.5786666666668,1.7909033391651192,-78.03528190937382,1486.3871,1448.08,77.4970849609374,0.0
405.0,1406.53,1408.46,1409.42,1401.75,27864000.0,ok,33.09361296658668,17.883085437564734,0.5696394297645142,0.6909761881941252,0.8134544163333567,-12.948887811272924,1.9643045459857689,13.92246936770342,1433.6240000000005,1385.8581639244046,1481.389836075596,6.663649056600006,1430.2696666666666,1406.4136666666666,1.6819642657798717,-82.11691456243527,1484.5317,1441.66,78.00173828125003,0.0
413.0,1424.26,1430.43,1430.43,1421.06,47127300.0,ok,43.69381445844696,41.87906976744184,0.5563287654793087,0.6353192518914349,0.6760494759727131,-2.94593596517916,2.676966168063366,12.634435479625768,1422.64,1400.3943918941177,1444.8856081058827,3.1273699749596013,1439.2546666666667,1413.8666666666668,1.7796649377220026,-58.12093023255816,1463.9762,1434.32,39.71619628906251,0.0
420.0,1467.85,1460.85,1469.39,1458.41,29894800.0,ok,62.78064171286635,94.21196714900265,1.0,0.9989760247731138,0.9811840554307848,8.041394527534294,6.229869820315555,13.449735707154977,1434.1805,1400.8703703244691,1467.4906296755307,4.645179553833119,1453.0103333333332,1429.5183333333334,1.6299577708738415,-5.788032850997348,1449.722,1491.15,-18.12795410156241,0.0
430.0,1542.85,1570.8,1581.75,1540.3,132336000.0,ok,64.5588243223572,67.41857734379826,0.5424253282482834,0.8376318739263283,0.8813375000320315,28.529829460176188,7.847432677560086,27.22212013624407,1480.133,1384.946580779602,1575.319419220398,12.86187379382771,1549.1243333333334,1484.6723333333334,4.2489334046777465,-32.581422656201745,1455.4591,1523.99,0.0,87.39089355468741
431.0,1521.76,1543.53,1546.57,1513.72,54179400.0,ok,58.312183185531616,47.61161189580523,0.2511510278863691,0.5928595144917362,0.7979906728996858,24.445458516188864,3.010449386858209,27.78490812261965,1484.9074999999998,1391.4431331268356,1578.371866873164,12.588577655263268,1553.6633333333334,1488.3293333333334,4.295473865924292,-52.38838810419477,1456.7006,1517.39,0.0,65.05943847656249
432.0,1544.31,1522.18,1547.51,1509.27,57002800.0,ok,62.491240220748686,63.61700617503015,0.4460160581390868,0.41319747142458,0.6145629532808814,23.523659875501608,1.6709205969367602,28.83041731035769,1490.6335,1397.3458630323853,1583.921136967615,12.51650884910541,1558.5939999999998,1489.032,4.5649958361032414,-36.38299382496986,1458.2449,1522.44,0.0,86.06512695312495
434.0,1517.39,1524.56,1526.46,1509.53,29977500.0,ok,55.237964021702,42.19165927240474,0.1078034245120049,0.2471659803023024,0.3184373221624353,16.416325812125024,-4.060333784949144,27.13813802138974,1500.284,1417.039754697387,1583.5282453026132,11.097131650089326,1565.2419999999995,1498.592,4.350757906596744,-57.80834072759526,1460.0883,1521.16,-57.3017431640626,0.0
