,adjclose,open,high,low,volume,other,RSI,stoch,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,macd,macddiff,volatility_atr,volatility_bbm,volatility_bbl,volatility_bbh,volatility_bbw,volatility_kch,volatility_kcl,volatility_kcw,WilliamR,adjclose_3,true_adjclose_3,buy_profit,sell_profit
202.0,1487.37,1484.07,1499.33,1467.07,42609200.0,ok,43.13039547371789,33.34832977167904,0.6176830224394332,0.5443472583849275,0.427113959657674,-11.746681017269792,2.965895733109811,18.783952153047775,1496.883,1448.3121733238977,1545.4538266761026,6.489595603143675,1493.9996666666666,1463.4856666666665,2.063509810586841,-66.65167022832095,1448.1798,1514.15,-39.19019042968739,0.0
210.0,1529.52,1530.21,1542.05,1525.41,44878200.0,ok,55.565844012706805,84.40108146232515,0.97580966621284,0.925786582459789,0.8090145995965541,6.320644815590867,7.516412011598062,22.079664504395943,1495.7245,1451.9022059135425,1539.5467940864578,5.859674570612136,1530.621,1481.267,3.277279898854128,-15.598918537674846,1476.1946,1552.91,-53.32541992187498,0.0
215.0,1538.93,1552.91,1552.78,1536.29,49021900.0,ok,56.07097307834654,79.33318613380438,0.7118626432346953,0.870845278015458,0.945912113873117,12.089260438564908,4.645116231359841,19.478827893200773,1506.8975,1447.7693744166536,1566.0256255833465,7.8476639032643485,1548.3316666666667,1510.6756666666668,2.461975137468339,-20.66681386619562,1505.8646,1538.98,-33.065375976562564,0.0
217.0,1548.44,1549.48,1555.2,1539.02,62434100.0,ok,58.60567117217012,87.88476716653507,0.8324762813412007,0.8050996833048076,0.8345923159272998,12.07392785095658,2.9235042216507576,18.753050593492624,1514.496,1455.3909215718313,1573.6010784281689,7.805247214673234,1556.9323333333334,1522.5483333333334,2.233103806897311,-12.115232833464928,1522.9916,1504.56,0.0,25.448422851562555
218.0,1538.98,1548.44,1547.83,1536.15,38304300.0,ok,54.8178940391935,75.44067350697175,0.6000064865629029,0.7678142977475435,0.800248655837995,10.553768414851676,1.122675828436682,18.10674553414336,1517.9685000000002,1461.7485543312257,1574.1884456687749,7.407261174230519,1557.7066666666667,1526.7046666666668,2.010237717969736,-24.55932649302825,1528.0796,1507.6399999999999,0.0,10.900410156250018
228.0,1472.9,1463.3,1472.9,1460.48,19370400.0,ok,38.73074842957732,13.112331081081154,0.1906862948726244,0.0933838350973104,0.0798024468727613,-14.551142075292091,-6.306081701365377,16.031172074864788,1514.3835,1452.2935425914145,1576.4734574085855,8.200030891591943,1505.149666666667,1473.6376666666667,2.115760306039539,-86.88766891891886,1461.3633,1484.04,-11.536718750000091,0.0
230.0,1484.04,1472.9,1486.13,1474.3,21392100.0,ok,43.35664093611213,24.873310810810747,0.3812626300185521,0.3158473777464697,0.201454533697663,-11.07162358593314,-1.551819676334819,15.358949380640496,1509.801,1446.2121767996923,1573.389823200307,8.42347080182188,1495.2516666666668,1467.9696666666666,1.841374432149527,-75.12668918918925,1458.8285,1478.5500000000002,0.0,25.211508789062464
231.0,1484.04,1472.9,1486.13,1474.3,21392100.0,ok,43.35664093611213,26.971951917572948,0.4505005221785739,0.4024521201817863,0.3044772953924883,-9.686975191561489,-0.1337370255705341,15.00605444257646,1507.1115000000002,1443.9434253815668,1570.2795746184336,8.38266772145702,1492.839666666667,1465.2136666666663,1.8678500274955887,-73.02804808242705,1459.5413,1480.0400000000002,0.0,24.498740234374964
242.0,1435.79,1433.98,1437.59,1430.55,18802800.0,ok,28.443106534249992,9.001889709671888,0.0824974515614185,0.0274991505204729,0.0091663835068244,-14.654260942199244,-3.052806321406773,11.473670263450948,1467.324,1433.9044653533292,1500.743534646671,4.55516772664672,1468.6806666666666,1449.2766666666666,1.3299714686255406,-90.99811029032811,1413.4033,1450.0,-22.386679687499964,0.0
245.0,1450.0,1450.0,1450.0,1450.0,2685660.0,ok,40.797420513054185,41.04942965779469,0.8728068656211417,0.5212261032456554,0.2688382952195143,-11.59684145363144,0.842147234007145,11.731685622055744,1461.8675,1424.6332244598473,1499.1017755401529,5.094069816881871,1458.586,1436.456,1.5288206526882775,-58.95057034220531,1416.0411,1438.59,0.0,33.9588623046875
247.0,1426.51,1444.48,1444.48,1422.72,12817100.0,ok,32.630897548222805,6.593597773138417,0.4119211554946737,0.7090259670132663,0.6774204889375239,-11.22855841632395,0.6080276307339254,12.586865353865166,1458.9125,1418.478262094482,1499.3467379055178,5.543065523877255,1453.3886666666667,1429.1806666666666,1.6796126788739916,-93.4064022268616,1416.3851,1423.95,0.0,10.124868164062491
249.0,1438.59,1439.13,1439.76,1432.09,11579800.0,ok,39.411242139000045,29.17279411764693,0.906445459311387,0.7416040247058159,0.7236229410985878,-9.452330496269497,1.6662179815600648,12.382560936630808,1454.9245,1415.2873414363487,1494.561658563651,5.448689408096593,1449.904,1426.702,1.613151053707042,-70.82720588235307,1419.217,1407.47,0.0,19.372958984374918
251.0,1414.96,1425.86,1425.86,1414.87,16960000.0,ok,31.911704601629268,0.172811059908113,0.4002943009768878,0.6278484876317868,0.7220060175825188,-11.5296039992013,-0.4695088470595507,12.64357435867095,1448.466,1408.761004143055,1488.1709958569452,5.482351102054872,1447.2616666666668,1423.1556666666668,1.6796163902763497,-99.82718894009189,1400.5491,1399.37,0.0,14.410927734375036
257.0,1351.69,1369.51,1369.51,1354.67,39208500.0,ok,18.33473426319429,-3.000704863558574,0.0,7.401486830834377e-17,0.0425574291921919,-22.33890915912889,-6.288841013334469,13.045845170746473,1421.8885,1368.3338795550749,1475.4431204449252,7.532886080016141,1419.037,1393.293,1.8307951058375025,-103.00070486355855,1317.6703,1310.57,0.0,34.019711914062555
262.0,1273.78,1281.93,1302.32,1273.72,27030500.0,ok,10.45450714063162,0.0360598593665157,0.0,7.401486830834377e-17,1.8503717077085943e-16,-39.14272690788334,-11.629041113370144,17.513189814874064,1389.05,1281.506735775782,1496.5932642242178,15.484433853960311,1369.5976666666666,1334.1376666666667,2.623037807201529,-99.96394014063348,1250.6888,1252.78,0.0,23.091157226562473
266.0,1257.75,1252.25,1253.49,1246.42,26120700.0,ok,15.391915312219652,7.933321165662817,0.2812846822382205,0.159765895061949,0.1250619764986373,-41.98969905957233,-5.935159396745121,17.161911837538845,1352.8005,1221.6490244497804,1483.9519755502197,19.389625528704286,1318.754,1279.418,3.0279750532297163,-92.06667883433718,1221.4486,1257.12,0.0,36.3013916015625
271.0,1306.24,1269.0,1306.24,1269.0,76609200.0,ok,42.36389159278584,52.22373111526057,1.0,0.9345619742126904,0.8756444555423785,-23.66396383015945,8.970890995518978,19.10230482094831,1314.3449999999998,1205.4669797204235,1423.223020279576,16.56764704542206,1288.900666666667,1249.0246666666667,3.1424092329482747,-47.77626888473943,1238.4452,1321.65,-67.79480957031251,0.0
272.0,1346.46,1309.41,1346.46,1306.89,72448304.0,ok,53.30852578857272,96.37241901875362,1.0,1.0,0.9365822466199768,-13.645048048534136,15.191845421715437,21.21407433885348,1311.2945,1209.8596804408376,1412.7293195591624,15.47094410281785,1294.9973333333332,1252.9273333333335,3.3022954367829067,-3.627580981246382,1250.9069,1322.77,0.0,95.55313964843754
284.0,1394.49,1389.16,1395.29,1387.08,44582000.0,ok,58.18585437503037,69.18623883559374,0.7133518026841051,0.7774005669909542,0.8512980207308068,19.828599854348116,4.815803260500822,25.26117581381485,1337.483,1222.2793095903612,1452.686690409639,17.226939020479325,1416.389,1356.089,4.349899259795746,-30.81376116440625,1327.1173,1384.4,0.0,67.37269042968751
294.0,1438.19,1453.87,1463.57,1436.38,59672500.0,ok,63.16256449555998,72.15273206056625,0.6965409632023152,0.7168396646800884,0.5356386348199821,17.66272744699245,3.853314379074016,22.1381019632198,1394.0115,1342.0069235571518,1446.0160764428483,7.461140233469846,1416.099333333333,1384.6873333333335,2.243084085899646,-27.847267939433745,1345.9545,1415.92,0.0,92.23553222656255
298.0,1430.08,1416.55,1430.08,1415.97,31089400.0,ok,58.41858975527196,63.25433399166112,0.401063359450182,0.4029061912548475,0.5441081871997627,15.286292563762116,-0.4891197844179871,19.675304698068487,1407.687,1362.507547546477,1452.866452453523,6.418962802600692,1434.785,1403.087,2.233927393483558,-36.74566600833888,1376.7953,1425.81,0.0,53.28471191406243
303.0,1439.6,1448.29,1448.29,1431.37,53333900.0,ok,58.17132289238978,69.6850891615024,0.308347514893929,0.2952604930179049,0.3416417958209812,12.599162139639477,-1.769218683936705,17.894445671162487,1416.5234999999998,1365.677270926447,1467.369729073553,7.179016666303507,1452.165,1421.049,2.1659368219700994,-30.314910838497592,1433.5295,1442.61,-6.070458984374909,0.0
312.0,1420.24,1409.11,1420.24,1407.11,18829800.0,ok,50.39798545345132,28.55589386689888,0.2537988150370394,0.0939305500969235,0.0567836695726681,-0.0896709209887376,-5.786847215989026,14.538058399035728,1434.743,1412.0074876019826,1457.4785123980173,3.169280128638699,1445.2220000000002,1420.312,1.7385939235060766,-71.44410613310112,1448.7769,1388.72,0.0,-28.53685546874999
317.0,1380.32,1388.13,1388.13,1376.63,16540000.0,ok,38.16210409400833,4.82605283808506,0.0,1.480297366166875e-16,0.0176349715036902,-10.369296608170544,-7.6054366624875325,13.92513020404662,1423.9345,1383.9395980873774,1463.9294019126228,5.617519894717447,1423.111666666667,1397.8496666666665,1.7910206496981529,-95.17394716191494,1403.5184,1399.69,23.198432617187564,0.0
318.0,1420.03,1381.05,1420.03,1379.61,26512400.0,ok,52.55736326811091,56.76170546691077,0.6754711744828812,0.2251570581609605,0.0750523527203204,-7.092831549124867,-3.463177282753484,16.574617183641966,1423.432,1383.5060968292476,1463.3579031707525,5.609808290210204,1423.5503333333334,1392.0343333333333,2.238682457190069,-43.23829453308923,1411.3516,1378.97,0.0,8.678437499999973
322.0,1389.48,1378.78,1389.52,1369.41,19575600.0,ok,44.59947778416424,29.742145820983893,0.4471870643174598,0.3640469346178129,0.4210633206569248,-8.44193864676231,-2.4167998600125085,16.93270833418748,1414.182,1371.2629983340687,1457.101001665931,6.069798889525014,1414.9126666666666,1379.7926666666667,2.51332400458199,-70.2578541790161,1403.5427,1365.23,0.0,-14.062724609374982
328.0,1412.12,1390.38,1412.12,1389.16,32972400.0,ok,54.351734191535535,79.86156888595903,1.0,0.6093744088267954,0.3352662004531572,-5.162687237941327,3.288198921078756,16.770993619828907,1396.629,1358.8541343351158,1434.403865664884,5.40943452626061,1403.0283333333332,1369.6923333333334,2.404569663346286,-20.13843111404097,1378.9799,1434.7,-33.14014160156239,0.0
330.0,1424.77,1410.55,1424.77,1408.44,27415600.0,ok,57.80119296530751,100.0,1.0,0.9891244409911464,0.8248928728772108,1.5425793901260931,6.988979163176862,16.096804832061405,1395.8845,1359.863581369293,1431.9054186307071,5.1610170656250185,1404.41,1371.722,2.3549312496667936,-0.0,1403.1418,1415.2,0.0,21.628154296874982
343.0,1376.92,1385.46,1385.71,1375.95,18518200.0,ok,42.0693055014802,6.587192419379747,0.0487039480081796,0.1367122194948824,0.1276995221332806,-6.204120958377644,-2.432321551422527,12.630270846959942,1394.7565,1355.8549836927914,1433.6580163072083,5.578252018500515,1400.554,1378.33,1.599491018696726,-93.41280758062024,1370.6351,1381.1,-6.284868164062573,0.0
353.0,1437.6,1393.62,1437.6,1392.51,48241500.0,ok,64.85784314145711,100.0,1.0,0.7841450172276394,0.7360553601418521,5.691800319891854,6.524629275406077,17.612101285219516,1390.2095000000002,1358.754076636135,1421.664923363865,4.525278148921416,1407.0383333333334,1371.5263333333332,2.556139896690078,-0.0,1375.8235,1471.38,-61.77651367187491,0.0
354.0,1473.41,1437.51,1474.01,1437.51,94149000.0,ok,71.88225534850567,99.44045509652156,1.0,0.8921938929648082,0.7781487960912701,13.132119363959871,11.171958655579276,19.500891156697566,1393.147,1346.0319569245655,1440.262043075434,6.763829384183319,1418.0383333333334,1376.9043333333334,2.943459305307158,-0.5595449034784192,1390.0845,1498.29,-83.32552734375008,0.0
355.0,1459.39,1475.24,1483.5,1454.48,56481500.0,ok,66.29509246381224,79.3437285812201,0.8229554655025048,0.9409851551675018,0.8724413551199834,16.3940160027239,11.547084235474644,20.45280204102781,1395.9175,1340.7515609161774,1451.083439083823,7.903896768085886,1428.2636666666667,1383.0236666666667,3.218454368828896,-20.65627141877989,1399.9403,1477.3100000000002,-59.4496923828126,0.0
362.0,1579.83,1488.06,1579.83,1488.06,185424000.0,ok,78.4827696341391,100.0,1.0,0.8545691628956685,0.7859063300607133,32.98305395737293,11.625358855208743,28.04354403853728,1434.701,1323.4922683464088,1545.9097316535913,15.502704975265406,1511.593,1444.525,4.5375725867505965,-0.0,1478.0764,1549.29,0.0,101.75358398437493
364.0,1556.2,1581.29,1585.15,1556.2,66408100.0,ok,71.09104854667733,82.25073148773349,0.7258449931183893,0.887177799857764,0.8859732957670544,38.92178228633088,11.350805690428466,28.953770671215203,1453.318,1324.536424671847,1582.099575328153,17.722422116584664,1535.8183333333334,1471.8483333333334,4.253795855037129,-17.749268512266507,1499.3035,1533.59,0.0,56.896533203125045
366.0,1523.42,1549.92,1553.01,1523.42,50660900.0,ok,61.72045234560519,64.4495864513588,0.0,0.4581020152347916,0.7050926552707718,32.99562506576217,2.7242952524336665,27.605854243684306,1468.724,1340.4975596064487,1596.9504403935512,17.46093076623671,1548.9223333333334,1488.3963333333334,3.985488955390044,-35.550413548641195,1509.1509,1532.7600000000002,-14.269121093750073,0.0
368.0,1537.72,1533.98,1546.22,1531.19,44326100.0,ok,64.03204618204592,59.72598928993671,0.1379041928780306,0.0785481515215993,0.2617946460602141,27.782211092362104,-1.9608529943905069,25.26864193738427,1485.104,1369.307281151834,1600.900718848166,15.594425555134986,1555.2313333333334,1499.9053333333334,3.621834702430117,-40.27401071006329,1509.1794,1522.98,0.0,28.540556640625027
370.0,1524.58,1532.14,1533.67,1522.71,29251700.0,ok,60.06928908708099,45.44267833832437,0.0,0.0623792047447631,0.0786288827466828,21.47663434265496,-5.847179411533801,22.69129996928126,1497.9375,1394.889790491242,1600.985209508758,13.758612693621444,1566.349,1511.923,3.53613975633082,-54.55732166167563,1508.0354,1531.0199999999998,-16.544599609374927,0.0
372.0,1521.52,1523.1,1524.95,1513.71,30473900.0,ok,59.092131253026736,43.09298932657597,0.0,1.480297366166875e-16,0.02626344839895,15.595116621349462,-7.949264210215137,20.36975297511781,1510.648,1433.299851321434,1587.9961486785658,10.240393351537334,1558.1163333333332,1521.3463333333334,2.388078959229668,-56.90701067342403,1506.3927,1525.92,-15.127299804687482,0.0
375.0,1525.92,1531.78,1533.04,1516.98,40133300.0,ok,59.28752974878789,35.19568652970165,0.0100769501199859,0.0790947327396809,0.0641454286535813,11.417265810207937,-6.862329035465663,19.554609918860866,1521.5325,1459.4635760927683,1583.6014239072315,8.158737839281342,1545.196,1513.83,2.050718104390089,-64.80431347029834,1504.096,1497.5499999999997,0.0,21.824052734375073
382.0,1502.11,1501.93,1510.54,1497.95,30906300.0,ok,50.57537975090548,15.132075471698078,0.1025081660592097,0.1262030251882372,0.132325109479204,-1.773273854845911,-6.1411204629946265,16.789973416900413,1524.7289999999998,1485.696795911558,1563.7612040884417,5.119887414542763,1528.2330000000002,1498.013,1.9971938831146083,-84.86792452830193,1455.1792,1507.1000000000001,-46.9308007812499,0.0
384.0,1508.88,1501.59,1512.9,1501.44,45379400.0,ok,53.4454319103407,27.90566037735885,0.3501273967437693,0.1805193865282,0.1314012261185241,-1.7067808579408847,-3.799836044024654,15.432678467689328,1518.724,1489.5637349805993,1547.8842650194006,3.840100639668648,1520.9203333333337,1494.1223333333332,1.7776199518680265,-72.09433962264114,1457.2415,1476.5,0.0,51.63854492187511
387.0,1476.5,1488.89,1490.01,1471.87,29158900.0,ok,40.22140950379208,6.155277851635346,0.0,0.0930129845972568,0.1806993612938302,-5.865696173770175,-5.046488752051116,17.91938260294554,1512.04,1480.4771465168055,1543.6028534831944,4.174870173169285,1517.7813333333336,1485.4993333333332,2.149782426817277,-93.84472214836464,1455.9655,1447.56,0.0,20.5345458984375
390.0,1447.56,1458.63,1462.05,1447.2,29474100.0,ok,31.689509611824437,0.3849443969203379,0.0,1.480297366166875e-16,3.4231876592608995e-16,-13.96538609080153,-7.81028528765308,17.097569917547307,1500.8224999999998,1455.0352848084049,1546.609715191595,6.101616305938231,1505.196,1472.6339999999998,2.186961646568162,-99.61505560307964,1441.9404,1440.72,0.0,5.619570312499945
391.0,1451.14,1443.61,1451.14,1442.78,26133600.0,ok,33.707123486659725,8.535838268327673,0.0927386045579364,0.0309128681859789,0.0103042893953266,-15.06970483715122,-7.131683227202217,16.22381292579259,1497.2305,1447.8307184316434,1546.6302815683568,6.59882116592692,1499.605,1467.431,2.1687637089674663,-91.46416173167232,1437.0192,1411.23,0.0,14.1208349609376
394.0,1411.23,1444.25,1445.07,1410.11,58654700.0,ok,24.10398699197636,0.8575147385346582,0.0,1.480297366166875e-16,0.0206085787906528,-20.453416145007168,-7.480832453427485,17.9658296229028,1482.822,1421.7706709071697,1543.8733290928308,8.23447845969788,1482.581,1443.491,2.671841294404233,-99.14248526146534,1414.0215,1411.24,2.791484374999982,0.0
413.0,1424.26,1430.43,1430.43,1421.06,47127300.0,ok,43.69381445845738,41.87906976744184,0.5563287654788421,0.6353192518908405,0.6760494759720186,-2.94593596517916,2.676966168063366,12.634435479625768,1422.64,1400.3943918941234,1444.8856081058768,3.1273699749587704,1439.2546666666667,1413.8666666666668,1.7796649377220026,-58.12093023255816,1408.9951,1434.32,-15.264882812499991,0.0
414.0,1424.11,1423.6,1427.82,1421.38,21853400.0,ok,43.63311777829275,41.59999999999982,0.5531432308292696,0.6073563479933325,0.642134833402885,-3.0355412520373197,2.069888704964166,12.014991931663172,1423.284,1401.659876988875,1444.9081230111249,3.038623775876742,1439.2806666666668,1415.9266666666667,1.6358882051998125,-58.40000000000018,1409.0519,1460.3,-15.0581201171874,0.0
417.0,1460.3,1435.87,1460.3,1433.76,32715000.0,ok,59.92560702028187,100.0,1.0,0.8408010223300396,0.7103360086521691,2.1880698330476207,4.917488788931686,14.433149118182438,1427.847,1403.521558092394,1452.172441907606,3.4072897036735856,1445.6353333333334,1421.4673333333335,1.6858831238225556,-0.0,1427.2899,1467.85,-33.010083007812455,0.0
419.0,1460.38,1462.35,1464.06,1454.68,29844800.0,ok,59.93231923865618,84.00061359104184,0.9969280743193396,0.9989760247731132,0.9284590546164088,6.2655260541330335,6.011468801993184,13.72415078572775,1432.1505,1402.553870816926,1461.747129183074,4.133173040553197,1449.2806666666663,1425.9626666666668,1.621984458127005,-15.999386408958165,1441.7745,1510.83,-18.60546386718761,0.0
420.0,1467.85,1460.85,1469.39,1458.41,29894800.0,ok,62.78064171285424,94.21196714900265,1.0,0.9989760247731132,0.9811840554307668,8.041394527534294,6.229869820315555,13.449735707154977,1434.1805,1400.870370324473,1467.4906296755269,4.645179553832579,1453.0103333333332,1429.5183333333334,1.6299577708738415,-5.788032850997348,1450.4448,1491.15,-17.40517578124991,0.0
424.0,1463.45,1490.18,1490.18,1460.33,60275700.0,ok,52.9260219608646,46.90715945557159,0.3023182830182029,0.6555613887962183,0.8478944499732343,13.474830554750724,4.012212423743495,17.62104759746439,1447.802,1393.4109416907463,1502.1930583092535,7.513604527311552,1485.7273333333333,1447.8473333333334,2.5825148021912665,-53.09284054442841,1473.8857,1554.01,10.435742187499955,0.0
428.0,1569.65,1555.44,1591.48,1534.79,212731008.0,ok,73.96191089921172,86.97416313622536,0.985468106190488,0.8428999958889897,0.6689092388945189,26.78133820338894,10.887963317715707,25.09582732869638,1467.4895,1383.6098582566012,1551.3691417433986,11.431719510551686,1523.2736666666665,1469.1496666666667,3.6174026179450856,-13.025836863774652,1514.3258,1521.76,0.0,55.32419433593759
431.0,1521.76,1543.53,1546.57,1513.72,54179400.0,ok,58.31218318552999,47.61161189580523,0.2511510278865239,0.5928595144920102,0.7979906728999989,24.445458516188864,3.010449386858209,27.78490812261965,1484.9074999999998,1391.4431331268372,1578.3718668731624,12.588577655263054,1553.6633333333334,1488.3293333333334,4.295473865924292,-52.38838810419477,1534.0299,1517.39,0.0,-12.269907226562509
432.0,1544.31,1522.18,1547.51,1509.27,57002800.0,ok,62.49124022074642,63.61700617503015,0.4460160581393494,0.4131974714248136,0.6145629532811631,23.523659875501608,1.6709205969367602,28.83041731035769,1490.6335,1397.345863032387,1583.9211369676136,12.516508849105229,1558.5939999999998,1489.032,4.5649958361032414,-36.38299382496986,1539.6226,1522.4400000000003,0.0,4.687441406249945
440.0,1530.08,1509.05,1539.57,1505.07,40240500.0,ok,57.67556568038184,30.93957608351781,0.2625237729653875,0.0875079243217959,0.0767614781678512,6.32259968019207,-5.234485528453117,21.56388493822537,1520.698,1468.4986924949983,1572.8973075050012,6.865177373153822,1542.2983333333332,1503.128333333333,2.5723817571265224,-69.0604239164822,1539.8715,1516.89,0.0,-9.791459960937573
442.0,1515.72,1517.64,1517.66,1508.27,31491200.0,ok,53.04314239741547,11.767955801105073,0.0531454366108766,0.1289121296964363,0.10920567939257,3.954590615351208,-5.045362689470293,19.80164679996256,1521.998,1471.1767620772407,1572.8192379227594,6.678226636665665,1534.9526666666666,1505.1166666666666,1.962849970088402,-88.23204419889493,1526.5271,1511.88,0.0,-10.807099609374973
454.0,1498.09,1505.59,1505.7,1493.24,29364100.0,ok,47.38070264584788,54.76600631639384,0.5473878042289823,0.6014969958508071,0.5493800134582228,-3.552787670921816,-1.6591333180182517,18.9118354804798,1511.446,1487.696729358535,1535.1952706414652,3.1425893669327314,1523.1526666666668,1485.6846666666668,2.4905301183890347,-45.233993683606165,1510.352,1474.4,0.0,-12.262050781250082
464.0,1457.12,1487.44,1489.6,1453.1,26181600.0,ok,41.95238178299896,32.52910815028199,0.5220264891385852,0.7993204631974252,0.7227777989103287,-8.451700592509724,0.6093549287149109,22.419288607482525,1487.3835,1441.393516188292,1533.3734838117082,6.1840115628159165,1494.3583333333331,1449.956333333333,3.016117842476985,-67.47089184971802,1490.6045,1453.85,0.0,-33.48449218750011
465.0,1460.91,1457.12,1465.21,1451.65,15317000.0,ok,43.11931513711768,37.07838194694529,0.5767765291252676,0.6582459729058479,0.7626873509818896,-8.84071819975884,0.1762698571726364,21.533359746734263,1484.835,1438.9083983403832,1530.7616016596169,6.186088240055875,1491.155,1447.339,2.9822078928866307,-62.92161805305471,1488.705,1449.12,0.0,-27.794956054687418
