,adjclose,open,high,low,volume,rsi,stoch,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,macd,macddiff,volatility_atr,volatility_bbm,volatility_bbl,volatility_bbh,volatility_bbw,volatility_kch,volatility_kcl,volatility_kcw,williamr,ichibaseline,ichiconversionline,ichilinea,ichilineb,ema200,ichiconversionline_3,true_ichiconversionline_3,buy_profit,sell_profit
2590.0,723,715,723,715,4048,46.788191004936245,28.94736842105263,0.2384678210038933,0.1372860877337222,0.0827566467970433,-1.587593440793853,-1.2854701459793338,12.596895685530482,726.55,714.2134688817705,738.8865311182294,3.395920753762153,737.8,714.4,3.2226965982646987,-71.05263157894737,729.0,731.0,737.5,730.0,781.7274625439879,737.399,719.9999999999999,0.0,-6.39898681640625
2591.0,715,720,721,715,24208,41.04187234746909,7.894736842105263,0.0,0.1183022561979962,0.1044617193324921,-2.40352489183897,-1.6811212776195603,12.137206116977437,725.8,712.5999999988237,739.0000000011762,3.637365665796708,734.9666666666667,713.3666666666666,2.982738780207153,-92.10526315789474,730.5,723.0,737.5,726.75,781.063507692804,734.9956,719.5,0.0,-11.99560546875
2592.0,716,715,720,710,15286,42.00076591752949,15.0,0.056732064998397,0.0983999620007632,0.117996101977494,-2.7971682433803835,-1.6598117033287794,11.923485505279691,725.55,711.8171925655728,739.2828074344271,3.78548892134992,731.3666666666667,712.1666666666667,2.660139472590394,-85.0,730.0,722.0,737.5,726.0,780.4161096063085,732.644,718.0,0.0,-10.64398193359375
2593.0,723,720,723,717,8859,48.33515294276984,32.5,0.43150030587658,0.1627441236249921,0.1264821139412506,-2.222473073004608,-0.8680932263624026,11.431136954751722,725.65,712.0224543651083,739.2775456348917,3.755955525361181,730.5,711.5,2.635228848821081,-67.5,730.0,720.0,737.5,725.0,779.8448050331114,731.025,718.0,0.0,-11.0250244140625
2594.0,720,723,726,720,7370,46.01564558813244,25.0,0.2942687651548508,0.2608337120099424,0.1739925992118993,-2.103610410201441,-0.5993844508473885,10.88802325927655,725.55,711.7880960608258,739.3119039391742,3.793509458803447,728.8333333333333,712.2333333333333,2.30384900074018,-75.0,730.0,719.5,737.5,724.75,779.2493343362645,729.66864,718.0,0.0,-10.16864013671875
2595.0,720,720,724,720,6569,46.01564558813244,25.0,0.2942687651548508,0.3400126120620936,0.2545301492323428,-1.9694927566534943,-0.3722134378395536,10.199220933348894,725.3,711.3271692191216,739.2728307808783,3.852979672102117,727.9333333333334,712.3333333333333,2.1662655063877247,-75.0,730.0,718.0,729.5,724.0,778.6597887209783,728.4891,718.0,0.0,0.0
2596.0,715,720,720,710,685,42.10964459702148,20.83333333333333,0.1126855158898314,0.2337410153998441,0.2781957798239601,-2.383695545394289,-0.6291329812642785,10.179298840014004,724.9,710.2453079175621,739.5546920824379,4.043231364998736,727.4,710.6,2.336578581362998,-79.16666666666667,730.0,718.0,729.5,724.0,778.0263579874363,727.5808,718.5,9.580810546875,0.0
2597.0,720,712,720,710,4008,46.95837803328824,41.66666666666666,0.6243882960538955,0.343780859032859,0.3058448288315989,-2.055645731551067,-0.2408665339368449,10.161368956012604,724.8,710.0405962169514,739.5594037830485,4.072683163092877,727.0333333333333,710.4333333333334,2.3096187737686544,-58.333333333333336,730.0,718.0,729.5,724.0,777.448981291044,727.45306,718.5,9.45306396484375,0.0
2598.0,719,715,720,715,7432,46.12625984764136,45.0,0.6971331259965892,0.4780689793134384,0.3518636179153806,-1.8892002866335813,-0.0595368712154873,9.645232060411344,724.05,709.7185660162327,738.3814339837672,3.958686274088056,726.5333333333333,710.7333333333333,2.198617746648725,-55.0,730.0,718.0,728.5,724.0,776.8673993876505,727.7194,718.5,9.71942138671875,0.0
2599.0,727,714,727,714,4504,53.26168204089863,89.47368421052632,1.0,0.773840474016828,0.5318967707877086,-0.8385910830700141,0.7928578658784642,9.98070885437021,723.9,709.7592786594502,738.0407213405498,3.906816228912783,726.7333333333333,711.1333333333333,2.1698813056379853,-10.526315789473683,730.0,718.5,728.5,724.25,776.3712063589178,728.8317,717.0,0.0,-10.33172607421875
2600.0,719,723,723,719,7054,46.61301712758949,52.94117647058823,0.4559109282295902,0.7176813514087262,0.656530268246331,-0.9804269155922612,0.5208176266849738,9.782637968933187,723.2,709.5530223114753,736.8469776885248,3.774053564304416,726.3333333333333,711.5333333333334,2.058605341246269,-47.05882352941177,730.0,718.5,728.5,724.25,775.8003485842022,729.5933,715.5,0.0,-11.09332275390625
2601.0,715,718,718,711,7849,43.67719971429111,29.41176470588235,0.2156602625521257,0.5571903969272384,0.6829040741175976,-1.4987226290496665,0.0020175305820548,9.60437417203987,721.95,710.2457272745758,733.6542727254243,3.24240535367388,726.2,711.2,2.0871017114234034,-70.58823529411765,730.0,718.5,728.5,724.25,775.1953699913246,730.09485,713.5,0.0,-11.5948486328125
2602.0,708,710,714,707,4469,39.04287605260296,5.0,0.0,0.2238570635939051,0.4995762706432899,-2.5978228104758045,-0.8776661206752663,9.443936754835883,720.35,710.3245324283037,730.3754675716964,2.7834990134507858,725.3333333333333,710.9333333333333,2.005198663200888,-95.0,728.5,717.0,728.5,722.75,774.5267593446448,730.0072,712.0000000000001,0.0,-13.0072021484375
2603.0,707,710,712,704,3398,38.41578879857283,13.043478260869565,0.0,0.0718867541840416,0.2843114049017284,-3.404661878857496,-1.3476041512455663,9.299543079352295,719.35,708.2454964077115,730.4545035922886,3.087371541610774,724.2,709.4,2.064732142857153,-86.95652173913044,727.0,715.5,727.0,721.25,773.8548512914642,729.6597,709.5,0.0,-14.15972900390625
2604.0,706,706,708,700,5400,37.7626088488295,22.22222222222222,0.0,0.0,0.098581272592649,-3.989521929124749,-1.5459713612102552,9.169588771417065,718.15,706.725902660115,729.5740973398849,3.1815351500062525,722.6666666666667,707.4666666666666,2.1256759276524555,-77.77777777777777,725.0,713.5,725.0,719.25,773.179678641798,728.94214,709.5,0.0,-15.442138671875
2605.0,702,697,705,697,3806,35.18550702522502,16.666666666666668,0.0,0.0,0.0239622513946806,-4.739807348343561,-1.8370054243432543,9.15262989427536,717.0,704.0385186019813,729.9614813980187,3.615475982710932,721.0666666666667,705.0666666666666,2.243829468960375,-83.33333333333333,723.5,712.0,723.5,717.75,772.4714231329243,727.9324,707.5,0.0,-15.932373046875
2606.0,697,699,701,692,1274,32.225055473619705,14.285714285714286,0.0,0.0,7.401486830834377e-17,-5.697046469078941,-2.235395636062908,9.237366904847825,715.6,700.5215385389887,730.6784614610114,4.214215053384944,719.1333333333333,703.3333333333333,2.2214931808595493,-85.71428571428571,721.0,709.5,721.0,715.25,771.7204636987659,726.36414,704.0000000000001,0.0,-16.8641357421875
2607.0,703,700,703,695,1478,38.87169916390122,31.428571428571427,0.3159557768934268,0.1053185922978087,0.0351061974326029,-5.551506936029796,-1.6718848824110095,9.11363021436304,714.8,698.8550948566253,730.7449051433746,4.461361260037668,717.3,701.9,2.170236753100335,-68.57142857142857,721.0,709.5,721.0,715.25,771.0366779903205,725.09357,697.0,0.0,-15.59356689453125
2608.0,700,710,708,697,220,36.9219764300188,22.857142857142858,0.2232734864298464,0.1797430877744242,0.0950205600240777,-5.647146099945758,-1.4140192370615772,9.302267192926736,713.8,696.8105915338045,730.7894084661954,4.760271355056155,716.2666666666667,699.6666666666666,2.344743161165783,-77.14285714285714,713.0,707.5,721.0,710.25,770.3298453735015,723.7206,696.0,0.0,-16.2205810546875
2609.0,691,697,700,690,1321,31.773177647890392,2.702702702702702,0.0,0.1797430877744242,0.1549349226155524,-6.573831297222341,-1.8725635474705289,9.372040473634062,712.3,692.9805797180336,731.6194202819663,5.424517838541727,713.0666666666666,697.0666666666667,2.269288956127064,-97.29729729729728,712.0,704.0,720.0,708.0,769.5404936782428,721.7454,694.0,0.0,-17.74542236328125
2610.0,680,690,700,680,3167,26.8456433652422,0.0,0.0,0.0744244954766152,0.1446368903418212,-8.274407944790823,-2.858512156031209,10.434836426270657,710.15,686.9011290589997,733.3988709410003,6.547594435260239,711.3,692.0999999999999,2.73621205643438,-100.0,705.0,697.0,715.0,701.0,768.6495434923896,718.89557,694.0,0.0,-21.89556884765625
2611.0,691,690,699,680,4371,37.31494470196056,23.404255319148938,0.3963236678013457,0.132107889267115,0.1287584908393848,-8.023586665460584,-2.086152701360776,11.291352783643587,708.95,684.386001953442,733.5139980465581,6.929684193965167,710.0333333333333,688.4333333333333,3.089097583067172,-76.59574468085107,704.5,696.0,715.0,700.25,767.8769112188335,716.95056,692.0,0.0,-20.9505615234375
2612.0,688,700,700,688,2693,35.809752108635976,17.02127659574468,0.3393434138046826,0.2452223605353425,0.1505849150930243,-7.985399443566507,-1.6383723835733583,11.36221750527923,707.55,681.6002408482983,733.4997591517016,7.335102579804012,708.7666666666667,686.1666666666666,3.240298222137262,-82.97872340425532,703.5,694.0,715.0,698.75,767.0821160823277,715.03656,685.0000000000001,0.0,-21.03656005859375
2613.0,683,690,700,682,2073,33.392138268287425,6.976744186046512,0.3311767653988983,0.3556146156683086,0.2443149551569221,-8.31738360019358,-1.5762852321603449,12.025995754751309,705.55,678.5279719482169,732.572028051783,7.659847793007748,707.8333333333333,683.2333333333333,3.5368542125946387,-93.02325581395348,703.5,694.0,715.0,698.75,766.2454781113594,713.0987,685.0000000000001,0.0,-19.09869384765625
2614.0,677,685,688,676,6165,30.71255364981522,2.380952380952381,0.2297416949675914,0.3000872913903905,0.3003080891980139,-9.008202681313604,-1.8136834506242956,12.023396179276176,703.4,674.5389535873803,732.2610464126196,8.206154794603258,705.8,680.4,3.664694849228102,-97.61904761904762,701.5,692.0,713.0,696.75,765.3574634037836,710.8003,672.5,0.0,-18.80029296875
2615.0,663,673,677,662,4618,25.558784998696567,1.9230769230769231,0.0,0.186972820122163,0.2808915757269541,-10.818936794648152,-2.8995340511670733,12.32105656134856,700.55,667.8117960170167,733.2882039829832,9.346428943825062,703.1,676.3,3.885747426417293,-98.07692307692308,694.5,685.0,706.0,689.75,764.3389811808605,707.358,672.5,0.0,-22.35797119140625
2616.0,665,675,675,663,4291,27.432223541414885,6.0,0.1407233998109022,0.1234883649261643,0.203516158812906,-11.581445890419218,-2.929634517550511,12.288950905213705,698.05,662.5846648115169,733.515335188483,10.161259276121507,700.5,673.1,3.989516598718693,-94.0,694.5,685.0,706.0,689.75,763.3505336069217,704.0069,670.0,0.0,-19.00689697265625
2617.0,654,656,665,645,7439,23.87353413408333,14.285714285714286,0.0,0.0469077999369672,0.1191229949950982,-13.044873267978687,-3.514449516087984,13.060055814692332,694.75,655.9434283911668,733.5565716088332,11.171377217368326,697.1333333333333,667.3333333333333,4.36800703571604,-85.71428571428571,686.0,672.5,697.5,679.25,762.2624685959075,699.83246,665.0,0.0,-27.33245849609375
2618.0,652,654,665,651,2238,23.282144047415912,11.11111111111111,0.0,0.0469077999369672,0.0724346549333663,-13.956752114983374,-3.541062690474135,13.1540502332231,691.4,650.0604305775744,732.7395694224256,11.958220833793924,692.8666666666666,662.4666666666667,4.485981308411195,-88.88888888888889,686.0,672.5,697.5,679.25,761.1653296049035,695.5651,665.0,0.0,-23.06512451171875
2619.0,640,665,665,640,3299,20.069709131883897,0.0,0.0,0.0,0.0312718666246448,-15.57590904340691,-4.128175695118134,14.33864520990079,687.05,643.3671658425005,730.7328341574994,12.716056810275653,689.8333333333334,656.4333333333333,4.96186986233536,-100.0,683.5,670.0,695.0,676.75,759.9597044347055,690.7112,659.0,0.0,-20.711181640625
2620.0,640,633,653,630,5038,20.069709131883897,12.82051282051282,0.0,0.0,0.0156359333123224,-16.31073583235616,-3.890401987253906,15.204780688910713,683.1,637.4452083562782,728.7547916437219,13.366942363847716,685.5666666666667,651.5666666666667,5.085506307024978,-87.17948717948718,678.5,665.0,690.0,671.75,758.7660755348577,685.99506,653.5,0.0,-20.99505615234375
2621.0,642,640,645,640,5562,22.146103468109445,15.384615384615383,0.1204039415865351,0.0401346471955114,0.0133782157318372,-16.19380778934942,-3.018779155397734,14.18430262001964,679.45,632.9162488076482,725.9837511923519,13.697476250600282,679.4,648.2,4.700210906899659,-84.61538461538461,678.5,665.0,690.0,671.75,757.6042240369985,681.44135,646.9999999999999,0.0,-16.44134521484375
2622.0,636,642,642,636,2745,20.43135089625112,8.571428571428571,0.0209705319998486,0.0471248245287943,0.0290864905747686,-16.37978820926196,-2.5638076602482176,13.365872358017674,675.85,627.5995077742024,724.1004922257977,14.27846185567734,673.4,643.4,4.556500607533415,-91.42857142857144,678.5,659.0,690.0,668.75,756.3942317580235,676.4581,642.0,0.0,-17.4581298828125
2623.0,639,636,639,630,3169,23.61599743865389,12.857142857142858,0.2056387280045853,0.1156710671969895,0.0676435129737652,-15.770594716627215,-1.5636913340907768,12.929285122215909,672.45,623.8764475251007,721.0235524748994,14.446740270622149,667.2666666666667,639.0666666666666,4.317427915284518,-87.14285714285714,678.5,653.5,690.0,666.0,755.2261299494859,671.59106,641.5,0.0,-18.091064453125
2624.0,621,628,628,619,8225,18.76346694391087,2.469135802469136,0.0,0.0755364200014778,0.0794441039090873,-16.96002650649382,-2.202498499165902,13.636356609994316,668.2,617.2938117707497,719.1061882292504,15.236811801631353,661.2,633.6,4.263206672845231,-97.53086419753086,673.0,647.0,684.5,660.0,753.890546566904,665.69025,638.5,0.0,-18.69024658203125
2625.0,622,621,629,620,13705,19.7500169596142,3.703703703703704,0.0578747807026516,0.0878378362357454,0.0930151078114043,-17.252472521549862,-1.9959556113775552,13.172720948994884,664.2,611.990422334289,716.4095776657111,15.721041151975635,656.2333333333333,629.8333333333333,4.10554144419679,-96.29629629629628,671.0,642.0,684.5,656.5,752.5782028199696,659.946,621.5,0.0,-17.94598388671875
2626.0,625,622,625,618,9402,22.7797533931182,8.536585365853659,0.2745489566448028,0.1108079124491512,0.0913940562287915,-16.69533711167378,-1.1510561612011774,12.555448854095395,660.6,608.0057037309941,713.1942962690059,15.923189908872509,651.2333333333333,625.8333333333333,3.9778659427855647,-91.46341463414636,668.0,641.5,684.0,654.75,751.3087679660397,655.0095,617.5000000000001,0.0,-13.509521484375
2627.0,613,618,620,612,2295,19.593271018194784,1.3157894736842106,0.0694449789098849,0.1339562387524462,0.110867329145781,-17.231259862582306,-1.3495831296877618,12.599903968685856,656.1,603.3860549756325,708.8139450243675,16.068875178895745,646.0666666666667,623.0666666666666,3.624520670273696,-98.6842105263158,663.0,638.5,681.0,650.75,749.9325613196114,649.7984,616.0,0.0,-11.29840087890625
2628.0,600,601,602,590,10563,16.844342996809814,11.494252873563218,0.0,0.1146646451848956,0.1198095987954978,-18.620755594998517,-2.191263089683176,13.63991357181727,651.1,597.037443641351,705.162556358649,16.60652936834556,640.0,617.4,3.594719261969146,-88.50574712643679,651.0,621.5,670.0,636.25,748.4406950378243,643.8195,614.4999999999999,0.0,-22.31951904296875
2629.0,610,600,610,596,12745,25.50274997047397,23.529411764705884,0.8177658349267971,0.2957369379455604,0.1814526072943008,-18.010511765681485,-1.2648154082929182,13.675922214635545,647.05,593.4161487488344,700.6838512511655,16.577961904386225,634.6,614.2,3.267136450992949,-76.47058823529412,649.0,617.5,670.0,633.25,747.0631756842142,638.76935,621.0,21.26934814453125,0.0
2630.0,608,604,614,600,8775,24.94335854571541,24.0,0.9353932627029392,0.5843863658765786,0.3315959830023449,-17.36613302527246,-0.4963493343071121,13.708329993171992,643.45,589.4815833099376,697.4184166900625,16.774704076482223,630.3333333333333,611.7333333333333,2.9950083194675394,-76.0,649.0,616.0,670.0,632.5,745.6794624933266,634.2055,622.5,18.20550537109375,0.0
2631.0,608,614,614,608,3389,24.94335854571541,24.0,0.9353932627029392,0.8961841201108918,0.5921024746443436,-16.491843204118823,0.3023523894772211,12.93749699385479,639.3,587.8914404011134,690.7085595988865,16.08276539930754,627.2,608.4,3.043056005179681,-76.0,649.0,614.5,670.0,631.75,744.3095175928955,630.50574,627.5,16.0057373046875,0.0
2632.0,649,620,652,620,17051,50.66922292899506,78.66666666666667,1.0,0.9569288418019593,0.8124997759298099,-10.924634359762765,4.695648987066626,16.043747294469313,637.35,590.7440990857135,683.9559009142865,14.62490026336754,630.0333333333333,606.0333333333333,3.883285691170919,-21.33333333333333,649.0,621.0,670.0,635.0,743.361164184011,631.3854,627.5,10.3853759765625,0.0
2633.0,651,650,655,649,8373,51.54175096089229,93.84615384615384,1.0,0.9784644209009796,0.9438591276046102,-6.583733569596575,7.229239821786251,15.03937256502238,635.75,593.5321127952581,677.9678872047419,13.281285789930614,631.3,607.9,3.7766300839251095,-6.153846153846154,649.0,622.5,670.0,635.75,742.4421476249662,633.84625,627.5,11.34625244140625,0.0
2634.0,659,664,665,657,6035,54.97246323339424,92.0,1.0,0.9999999999999996,0.9784644209009796,-2.531166762331054,9.02544530324142,14.935435308520145,634.85,595.519223246517,674.1807767534831,12.390573128607722,634.9666666666666,611.7666666666667,3.72172611090315,-8.0,645.0,627.5,662.0,636.25,741.6118774993446,637.96606,630.5,10.466064453125,0.0
2635.0,660,650,664,650,6831,55.3975426361132,93.33333333333331,1.0,0.9999999999999996,0.9928214736336596,0.4442168763297331,9.600663153521763,14.84189177766813,634.7,595.7790544817791,673.620945518221,12.264359703236472,638.9,614.7,3.860880663688567,-6.666666666666667,645.0,627.5,662.0,636.25,740.7998190167641,642.8037,632.5,15.3037109375,0.0
2636.0,659,655,662,654,7178,54.84000518827384,92.0,0.9855384908890682,0.9951794969630224,0.9983931656543408,2.37919280240817,9.22851126368016,14.157702599901317,634.4,596.3347927887903,672.4652072112096,12.000380583609608,642.5666666666667,618.1666666666667,3.8707630479615,-8.0,645.0,627.5,660.0,636.25,739.9858904693336,647.62946,642.0,20.12945556640625,0.0
2637.0,654,657,660,651,5906,52.02087037759559,85.33333333333333,0.9124152524275774,0.9659845811055484,0.9870546926895236,3.1026528796373896,7.961577072727505,13.641932339911184,634.4,596.3347927887903,672.4652072112096,12.000380583609608,646.6666666666667,622.0666666666667,3.877883453313019,-14.666666666666666,645.0,630.5,659.5,637.75,739.1303094696387,651.6583,652.0,21.1583251953125,0.0
2638.0,663,665,665,659,6466,56.368710756010834,97.33333333333331,1.0,0.9659845811055484,0.9757162197247063,4.526214096496233,7.508110631669078,13.377739105920066,634.95,595.587708399633,674.3122916003671,12.39854842125113,652.5666666666667,629.1666666666667,3.6513055237698913,-2.6666666666666665,645.0,632.5,658.5,638.75,738.372793952528,655.71625,666.5,23.21624755859375,0.0
2639.0,671,670,676,665,6000,59.85146691690565,94.18604651162792,1.0,0.9708050841425256,0.9675914154512074,6.2875350835469135,7.415545294975807,13.33996519532806,636.5,594.1372805401695,678.8627194598305,13.31114515627038,658.8,636.0,3.521779425393876,-5.813953488372093,639.0,642.0,658.5,640.5,737.7024178932988,660.08936,667.0,18.08935546875,0.0
2640.0,673,683,684,667,4960,60.69613288759913,88.29787234042553,1.0,0.9999999999999996,0.9789298884160246,7.57221292438328,6.960178508649739,13.705968675795251,638.15,592.8983701947402,683.4016298052597,14.182129532323048,665.8333333333333,642.4333333333333,3.5772523440684845,-11.702127659574469,637.0,652.0,658.5,644.5,737.0586127401317,664.64557,677.0,12.64556884765625,0.0
2641.0,671,671,673,669,4397,59.35141531828768,86.17021276595744,0.969334944533384,0.989778314844461,0.986861132995662,8.051194816211364,5.951328320382259,12.735371808215728,639.6,592.1430721597758,687.0569278402243,14.83956467799382,671.7333333333333,648.7333333333333,3.48361690311506,-13.829787234042554,637.0,666.5,658.5,651.75,736.4013131108767,669.25073,677.5,2.750732421875,0.0
2642.0,680,673,681,673,5359,63.29255158897909,95.45454545454544,1.0,0.989778314844461,0.9931855432296404,9.183547857074927,5.666945088996657,12.461834627394156,641.8,591.2367722546095,692.3632277453904,15.75669297145231,673.1,654.9,2.7409638554216937,-4.545454545454546,637.0,667.0,658.5,652.0,735.8401060152461,673.507,677.5,6.50701904296875,0.0
2643.0,680,693,704,675,10294,63.29255158897909,76.92307692307692,0.9999999999999998,0.989778314844461,0.989778314844461,9.7396549505836,4.978441746004263,14.11565116465474,643.85,590.6512218182392,697.0487781817609,16.525208723075522,678.8666666666667,656.0666666666667,3.415900918897316,-23.07692307692308,647.0,677.0,658.5,662.0,735.2844830698207,677.89185,681.5,0.891845703125,0.0
2644.0,680,692,692,677,6113,63.29255158897909,75.0,0.9999999999999998,0.9999999999999996,0.9931855432296408,9.883638744846849,4.09794043221401,14.204086048189264,646.8,592.4654805852472,701.1345194147527,16.80102641148818,681.8333333333334,657.6333333333333,3.613378459088201,-25.0,647.0,677.5,658.5,662.25,734.734388710917,681.8287,684.5,4.32867431640625,0.0
2645.0,688,680,688,673,6994,66.85979497426698,80.95238095238095,1.0,0.9999999999999996,0.9965927716148202,10.628031522489437,3.873866567885278,14.28367744337034,650.1,594.19686949703,706.0031305029701,17.19831733670821,684.4333333333334,660.0333333333333,3.629692071205448,-19.047619047619047,647.0,677.5,658.5,662.25,734.2693699177736,685.659,622.5,0.0,-8.15899658203125
2646.0,685,695,695,678,9450,64.33491226433208,65.45454545454545,0.8351693788234097,0.9450564596078028,0.9816854865359342,10.546919578082113,3.034203698782361,14.555309699033309,653.1,596.4717385042411,709.7282614957589,17.341375438909484,688.1,661.9,3.881481481481488,-34.54545454545455,647.0,681.5,658.5,664.25,733.7791274310296,688.7991,622.5,0.0,-7.299072265625
2647.0,675,690,694,675,33406,56.65466390813148,46.2962962962963,0.3122728672383253,0.7158140820205782,0.8869568472094603,9.119313305946662,1.2852779413175297,14.999778729129975,656.2,601.9538941486857,710.4461058513144,16.53340623325644,691.7333333333333,663.5333333333334,4.161542623837857,-53.7037037037037,647.0,684.5,658.5,665.75,733.1942604914174,690.70166,622.5,0.0,-6.20166015625
2648.0,555,555,559,541,7208,22.28089626037197,8.588957055214724,0.0,0.3824807486872448,0.6811170967718754,-5.426175309503606,-10.608168539306192,26.899800856216977,653.95,588.0789896841408,719.8210103158593,20.145580033904512,681.8666666666667,651.2666666666667,4.590688603290497,-91.41104294478528,622.5,622.5,634.0,622.5,731.4211832725973,681.2014,622.5,0.0,0.0
2649.0,545,552,556,545,6554,21.130356250101823,2.4539877300613497,0.0,0.1040909557461082,0.4007952621513104,-16.459447060691446,-17.313152232395225,25.30982077059528,650.7,571.4255400520944,729.9744599479056,24.365901321009865,669.6666666666666,639.0666666666667,4.676277316489212,-97.54601226993866,622.5,622.5,634.0,622.5,729.5662461256063,668.2413,618.0,0.0,-45.74127197265625
2650.0,550,546,550,541,3644,23.26400481002878,5.521472392638037,0.0466580963916238,0.0155526987972077,0.1673748010768536,-23.125426368656008,-19.18330523228783,23.678838693535752,647.8,558.8379856341363,736.7620143658636,27.46588896754049,656.1,627.1,4.519950124688279,-94.47852760736195,622.5,622.5,634.0,622.5,727.7795173084361,654.08905,616.5,0.0,-31.58905029296875
2651.0,549,549,549,546,6674,23.129236129381283,4.9079754601227,0.0437110083798858,0.0301230349238363,0.0499222298223841,-27.27411758481287,-18.66559715875575,21.71095482418217,644.85,547.3055998530301,742.3944001469699,30.253361292384245,643.7,614.9,4.5765135865247215,-95.0920245398773,622.5,622.5,632.0,622.5,726.0006166387004,639.5521,616.5,0.0,-17.0521240234375
2652.0,545,550,550,545,4984,22.56610975462516,2.4539877300613497,0.0313967007813858,0.0405886018509649,0.028754778524003,-29.91335799141973,-17.04387005229009,20.03985934176396,639.65,532.8918153019065,746.4081846980935,33.380187508197764,630.2666666666667,602.0666666666666,4.576683797673796,-97.54601226993866,622.5,618.0,629.5,620.25,724.1996154781164,625.2426,616.0,0.0,-7.24261474609375
