,adjclose,open,high,low,volume,rsi,stoch,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,macd,macddiff,volatility_atr,volatility_bbm,volatility_bbl,volatility_bbh,volatility_bbw,volatility_kch,volatility_kcl,volatility_kcw,williamr,ichibaseline,ichiconversionline,ichilinea,ichilineb,ema200,adjclose_3,true_adjclose_3,buy_profit,sell_profit
3028.0,1788.08,1788.08,1788.08,1788.08,1400060000.0,56.71157720066073,100.0,1.0,0.9715149722019384,0.831150781878493,-0.5303499343754083,9.480244483281693,25.1317791330876,1750.5855,1657.6027115980085,1843.5682884019916,10.62305021971123,1726.809,1726.809,0.0,-0.0,1778.68,1734.9699999999998,1747.8000000000002,1756.8249999999998,1466.021272590017,1804.3245,1819.83,16.244462890625073,0.0
3030.0,1805.18,1805.18,1805.18,1805.18,1293500000.0,58.99020718291132,100.0,1.0,0.9999999999999996,0.9905049907339794,9.897718506775846,13.492427110974456,21.97304109780097,1747.123,1665.372263954326,1828.873736045674,9.358326350883608,1745.846,1745.846,0.0,-0.0,1778.68,1743.52,1748.275,1761.1,1472.6609706650147,1819.4852,1834.8,14.305229492187436,0.0
3031.0,1819.83,1819.83,1819.83,1819.83,1607700000.0,60.96327184976355,100.0,1.0,0.9999999999999996,0.9999999999999996,14.526631553128254,14.497072125861491,21.240736988020856,1747.4285,1664.645415912673,1830.2115840873275,9.474846505860162,1754.323,1754.323,0.0,-0.0,1778.68,1750.8449999999998,1748.275,1764.7624999999998,1476.1153888673527,1826.111,1824.83,6.280961914062573,0.0
3035.0,1823.05,1823.05,1823.05,1823.05,1383560000.0,59.82213209153466,89.9070300560366,0.8415535676148108,0.8871067306291843,0.9378799738418336,21.36076945100126,8.739189511653224,16.733650537840504,1765.025,1665.273335051441,1864.776664948559,11.30314470883517,1804.689,1804.689,0.0,-10.092969943963396,1757.4050000000002,1802.72,1773.87,1780.0625,1490.0041865191567,1845.1144,1815.17,0.0,-22.064379882812545
3040.0,1786.5,1786.5,1786.5,1786.5,1259750000.0,50.18701158193944,27.58430071862908,0.0,0.3064727999934211,0.5315010823343077,9.1364977329456,-4.503617060119925,13.183399706089435,1781.982,1686.663548984419,1877.3004510155808,10.698026244438008,1818.118,1818.118,0.0,-72.41569928137092,1760.38,1812.7,1778.68,1786.54,1505.5037705248203,1844.2415,1730.64,0.0,-57.741455078125
3043.0,1730.64,1730.64,1730.64,1730.64,1046030000.0,38.0288955867692,0.0,0.0,0.0,0.0331072535797322,-6.104194845334405,-12.666311079759131,14.934468385739187,1788.791,1708.9948063814466,1868.587193618553,8.921801777687097,1796.4330000000002,1796.4330000000002,0.0,-100.0,1760.38,1776.845,1778.68,1768.6125000000002,1512.9878443989712,1822.7518,1749.1,92.1118310546874,0.0
3044.0,1758.21,1758.21,1758.21,1758.21,1004420000.0,45.31650445473876,25.466469610197617,0.2869039546270246,0.0956346515423412,0.0318782171807805,-7.722926651461648,-11.4280343087091,16.19802154716526,1792.6084999999998,1727.7291423351023,1857.487857664897,7.238541785883254,1789.771,1789.771,0.0,-74.53353038980238,1760.38,1773.725,1778.68,1767.0525,1515.4278658477376,1816.8148,1753.3799999999999,0.0,-58.604819335937464
3047.0,1753.38,1753.38,1753.38,1753.38,768591000.0,44.63799577630502,24.14269030682668,0.2975500122436341,0.2563026079632914,0.2294361437883264,-10.572415188508105,-7.51580475052171,13.015847707883507,1793.149,1730.7095884395949,1855.5884115604051,6.964218986866705,1769.7240000000002,1769.7240000000002,0.0,-75.85730969317332,1760.38,1767.56,1778.68,1763.97,1522.4216247260292,1806.1636,1798.5,52.78357421874989,0.0
3050.0,1798.5,1798.5,1798.5,1798.5,1087870000.0,56.23798791577172,78.75130555877918,0.8985761917638987,0.6757666598370805,0.4899457460345032,-2.022255825384036,2.1305797281158085,13.63365297904707,1790.763,1727.1446026293522,1854.381397370648,7.105172194271148,1763.408,1763.408,0.0,-21.248694441220817,1784.76,1764.5700000000002,1778.68,1774.665,1530.0671554401358,1817.2963,1803.74,18.7962646484375,0.0
3051.0,1806.6,1806.6,1806.6,1806.6,918851000.0,58.04329976018296,89.86158760203459,1.0,0.863139373096011,0.6714435443100281,1.843479592815356,4.797052117052161,13.080287681142355,1790.1015,1727.4378409063142,1852.7651590936855,7.001129164316742,1766.155,1766.155,0.0,-10.138412397965416,1784.77,1768.62,1778.68,1776.695,1532.818726032771,1824.2527,1793.36,0.0,-17.65268554687509
3053.0,1803.74,1803.74,1803.74,1803.74,593186000.0,55.92251965792517,81.91393993724776,0.782647881531996,0.9275492938439984,0.9189602436204364,6.84236948421767,6.41280210905542,13.404233021725336,1787.5975000000003,1730.6733596462834,1844.5216403537167,6.368787196638716,1778.762,1778.762,0.0,-18.08606006275224,1784.77,1784.49,1778.68,1784.63,1538.3423699815298,1838.7645,1787.6600000000003,0.0,-35.02452636718749
3054.0,1793.36,1793.36,1793.36,1793.36,626633000.0,52.93078145687145,70.28238458090519,0.6517924686853926,0.8114801167391291,0.9017404915014756,6.139715031220021,4.568118124846216,13.101809719552811,1786.024,1731.6195551814965,1840.428444818504,6.092241181361937,1782.277,1782.277,0.0,-29.71761541909481,1784.77,1784.49,1778.68,1784.63,1540.879858837435,1843.1703,1794.47,49.8102880859376,0.0
3060.0,1751.0,1751.0,1751.0,1751.0,702017000.0,40.76406556917048,0.0,0.0,0.1509049792752198,0.3264488419046884,-3.9316840339256487,-4.98158863682667,11.811711429168856,1776.7405000000003,1731.4175912340177,1822.063408765983,5.101803979363635,1790.0730000000003,1790.0730000000003,0.0,-100.0,1776.845,1785.44,1760.66,1781.1425,1554.7640927023406,1836.3761,1762.21,85.3760986328125,0.0
3062.0,1759.71,1759.71,1759.71,1759.71,670099000.0,43.93708657380151,12.645180023228836,0.1576440166795878,0.0671872722803152,0.0902003869717637,-6.913498704465155,-5.211428041622511,10.413886257626777,1775.0970000000002,1728.3070873690756,1821.8869126309248,5.271814738115676,1778.7419999999995,1778.7419999999995,0.0,-87.35481997677117,1775.2600000000002,1772.735,1757.4050000000002,1773.9975000000002,1558.7607567908071,1824.6893,1724.49,0.0,-64.97933105468746
3074.0,1606.29,1606.29,1606.29,1606.29,893379000.0,20.527727349575827,4.102343317547246,0.0972270422023971,0.0324090140674653,0.0535544783869568,-37.11729391559925,-12.91129551098215,15.896676788357803,1724.5625,1613.8730808353416,1835.2519191646584,12.836811558254151,1678.9599999999998,1678.9599999999998,0.0,-95.89765668245276,1709.75,1652.9499999999998,1719.26,1681.35,1573.633452400167,1750.331,1534.0,0.0,-144.04105468750004
3075.0,1582.47,1582.47,1582.47,1582.47,813587000.0,18.2824424395034,0.0,0.0139525907737262,0.0370598776587074,0.037057476984246,-41.84729536755481,-14.113037570350166,16.68900910952202,1714.0495,1591.9071693401936,1836.191830659806,14.25190237035818,1664.7580000000005,1664.7580000000005,0.0,-100.0,1701.1750000000002,1644.375,1710.685,1672.775,1573.7213782469316,1737.386,1470.36,0.0,-154.91598632812497
3089.0,1509.43,1522.8,1523.98,1495.91,519555000.0,32.42032851251416,47.70388503558641,0.6492286868158064,0.7099072082528629,0.7613583236861107,-29.1535119673938,2.861758859066157,30.09978074337411,1573.27,1454.9869089006834,1691.5530910993166,15.03659144321275,1588.3713333333333,1520.3653333333334,4.375153465341217,-52.29611496441359,1576.66,1560.35,1612.04,1568.505,1569.86749393674,1623.9225,1531.35,114.49248535156244,0.0
3092.0,1531.35,1530.05,1531.43,1518.74,566509000.0,37.83619298919006,57.64087220635564,0.7117561526204496,0.7393790590703887,0.7134598092991489,-23.635920185842224,5.351812350250537,26.048810161919725,1549.2,1477.452729389828,1620.9472706101722,9.262492978333606,1559.4833333333331,1518.2313333333336,2.6806903477298563,-42.35912779364436,1555.24,1534.94,1612.04,1545.09,1568.5674808539886,1605.2986,1470.63,0.0,-73.94858398437509
3094.0,1495.99,1514.88,1515.08,1494.76,668400000.0,32.65075512567951,0.9459355533338604,0.020267161671434,0.3292017521655527,0.5532708214443719,-24.287029806643204,2.821311282668095,24.86043623115497,1539.448,1473.049135371083,1605.8468646289175,8.62632120460287,1545.8666666666668,1509.4926666666663,2.380996539632344,-99.05406444666616,1555.24,1526.09,1612.04,1540.665,1567.3164285363928,1590.0461,1432.57,0.0,-94.05614257812499
3095.0,1470.63,1495.99,1496.23,1469.55,475655000.0,29.42848192268504,0.6956969853131632,0.0,0.0919497012920695,0.3374610355182656,-27.313750829477613,-0.1643277921330508,25.042392608039485,1533.8560000000002,1464.1370477989717,1603.5749522010287,9.090677638712958,1539.1113333333335,1501.9533333333334,2.4437494149527104,-99.30430301468684,1553.055,1511.895,1612.04,1532.475,1566.3543745211057,1578.7677,1407.53,0.0,-108.13770019531239
3098.0,1407.53,1432.65,1433.6,1394.18,546097000.0,23.54286204054425,8.073294629898353,0.0,0.0479033610490633,0.050155267901445,-38.081572750131045,-7.694621070055714,27.24024421126078,1522.413,1425.2037113285498,1619.6222886714502,12.77042283157726,1514.483,1467.1070000000002,3.177901723577001,-91.92670537010166,1509.485,1463.09,1607.0300000000002,1486.2875,1562.5690899277838,1538.9222,1465.72,131.39224121093753,0.0
3106.0,1447.45,1453.89,1453.89,1445.66,382454000.0,37.30547924077833,38.65186475112466,0.7171245939579759,0.7653332218328849,0.8071516290451127,-18.4288349795911,6.26563670081433,23.93320209454009,1478.637,1399.7053024127224,1557.5686975872777,10.676277894747331,1474.3063333333334,1420.7383333333332,3.700668291358559,-61.348135248875344,1509.485,1439.535,1594.325,1474.5100000000002,1554.130760098757,1515.2028,1476.51,67.75275878906245,0.0
3108.0,1476.9,1460.71,1477.81,1460.6,356823000.0,45.08029574101504,81.05830475257234,1.0,0.8661263989644595,0.8074401745051799,-12.10375196930795,8.697802425489925,22.510093696577464,1472.0565,1402.252826092322,1541.8601739076782,9.483830805091802,1475.934,1432.848,2.9624770780347247,-18.941695247427667,1497.4050000000002,1448.895,1594.325,1473.15,1552.4248432135562,1512.7808,1477.7199999999998,35.88076171874991,0.0
3112.0,1466.09,1477.78,1480.07,1465.53,260409000.0,42.589851748036814,77.0955165692006,0.8398664280933246,0.9389322446381114,0.9762360429093254,-4.573718957137089,7.350450868472532,18.19707647432447,1462.7195000000002,1412.6144034627268,1512.8245965372737,6.850950785475042,1480.215333333333,1452.1133333333332,1.9167019249547572,-22.9044834307994,1474.21,1463.54,1578.1950000000002,1468.875,1549.3890670150072,1514.9707,1462.56,0.0,-48.88070312500008
3113.0,1463.04,1465.72,1467.38,1454.99,333654000.0,41.86021313367967,69.6485623003193,0.6739147462489897,0.8302371600544413,0.9200707992358844,-4.765226684785148,5.7271545126595775,17.61636882689203,1460.1275,1416.0874746252402,1504.16752537476,6.032353390338831,1478.2853333333337,1453.2193333333337,1.710111553634461,-30.351437699680694,1470.1950000000002,1465.115,1578.1950000000002,1467.6550000000002,1548.5298723183405,1513.7073,1465.84,50.667275390625036,0.0
3118.0,1432.99,1457.9,1460.37,1432.99,317613000.0,34.328069327506554,0.0,0.0,0.355550112987542,0.4834540792361883,-7.581202344135363,-0.4505425764678117,15.45841872859146,1460.096,1427.458059868774,1492.733940131226,4.470656741916431,1477.178666666667,1455.4826666666668,1.4796116928605405,-100.0,1463.09,1458.71,1550.23,1460.9,1544.0255411588498,1497.5897,1308.02,0.0,-64.59972167968749
3125.0,1364.33,1382.81,1384.0,1353.76,251416000.0,36.78364368209308,38.136725640066246,0.7511298750309595,0.7798414525949154,0.5749176162144508,-27.32089271281916,-3.709826780754838,31.079263218787265,1428.5825,1324.0581440105486,1533.106855989451,14.633296430475854,1429.568,1356.694,5.230951001736378,-61.86327435993375,1388.935,1379.995,1458.885,1384.465,1531.812325357757,1433.5748,1322.98,0.0,-69.24482910156257
3129.0,1296.23,1322.98,1323.32,1296.2,411401000.0,28.186780048639733,1.8493228633208147,0.4113960251483609,0.5306185468178191,0.611871601363108,-33.24124960080076,-5.733446903581438,27.761747597846306,1401.2235,1278.0761107016085,1524.3708892983916,17.5771230354603,1385.4573333333333,1311.9533333333334,5.449967326690578,-98.15067713667918,1388.775,1354.955,1458.885,1371.865,1523.8182299249002,1410.049,1274.97,0.0,-113.81895019531248
3134.0,1343.85,1316.82,1345.33,1314.08,618149000.0,45.14383168905622,63.10395314787696,1.0,0.8411030130438415,0.6672029977943273,-26.446783026707863,5.827310267406553,32.49015913905225,1357.1509999999998,1233.4595809119735,1480.8424190880262,18.228099760163214,1345.2836666666667,1282.2516666666666,4.797804177958417,-36.89604685212304,1351.715,1291.86,1409.745,1321.7875,1512.6067449127654,1376.5961,1357.57,32.74606933593759,0.0
3144.0,1354.34,1329.14,1358.27,1328.0,558436000.0,50.25763337666465,77.32876712328766,1.0,0.8421527560674162,0.7193953514611205,-5.308874310044075,6.030528307118587,26.52145302534552,1326.5459999999998,1262.614986430607,1390.477013569393,9.638717929026685,1363.375,1313.593,3.719282412042276,-22.671232876712335,1326.245,1344.125,1375.4299999999998,1335.185,1496.0168935003471,1367.2687,1347.53,0.0,-12.928676757812582
3154.0,1462.23,1424.38,1463.09,1412.97,1313200000.0,70.0045264061412,99.49082297217294,1.0,0.9999999999999996,0.9989909585619404,22.1852995857148,15.183928508301936,25.240365838906904,1355.927,1285.112207731648,1426.741792268352,10.445221943121124,1391.557,1348.371,3.152345609081693,-0.5091770278270579,1340.975,1401.1799999999998,1351.715,1371.0775,1484.4118327636293,1390.7777,1533.83,-71.45229003906252,0.0
3159.0,1588.29,1610.65,1644.77,1587.21,2043980000.0,77.13844146520844,81.51227495908347,0.8405905975967487,0.9468635325322492,0.9822878441774164,60.52983294171577,25.84953224270468,37.71103822421615,1402.24,1220.8392553488002,1583.6407446511998,25.872995300547668,1503.514333333333,1420.9343333333331,5.64756023528537,-18.487725040916537,1469.48,1499.76,1431.815,1484.62,1487.1546089254682,1485.5154,1660.5199999999998,-102.77461914062496,0.0
3161.0,1667.11,1587.64,1667.11,1587.64,904283000.0,81.99850798898342,100.0,0.9780395443823344,0.8829491113286428,0.9066939690206968,71.12521503038556,24.707051503225976,41.29554096161506,1434.3625,1219.9504517494183,1648.7745482505816,29.896493843164706,1564.061,1463.927,6.613896752563074,-0.0,1480.65,1524.4899999999998,1442.985,1502.57,1489.9351156668763,1524.227,1651.04,0.0,142.8829492187499
3169.0,1697.13,1703.07,1709.08,1679.68,1391820000.0,78.47638320558977,82.07754733994597,0.5718658680065476,0.7619462080122896,0.8283733661033493,63.77231158874497,-0.7277888675695579,38.26128362708714,1567.165,1330.2765099883293,1804.0534900116704,30.23146765167301,1707.2396666666668,1623.2016666666668,5.046658480898027,-17.92245266005404,1537.41,1667.23,1482.84,1602.32,1504.2584926942834,1635.2598,1662.02,0.0,61.87023437500011
3170.0,1651.61,1696.81,1704.02,1651.1,1163070000.0,66.52748158883091,63.49029833576192,0.0,0.4441536688648761,0.6860916816867767,54.74796772667969,-7.801706183707871,39.72715526437843,1581.939,1363.3935590591982,1800.4844409408015,27.630071822086904,1717.7206666666666,1629.3266666666668,5.281909169295671,-36.50970166423807,1543.045,1691.02,1482.84,1617.0325,1505.724676846579,1639.5494,1658.34,-12.0605615234374,0.0
3171.0,1612.04,1651.62,1651.74,1603.59,1458510000.0,58.22769233611993,36.720033804403975,0.0,0.1906219560021821,0.4655739442931161,42.76044684113617,-15.831381655401117,40.5694397379406,1594.674,1401.786310563869,1787.561689436131,24.191488597184257,1712.772333333333,1630.6423333333332,4.912941300331272,-63.27996619559602,1543.045,1670.75,1482.84,1606.8975,1506.7825407585535,1639.1271,1693.72,27.087075195312536,0.0
3172.0,1662.02,1612.04,1662.02,1609.8,1037200000.0,64.28800437533798,52.19572692936468,0.2533243540012606,0.0844414513337531,0.2397390254002706,38.970297911843545,-15.697224467755,41.73449576414654,1608.6655,1440.4399991417497,1776.891000858251,20.91491374163872,1704.0763333333332,1631.224333333333,4.368541686696516,-47.80427307063534,1543.56,1670.75,1482.84,1607.155,1508.327192094289,1641.3959,1675.3400000000001,-20.624125976562482,0.0
3176.0,1672.38,1675.78,1682.91,1668.71,1036600000.0,63.03645172480847,51.21351995235267,0.2010087694831307,0.2702316282938621,0.2780524129476205,29.585518308146675,-12.035712966651856,38.54226167085655,1650.968,1564.7168067096518,1737.2191932903484,10.448560273772513,1714.535,1637.305,4.608215189269165,-48.78648004764733,1550.785,1670.75,1482.84,1610.7675,1514.8615679540055,1663.6426,1650.78,0.0,8.73742187500011
3182.0,1653.18,1662.17,1668.3,1652.21,752231000.0,57.58699806127085,41.00041339396455,0.0,0.0455708236217324,0.056473239042411,11.64729695177175,-11.629974720549844,29.92784307462169,1666.8469999999998,1623.3435908921042,1710.3504091078953,5.21984430579358,1694.581,1643.899,3.0362320577029207,-58.99958660603545,1616.4299999999998,1683.455,1482.84,1649.9425,1523.3631253667238,1696.5972,1650.8100000000002,0.0,-43.417167968749936
3186.0,1658.58,1650.87,1659.05,1650.72,840556000.0,57.81266556561332,33.22534926098395,0.3835819390977743,0.2596377408669655,0.1427149944201015,4.292562243123257,-7.941164122216621,25.53733184125928,1663.8365,1616.408282544471,1711.2647174555293,5.70106707666639,1674.6466666666668,1636.2446666666667,2.3197378671644744,-66.77465073901605,1667.23,1652.79,1520.505,1660.01,1528.0951828247764,1698.3481,1644.26,0.0,-39.76814453125007
3189.0,1644.26,1649.42,1655.09,1644.25,574615000.0,53.65444427077343,32.3709536307961,0.1613693307184214,0.2757701247811669,0.3264076966302098,2.248651448620649,-5.627898385478905,22.271024912277984,1655.9720000000002,1621.721505346506,1690.2224946534946,4.136603113276594,1669.841,1634.6150000000002,2.1320302040638253,-67.6290463692039,1670.75,1652.79,1520.505,1661.77,1531.7234650703504,1698.725,1616.4,0.0,-54.46497558593751
3198.0,1604.31,1608.13,1614.85,1604.2,562676000.0,43.82712142781482,23.252557889068324,0.2004083849628026,0.1523999166869869,0.1108043695370536,-10.884009524928617,-5.129511379549167,20.699309147635887,1635.9550000000002,1596.325023719295,1675.5849762807054,4.844873640253582,1640.7876666666666,1603.5996666666665,2.2924513123279016,-76.74744211093167,1653.63,1615.535,1543.56,1634.5825,1539.1619502134413,1672.5725,1637.37,68.26250976562505,0.0
3203.0,1615.19,1623.13,1623.5,1610.02,474461000.0,48.224770506993465,47.35306985562208,0.5588916519551762,0.7436400957119292,0.5952864569575259,-5.1631771657382615,1.7625052776287742,21.21292665858752,1626.88,1587.0689422395062,1666.6910577604935,4.8941603265752445,1633.7019999999998,1591.88,2.5931444309894878,-52.646930144377926,1631.27,1617.005,1551.9499999999998,1624.1375,1542.8389742055203,1663.9032,1585.15,0.0,-48.713198242187445
3204.0,1590.49,1615.34,1618.98,1589.71,646575000.0,42.13652558732434,11.331486072626497,0.1301390642993192,0.4669990681852169,0.6142185163199513,-7.497302511651924,-0.4572960546279105,22.01863399272877,1624.5395,1582.0407976785243,1667.0382023214756,5.2320922109281485,1632.3463333333332,1588.0563333333334,2.7505877111847545,-88.6685139273735,1631.27,1617.005,1564.3449999999998,1624.1375,1543.3131137656644,1661.8486,1584.4899999999998,0.0,-71.35863281249999
3210.0,1555.16,1575.98,1576.82,1554.09,614468000.0,34.85195920042945,1.1008230452676575,0.0,0.0732691213060643,0.1057153874932432,-14.51367289763175,-3.7172093355688247,20.000351827729773,1602.7845,1561.2482255039686,1644.3207744960314,5.183014247521287,1617.015,1575.121,2.624825508687586,-98.89917695473235,1614.83,1602.69,1650.455,1608.76,1545.353888635242,1642.1355,1559.4900000000002,86.97549804687492,0.0
3211.0,1551.07,1555.16,1560.35,1542.06,552184000.0,33.99212369928503,8.248649638377726,0.0,0.0,0.0592520206146072,-16.42924834261953,-4.506227824445283,19.829316644956798,1598.976,1553.3415062917347,1644.6104937082655,5.70796481101222,1607.9056666666668,1569.3016666666667,2.43005859863096,-91.75135036162229,1608.815,1582.78,1644.44,1595.7975,1545.4107653652395,1636.2703,1567.72,85.20026367187506,0.0
3214.0,1567.72,1559.49,1569.94,1559.3,582424000.0,41.01695543603587,23.491714730385496,0.3427358709771691,0.1968900181057981,0.101399548563172,-14.62171820811932,-0.8075717162104077,17.4147018341735,1589.4465,1542.3395632389472,1636.5534367610528,5.927464279049693,1587.130666666667,1556.3206666666667,1.9602657546047544,-76.50828526961449,1598.5749999999998,1573.535,1639.985,1586.0549999999998,1545.8619481447915,1621.9735,1541.82,0.0,-54.25351074218747
3223.0,1575.22,1584.15,1584.34,1572.0,642407000.0,48.95187887669835,55.23738872403556,0.8218565827697027,0.940618860923234,0.7780267623442381,-3.065746044639809,6.33446239753555,18.41746246726472,1567.159,1534.8110579323804,1599.5069420676198,4.128227201913739,1577.939,1544.451,2.145023523646939,-44.76261127596444,1594.64,1571.69,1631.265,1583.165,1547.1815508244852,1611.5416,1582.67,36.32162597656247,0.0
3224.0,1585.01,1575.5,1586.35,1571.75,544071000.0,52.48185906018772,69.76261127596428,1.0,0.940618860923234,0.9125828985239322,-0.7627274984542964,6.9099847549768505,18.03571622053824,1566.885,1535.2471495671705,1598.5228504328295,4.038311737342499,1579.8733333333334,1545.5933333333332,2.1935924235314324,-30.23738872403573,1594.64,1571.69,1631.265,1583.165,1547.5579533038435,1614.2379,1583.57,0.0,-29.22791503906251
3232.0,1635.56,1635.75,1640.3,1633.82,1021250000.0,66.70055605150324,85.03573296147806,0.9597163075709976,0.9689998242057764,0.9821047801680824,16.65866836253872,8.502837914729321,15.621182993306856,1583.2995,1520.8106893295294,1645.7883106704703,7.893492124575352,1618.7323333333334,1591.2383333333337,1.7130374607784524,-14.964267038521935,1595.36,1612.24,1608.905,1603.8000000000002,1552.6366870943498,1641.0969,1645.0299999999997,5.536923828125055,0.0
3233.0,1629.08,1635.56,1636.01,1625.09,1008200000.0,63.27354110780407,79.38818197664277,0.8344683081619731,0.918935798976741,0.9567877816215428,16.124350897172235,6.374816359490268,15.151064693976176,1586.779,1522.2637602809236,1651.2942397190764,8.13159737040588,1623.8776666666668,1596.6676666666667,1.6897759344276706,-20.611818023357237,1595.36,1615.835,1606.78,1605.5975,1553.3973170735103,1644.5004,1646.53,15.420366210937573,0.0
3237.0,1643.28,1646.53,1649.93,1635.42,932893000.0,66.26773261226177,87.82074892572122,0.8824185361367192,0.9568718107041416,0.9333316502021493,16.250218311160324,2.503741076538967,15.168202545717758,1603.4085,1533.415784014623,1673.4012159853771,8.730490824437732,1649.7016666666666,1617.7876666666668,1.9534264228151372,-12.17925107427878,1595.595,1628.48,1606.78,1612.0375,1556.902318675764,1657.6044,1662.74,14.324370117187527,0.0
